event_ts_utc,sku,state,old_price_gbp,new_price_gbp,write_status,write_error,final_ceiling_landed_gbp,hard_floor_gbp,reason_codes_json
2026-03-01T15:28:08Z,6V-EEC1-2S9Z,HOLD_OBSERVE,7.07,7.07,NO_WRITE_REQUIRED,,10.64,5.90,"[""NO_RIVAL_HOLD"",""STATE_HOLD_NO_WRITE"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""PHASE_BEHAVIOR_SKIPPED_EXCLUDED"",""PHASE_LIVE_WRITE_BLOCKED_FLAG_OFF"",""WRITER_LOCK_BLOCK""]"
2026-03-01T15:28:08Z,714810,HOLD_OBSERVE,9.99,9.99,NO_WRITE_REQUIRED,,9.99,4.66,"[""NO_RIVAL_HOLD"",""STATE_HOLD_NO_WRITE"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""PHASE_LIVE_WRITE_BLOCKED_FLAG_OFF"",""WRITER_LOCK_BLOCK""]"
2026-03-01T15:28:08Z,8M-NHB7-T8TR,HOLD_OBSERVE,29.23,29.23,NO_WRITE_REQUIRED,,39.59,29.36,"[""NO_RIVAL_HOLD"",""STATE_HOLD_NO_WRITE"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""PHASE_LIVE_WRITE_BLOCKED_FLAG_OFF"",""WRITER_LOCK_BLOCK""]"
2026-03-01T15:28:08Z,8U-QPFH-3EKQ,REGAIN,6.46,6.27,READ_ONLY_NO_WRITE,,8.75,6.27,"[""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""GUARDRAIL_HARD_FLOOR_CLAMP"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""PHASE_LIVE_WRITE_BLOCKED_FLAG_OFF"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN"",""WRITER_LOCK_BLOCK""]"
2026-03-01T15:28:08Z,9X-HL62-83C7,REGAIN,5.87,5.77,READ_ONLY_NO_WRITE,,5.99,5.77,"[""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""GUARDRAIL_HARD_FLOOR_CLAMP"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""PHASE_LIVE_WRITE_BLOCKED_FLAG_OFF"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN"",""WRITER_LOCK_BLOCK""]"
2026-03-01T15:28:08Z,A1-KSU1-GZMS,REGAIN,2.99,2.99,NO_WRITE_REQUIRED,,3.28,3.92,"[""FEATURED_NOT_OURS_REGAIN"",""FAIL_CEILING_BELOW_HARD_FLOOR"",""FLOOR_PRIORITY_CEILING_CONFLICT"",""FLOOR_PRIORITY_ENFORCED"",""CPT_RISK_UNKNOWN_CONSERVATIVE_HOLD"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""PHASE_LIVE_WRITE_BLOCKED_FLAG_OFF"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]"
2026-03-01T15:28:08Z,A2-T2AC-TW3L,REGAIN,11.12,11.12,NO_WRITE_REQUIRED,,11.13,10.75,"[""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""CPT_RISK_UNKNOWN_CONSERVATIVE_HOLD"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_INPUTS_MISSING"",""PHASE_LIVE_WRITE_BLOCKED_FLAG_OFF"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN"",""WRITER_LOCK_BLOCK""]"
2026-03-01T15:28:08Z,AF-KIHX-ANYY,REGAIN,4.99,4.99,NO_WRITE_REQUIRED,,2.40,3.45,"[""FEATURED_NOT_OURS_REGAIN"",""FAIL_CEILING_BELOW_HARD_FLOOR"",""FLOOR_PRIORITY_CEILING_CONFLICT"",""FLOOR_PRIORITY_ALREADY_SAFE_NO_WRITE"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""PHASE_LIVE_WRITE_BLOCKED_FLAG_OFF"",""WRITER_LOCK_BLOCK""]"
2026-03-01T15:28:08Z,AX-NKNU-29C1,REGAIN,2.71,2.71,NO_WRITE_REQUIRED,,1.38,2.91,"[""FEATURED_NOT_OURS_REGAIN"",""FAIL_CEILING_BELOW_HARD_FLOOR"",""FLOOR_PRIORITY_CEILING_CONFLICT"",""FLOOR_PRIORITY_ENFORCED"",""CPT_RISK_UNKNOWN_CONSERVATIVE_HOLD"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""PHASE_LIVE_WRITE_BLOCKED_FLAG_OFF"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN"",""WRITER_LOCK_BLOCK""]"
2026-03-01T15:28:08Z,BL-WX51-KQOK,HOLD_OBSERVE,9.99,9.99,NO_WRITE_REQUIRED,,9.99,6.76,"[""NO_RIVAL_HOLD"",""STATE_HOLD_NO_WRITE"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""PHASE_LIVE_WRITE_BLOCKED_FLAG_OFF"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN"",""WRITER_LOCK_BLOCK""]"
