observed_utc,promotion_id,draft_id,candidate_id,seller_sku,asin,amazon_title,supplier_code,supplier_name,supplier_sku,barcode,promotion_status,block_reason_codes,sale_status,supplier_pack_size,amazon_pack_size,order_qty_mode,sell_pack_qty,supplier_case_qty,supplier_case_multiple,valid_order_step,repack_required,bundle_required,pack_conversion_note,moq,supplier_catalog_price,last_purchase_price,target_margin,vat_rate,notes,source_reference,updated_at_utc,amazon_submission_id,reconciliation_status,country_of_origin,product_tax_code,vat_confirmed_flag,vat_source_value,starting_price_gbp
2026-05-01T13:36:33Z,product_db_promotion_c140ab32d48bd55d,draft_3ba619917e858347,16f3b299f35ecda52195495d04d7888922d25ce5,NP-STO-E149D07A,B09FQCWKPW,"Kensington Orbit Wireless Trackball with Scroll Ring, Professional Computer Mouse with Bluetooth, (2.4GHz Wireless), Optical Tracking & AES Encryption Security, Left or Right Handed - Black (K70992WW)",stocklist_supplier,stocklist_supplier,1257989,,held,missing_purchase_pack_size|missing_sold_pack_size|missing_supplier_case_qty|missing_valid_order_step|missing_moq|missing_vat_rate|missing_vat_confirmation,inactive,,,,,,,,,,,,29.16,29.16,,,Created from Amazon-confirmed new product listing. COO=CN; starting_price_gbp=69.97.,amazon_listing_reconciliation_live|amazon_listing_drafts_live|amazon_listing_intake_live,2026-05-01T13:36:33Z,a81a02a5c0534058b324df809161ab0c,confirmed_product_db_eligible,CN,A_GEN_STANDARD,,,69.97
2026-05-01T13:36:33Z,product_db_promotion_925425e6a3e10d16,draft_c5655daf8ea8cc5f,666d094914c02daa0d34e8261aba3ff0d6ea47f7,NP-STO-3502B107,B082NMTZC2,"JVC RV-NB300DAB Boombox DAB Radio, Bluetooth, USB & CD Speaker System, Microphone/Guitar Input, Powerful Amplifier and Subwoofers (Black)",stocklist_supplier,stocklist_supplier,1144846,,held,missing_purchase_pack_size|missing_sold_pack_size|missing_supplier_case_qty|missing_valid_order_step|missing_moq|missing_vat_rate|missing_vat_confirmation,inactive,,,,,,,,,,,,154.08,154.08,,,Created from Amazon-confirmed new product listing. COO=CN; starting_price_gbp=299.00.,amazon_listing_reconciliation_live|amazon_listing_drafts_live|amazon_listing_intake_live,2026-05-01T13:36:33Z,f2ff25a82e5b478c82325b698fb7b3c0,confirmed_product_db_eligible,CN,A_GEN_STANDARD,,,299.00
