asof_utc,seller_sku,asin,supplier_code,supplier_name,sale_status,available_now,total_quantity_now,amazon_inbound_working,amazon_inbound_shipped,amazon_inbound_receiving,velocity_7d,velocity_30d,velocity_90d,current_supplier_buy_cost_gbp,current_supplier_cost_source,market_price_gbp,market_price_basis_used,expected_refund_cost_per_unit_gbp,roi_at_market_price_pct,source_inventory_asof,source_velocity_asof,source_performance_asof,title,main_image,supplier_sku,barcode,amazon_pack_size,pack_conversion_note,order_qty_mode,order_qty_unit_label,sell_pack_qty,supplier_case_qty,supplier_case_multiple,valid_order_step,repack_required,bundle_required,display_qtys_label,source_offer_timestamp_utc,source_notes,sale_status_normalized,is_active_candidate,has_current_cost_input,has_current_market_price_input,has_demand_input,has_minimum_restock_inputs,coverage_block_reason,current_cost_value_gbp,current_cost_source,current_cost_confidence,current_cost_class,cost_mode,cost_source_type,cost_source_reference,current_cost_truth_type,backtest_policy_id,backtest_history_confidence,backtest_market_viability_score,backtest_exit_risk_score,backtest_estimated_total_profit_gbp,backtest_estimated_monthly_profit_gbp,backtest_capital_lockup_days,backtest_sellable_ceiling_zone,backtest_amazon_risk_level,backtest_compression_risk_level,backtest_recommendation,backtest_manual_review_reason,supplier_catalog_price,last_purchase_price,supplier_pack_size,moq,lead_time_days,bulk_long_lead_flag,out_of_stock_days,snooze_until_utc
2026-04-10T13:20:00Z,MI-J6KS-0097,,,Clearance King,dropped,0,0,0,0,0,0,0,0,,missing_cost,,MISSING_MARKET_CONTEXT,0,0,,,,Vaseline Soothing Jelly No 3 250Ml Aloe Vera,https://m.media-amazon.com/images/I/41YKIIcfVsL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,0,0,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,PF-7VUQ-LIUC,,PUR6,CLF,dropped,0,0,0,0,0,0,0,0,,missing_cost,,MISSING_MARKET_CONTEXT,0,0,,,,"PUR Gum | Sugar Free Chewing Gum | Made with Xylitol | Vegan, Aspartame Free, Gluten Free & Keto Friendly | Natural Peppermint Flavoured Gum, 55 Pieces (Pack of 1)",https://m.media-amazon.com/images/I/71uMPKdpIUL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,0,0,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,6E-GK4T-QBFF,,HAS-DUN52,Bliss Distribution,dropped,0,0,0,0,0,0,0,0,5.49,last_purchase_price,,MISSING_MARKET_CONTEXT,0,0,,,,FaNaTtik Dungeons & Dragons Baldur's Gate 3 Collectible Soul Coin,https://m.media-amazon.com/images/I/41JgcEpki4L.jpg,,,,,,,,,,,,,,,COST_FALLBACK_LAST_PURCHASE_PRICE|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,1,0,0,0,inactive_status,5.49,last_purchase_price,medium,last_purchase_fallback,live,live_product_inputs,out/product_db_preview.csv,live_cost_truth,,,,,,,,,,,,,,5.49,1,1,0,0,0,
2026-04-10T13:20:00Z,16-5NE0-75DT,B097F7QHFF,FIN178,CLF,dropped,0,0,0,0,0,0,0,0,1.46,last_purchase_price,,MISSING_MARKET_CONTEXT,0,0,2024-09-09T18:15:21Z,,,"Faith In Nature 3 x 100ml Natural Body Wash Travel Gift Set, Vegan & Cruelty Free, No SLS or Parabens",https://m.media-amazon.com/images/I/71qqSiAY9LS.jpg,,,,,,,,,,,,,,,COST_FALLBACK_LAST_PURCHASE_PRICE|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,1,0,0,0,inactive_status,1.46,last_purchase_price,medium,last_purchase_fallback,live,live_product_inputs,out/product_db_preview.csv,live_cost_truth,,,,,,,,,,,,,,1.46,1,1,0,0,0,
2026-04-10T13:20:00Z,7R-DKJR-F0UF,,9310346414302,Stax,dropped,0,0,0,0,0,0,0,0,5.87,last_purchase_price,,MISSING_MARKET_CONTEXT,0,0,,,,"Wiltshire Staysharp Triple Rivet Multi-Purpose Paring Knife 9cm, Stainless Steel Sharp Blade for Chopping Cutting & Slicing, Built-in Sharpener, Slim Scabbard, Ergonomic Triple Rivet Handle",https://m.media-amazon.com/images/I/615xDleH3EL.jpg,,,,,,,,,,,,,,,COST_FALLBACK_LAST_PURCHASE_PRICE|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,1,0,0,0,inactive_status,5.87,last_purchase_price,medium,last_purchase_fallback,live,live_product_inputs,out/product_db_preview.csv,live_cost_truth,,,,,,,,,,,,,,5.87,1,1,0,0,0,
2026-04-10T13:20:00Z,7W-PCZV-CX51,,FK73415,Heo,dropped,0,0,0,0,0,0,0,0,7.06,last_purchase_price,,MISSING_MARKET_CONTEXT,0,0,,,,Funko POP! Ad Icons: McDonalds - Birthday Ronald McDonald - McDonald's - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Ad Icons Fans,https://m.media-amazon.com/images/I/51ofu1uIIaL.jpg,,,,,,,,,,,,,,,COST_FALLBACK_LAST_PURCHASE_PRICE|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,1,0,0,0,inactive_status,7.06,last_purchase_price,medium,last_purchase_fallback,live,live_product_inputs,out/product_db_preview.csv,live_cost_truth,,,,,,,,,,,,,,7.06,1,1,0,0,0,
2026-04-10T13:20:00Z,HI-4CXM-9WVU,,HIM57,CLF,dropped,0,0,0,0,0,0,0,0,2.97,last_purchase_price,,MISSING_MARKET_CONTEXT,0,0,,,,"Himalaya Botanique Complete Care Toothpaste, Herbal, Cinnamon Flavor, Fights Plaque, Freshens Breath, Fluoride Free, No Artificial Flavors, SLS Free, Cruelty Free, Foaming 150ml",https://m.media-amazon.com/images/I/41RHcghcwgL.jpg,,,,,,,,,,,,,,,COST_FALLBACK_LAST_PURCHASE_PRICE|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,1,0,0,0,inactive_status,2.97,last_purchase_price,medium,last_purchase_fallback,live,live_product_inputs,out/product_db_preview.csv,live_cost_truth,,,,,,,,,,,,,,2.97,1,1,0,0,0,
2026-04-10T13:20:00Z,JC-NYJZ-DIWR,,,CLF,dropped,0,0,0,0,0,0,0,0,,missing_cost,,MISSING_MARKET_CONTEXT,0,0,,,,RAWGANIC Pure Cleansing Anti-aging Facial Wipes with Pomegranate and Aloe Vera | Gentle Hydrating Biodegradable Makeup Removal Wipes | Organic Cotton Face Wipes | 1 Pack (25 wipes in total),https://m.media-amazon.com/images/I/51351oWGWWL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,0,0,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,FX-3YH6-IF6A,,,CLF,dropped,0,0,0,0,0,0,0,0,,missing_cost,,MISSING_MARKET_CONTEXT,0,0,,,,COLGIN LIQUID SMOKE NATURAL HICKORY FLAVOUR 1 x 118 ml BOTTLE AMERICAN IMPORT,https://m.media-amazon.com/images/I/61sIcp93M4L.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,0,0,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,PZ-X5VL-NVBR,,TIP-05011,CLF,dropped,0,0,0,0,0,0,0,0,2.76,last_purchase_price,,MISSING_MARKET_CONTEXT,0,0,,,,Tiptree Green Gooseberry Conserve 340g,https://m.media-amazon.com/images/I/81DnvOXniBL.jpg,,,,,,,,,,,,,,,COST_FALLBACK_LAST_PURCHASE_PRICE|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,1,0,0,0,inactive_status,2.76,last_purchase_price,medium,last_purchase_fallback,live,live_product_inputs,out/product_db_preview.csv,live_cost_truth,,,,,,,,,,,,,,2.76,1,1,0,0,0,
2026-04-10T13:20:00Z,AY-LA00-LUJD,,MER-15579050,CLF,dropped,0,0,0,0,0,0,0,0,,missing_cost,,MISSING_MARKET_CONTEXT,0,0,,,,Meridian Barley Malt Extract -- 370g,https://m.media-amazon.com/images/I/41jJcqbiQmL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,0,0,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,3L-LSBT-PRST,,HIM30,CLF,dropped,0,0,0,0,0,0,0,0,2.2,last_purchase_price,,MISSING_MARKET_CONTEXT,0,0,,,,"Himalaya Herbals Neem Face Wash Foam with Turmeric Extract, 150 ml",https://m.media-amazon.com/images/I/31A4WWtcmvL.jpg,,,,,,,,,,,,,,,COST_FALLBACK_LAST_PURCHASE_PRICE|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,1,0,0,0,inactive_status,2.2,last_purchase_price,medium,last_purchase_fallback,live,live_product_inputs,out/product_db_preview.csv,live_cost_truth,,,,,,,,,,,,,,2.20,1,1,0,0,0,
2026-04-10T13:20:00Z,PF-9T40-Q7YW,,,CLF,dropped,0,0,0,0,0,0,0,0,,missing_cost,,MISSING_MARKET_CONTEXT,0,0,,,,"PUR Gum | Sugar Free Chewing Gum | Made with Xylitol | Vegan, Aspartame Free, Gluten Free & Keto Friendly | Natural Spearmint Flavoured Gum, 55 Pieces (Pack of 1)",https://m.media-amazon.com/images/I/41eKr-luN6L.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,0,0,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,PQ-SCCQ-7RCR,,,CLF,dropped,0,0,0,0,0,0,0,0,,missing_cost,,MISSING_MARKET_CONTEXT,0,0,,,,"Doves Farm Rice Flour, 1kg",https://m.media-amazon.com/images/I/61vk3n8VHgL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,0,0,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,YM-HLZL-A3XS,,,CLF,dropped,0,0,0,0,0,0,0,0,,missing_cost,,MISSING_MARKET_CONTEXT,0,0,,,,"Doves Farm Rice Flour, 1kg",https://m.media-amazon.com/images/I/61vk3n8VHgL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,0,0,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,HN-13OB-TAYD,,,CLF,dropped,0,0,0,0,0,0,0,0,,missing_cost,,MISSING_MARKET_CONTEXT,0,0,,,,"Mustela Very High Protection SPF 50+ Sun Lotion, 100 ml",https://m.media-amazon.com/images/I/41uMzJ6whxL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,0,0,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,RF-3X39-FYXB,,OSP56,CLF,dropped,0,0,0,0,0,0,0,0,,missing_cost,,MISSING_MARKET_CONTEXT,0,0,,,,Organic Shop 250ml Body Scrub Restoring Cocoa & Sugar,https://m.media-amazon.com/images/I/71+dwIYc0bL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,0,0,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,CQ-GZA7-CZBW,,HIM30,CLF,dropped,0,0,0,0,0,0,0,0,4.4,last_purchase_price,,MISSING_MARKET_CONTEXT,0,0,,,,"Himalaya Herbals Purifying Neem Foaming Face Wash ,Soap-free formulation For all skin types -150ml (Pack of 2)",https://m.media-amazon.com/images/I/71inRXt+DPL.jpg,,,,,,,,,,,,,,,COST_FALLBACK_LAST_PURCHASE_PRICE|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,1,0,0,0,inactive_status,4.4,last_purchase_price,medium,last_purchase_fallback,live,live_product_inputs,out/product_db_preview.csv,live_cost_truth,,,,,,,,,,,,,,4.40,1,1,0,0,0,
2026-04-10T13:20:00Z,WN-BBR4-67NP,,,CLF,dropped,0,0,0,0,0,0,0,0,,missing_cost,,MISSING_MARKET_CONTEXT,0,0,,,,"ATTITUDE Baby Lotion, EWG Verified Moisturizer, Dermatologically Tested Moisturizing Cream, Vegan, Pear Nectar, 473 mL",https://m.media-amazon.com/images/I/610fcAWPJ7L.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,0,0,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,6H-ZZN4-I77B,,SPC16,CLF,dropped,0,0,0,0,0,0,0,0,2,last_purchase_price,,MISSING_MARKET_CONTEXT,0,0,,,,Marcel's Green Soap - Toilet Cleaner Orange & Jasmine - Kill bacteria and leave a fresh scent without bleach - Eco friendly - Vegan - 99% Biodegradable - 750 ML,https://m.media-amazon.com/images/I/6187ovIax1L.jpg,,,,,,,,,,,,,,,COST_FALLBACK_LAST_PURCHASE_PRICE|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,1,0,0,0,inactive_status,2,last_purchase_price,medium,last_purchase_fallback,live,live_product_inputs,out/product_db_preview.csv,live_cost_truth,,,,,,,,,,,,,,2.00,1,1,0,0,0,
2026-04-10T13:20:00Z,V7-HT4G-K9QH,,NOJ6,CLF,dropped,0,0,0,0,0,0,0,0,,missing_cost,,MISSING_MARKET_CONTEXT,0,0,,,,"Yuzu Sauce with Natural Ponzu Juices for Umami Dressing & Marinade | Non-GMO & No Added Sugar | Gluten-Free, Nut-Free, Vegan | 200ml x 1 Recycled Glass Bottle | NOJŌ Yuzu Sauce",https://m.media-amazon.com/images/I/71kVwXyMHtL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,0,0,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,C1-4N7O-1LWT,,,CLF,dropped,0,0,0,0,0,0,0,0,,missing_cost,,MISSING_MARKET_CONTEXT,0,0,,,,"OceanSaver Eco Laundry Detergent Sheets | Non-Bio | Eco-Friendly, Biodegradable & Freshly Scented | Zero-Waste & Removes Tough Stains | Vegan, Plastic & Cruelty-Free | Plant Based Formula (30 Washes)",https://m.media-amazon.com/images/I/71X9O3TLyTL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,0,0,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,2U-EUMC-7E5P,,BDH8,CLF,dropped,0,0,0,0,0,0,0,0,4.94,last_purchase_price,,MISSING_MARKET_CONTEXT,0,0,,,,"Buddha Teas Dandelion Root Tea - Kosher, Caffeine-Free, GMO-Free - 18 Bleach-Free Tea Bags multi 24g",https://m.media-amazon.com/images/I/715FQgzqKPL.jpg,,,,,,,,,,,,,,,COST_FALLBACK_LAST_PURCHASE_PRICE|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,1,0,0,0,inactive_status,4.94,last_purchase_price,medium,last_purchase_fallback,live,live_product_inputs,out/product_db_preview.csv,live_cost_truth,,,,,,,,,,,,,,4.94,1,1,0,0,0,
2026-04-10T13:20:00Z,9R-YGAK-KTA0,,,Culpitt,dropped,0,0,0,0,0,0,0,0,,missing_cost,,MISSING_MARKET_CONTEXT,0,0,,,,"RAINBOW DUST Pearl Food Colouring, Edible Paint in Pearlescent Colours, Ready to Use, Easy to Apply, Create Cakes & Cupcakes with an Indulgent Shimmer - Light Silver 25ml",https://m.media-amazon.com/images/I/51s+eqtReQL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,0,0,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,KG-GAQU-OLI0,,,Culpitt,dropped,0,0,0,0,0,0,0,0,,missing_cost,,MISSING_MARKET_CONTEXT,0,0,,,,"Rainbow Dust Metallic Paint Light Gold, 25 g",https://m.media-amazon.com/images/I/51vHvjPqdrL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,0,0,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,B7-9S5E-KOHG,,,Darlac,dropped,0,0,0,0,0,0,0,0,18.75,last_purchase_price,,MISSING_MARKET_CONTEXT,0,0,,,,"Darlac Snapper 1000mm Reach Pruner - Lightweight, Razor Sharp & Strong Ideal for Pruning, Deadheading & Collecting Fruit - Right & Left Handed Use - Perfect for Disabled Gardeners & Wheelchair Users",https://m.media-amazon.com/images/I/51Boxao6OjL.jpg,,,,,,,,,,,,,,,COST_FALLBACK_LAST_PURCHASE_PRICE|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,1,0,0,0,inactive_status,18.75,last_purchase_price,medium,last_purchase_fallback,live,live_product_inputs,out/product_db_preview.csv,live_cost_truth,,,,,,,,,,,,,,18.75,1,1,0,0,0,
2026-04-10T13:20:00Z,LH-LOUH-H54B,,,Darlac,dropped,0,0,0,0,0,0,0,0,,missing_cost,,MISSING_MARKET_CONTEXT,0,0,,,,"Darlac Compound Action Pruner, Garden Secateurs",https://m.media-amazon.com/images/I/61AXet83vmL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,0,0,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,ET-D23X-A5I2,,,Darlac,dropped,0,0,0,0,0,0,0,0,,missing_cost,,MISSING_MARKET_CONTEXT,0,0,,,,"Darlac Ergo Gardening Snips – Strong, Lightweight Gardening Scissors Ideal for Houseplants and Flower Arranging – Razor Sharp, Pocket-Sized Pruners - SK5 High Carbon Steel Blade",https://m.media-amazon.com/images/I/41-PK+aVT-L.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,0,0,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,BB-JN90-IUUP,,FK63981,Heo,dropped,0,0,0,0,0,0,0,0,7.64,last_purchase_price,,MISSING_MARKET_CONTEXT,0,0,,,,Funko Pop! Movies: Carrie,https://m.media-amazon.com/images/I/51TNQLjW4ZL.jpg,,,,,,,,,,,,,,,COST_FALLBACK_LAST_PURCHASE_PRICE|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,1,0,0,0,inactive_status,7.64,last_purchase_price,medium,last_purchase_fallback,live,live_product_inputs,out/product_db_preview.csv,live_cost_truth,,,,,,,,,,,,,,7.64,1,1,0,0,0,
2026-04-10T13:20:00Z,BU-H22U-ACK3,,VIC0221,Trilanco,dropped,0,0,0,0,0,0,0,0,1.99,last_purchase_price,,MISSING_MARKET_CONTEXT,0,0,,,,"Zero In Wasp Trap Bait Refill Sachet – 3-Pack Effective Wasp Attractant, Green",https://m.media-amazon.com/images/I/614Mv8PdsEL.jpg,,,,,,,,,,,,,,,COST_FALLBACK_LAST_PURCHASE_PRICE|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,1,0,0,0,inactive_status,1.99,last_purchase_price,medium,last_purchase_fallback,live,live_product_inputs,out/product_db_preview.csv,live_cost_truth,,,,,,,,,,,,,,1.99,1,1,0,0,0,
2026-04-10T13:20:00Z,3L-1I88-19GF,,CUR005,DHB,dropped,0,0,0,0,0,0,0,0,4.35,last_purchase_price,,MISSING_MARKET_CONTEXT,0,0,,,,Curaprox Interdental Brush Refills CPS 10 Regular Conique | White | for Tight Interdental Spaces | Ultra-Fine Filaments for Gentle Cleaning | 5-Pieces | Designed in Switzerland,https://m.media-amazon.com/images/I/41zER6h1xwL.jpg,,,,,,,,,,,,,,,COST_FALLBACK_LAST_PURCHASE_PRICE|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,1,0,0,0,inactive_status,4.35,last_purchase_price,medium,last_purchase_fallback,live,live_product_inputs,out/product_db_preview.csv,live_cost_truth,,,,,,,,,,,,,,4.35,1,1,0,0,0,
2026-04-10T13:20:00Z,CJ-DLBW-HKFS,,,DHB,dropped,0,0,0,0,0,0,0,0,,missing_cost,,MISSING_MARKET_CONTEXT,0,0,,,,"Meditrade Nitril® Black Nitrile Examination Gloves - Powder-Free, Latex-Free, Multi Use Protective Exam Gloves - Size Large - Black - 100pcs",https://m.media-amazon.com/images/I/61pfyxo-gnL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_MISSING_H_PRICE_CONTEXT,inactive,0,0,0,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
