diagnostics_utc,seller_sku,asin,supplier_code,supplier_name,sale_status,sale_status_normalized,cost_mode,recommendation_basis,cost_source_type,cost_source_reference,current_cost_truth_type,current_cost_source,current_cost_confidence,current_cost_value_gbp,current_cost_class,current_supplier_cost_source,market_price_basis_used,velocity_30d,is_active_candidate,has_current_cost_input,has_current_market_price_input,has_demand_input,has_minimum_restock_inputs,coverage_block_reason,recommendation_status,reason_codes,recommended_qty_raw,recommended_qty_rounded,forward_roi_pct,confidence_note,blocked_note,missing_supplier_catalog_price,missing_last_purchase_price,missing_both_cost_fields,missing_market_price_context,zero_or_null_velocity_30d,zero_or_null_available_now,zero_or_null_inbound_working,zero_or_null_inbound_shipped,zero_or_null_inbound_receiving,reduced_confidence_row,fallback_cost_row,roi_below_10,roi_between_10_and_15,roi_above_15,roi_null,net_needed_qty_raw_le_0,test_spend_capped,moq_pack_rounding_applied,active_actionable_now,active_missing_cost_only,active_missing_market_only,active_missing_demand_only,active_missing_both_cost_and_market,active_missing_multiple_inputs,active_test_cost_truth,active_live_cost_truth,active_no_cost_truth,active_blocked_weak_demand_only,active_other_blocked
2026-05-19T12:39:02Z,N9-IOWG-NGD9,,333 SI568,ABGee,dropped,inactive,live,live_cost_inputs,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,last_purchase_price,actual_paid_without_list_reference,4.44,expected_supplier_cost,supplier_buy_cost_truth,MISSING_MARKET_CONTEXT,0,False,True,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,BF-KVJ0-RUA9,,DC,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,12-749B-9EB5,B084HZRR8G,985 49830,ABGee,dropped,inactive,live,live_cost_inputs,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,last_purchase_price,actual_paid_without_list_reference,7.59,expected_supplier_cost,supplier_buy_cost_truth,MISSING_MARKET_CONTEXT,0,False,True,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,WT-LPJW-NOXR,,985 48186,ABGee,dropped,inactive,live,live_cost_inputs,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,last_purchase_price,actual_paid_without_list_reference,7.59,expected_supplier_cost,supplier_buy_cost_truth,MISSING_MARKET_CONTEXT,0,False,True,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,BF-EX14-XMNB,,985 72185,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,WB-6YBC-16X8,,985 49695,ABGee,dropped,inactive,live,live_cost_inputs,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,last_purchase_price,actual_paid_without_list_reference,7.59,expected_supplier_cost,supplier_buy_cost_truth,MISSING_MARKET_CONTEXT,0,False,True,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,5B-DQES-2T3E,,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,BJ-1TEF-1BUZ,,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,2S-T29M-BDIZ,,985 28806,ABGee,dropped,inactive,live,live_cost_inputs,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,last_purchase_price,actual_paid_without_list_reference,7.59,expected_supplier_cost,supplier_buy_cost_truth,MISSING_MARKET_CONTEXT,0,False,True,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,DY-51D1-CSIX,,520 02224,ABGee,dropped,inactive,live,live_cost_inputs,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,last_purchase_price,actual_paid_without_list_reference,2.5,expected_supplier_cost,supplier_buy_cost_truth,MISSING_MARKET_CONTEXT,0,False,True,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,09-CZ59-Q6OR,B09BR88BPW,,DHB,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,B2-5FFM-153A,,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,XI-DUS3-PXC9,,413674,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,0T-LQK2-KFCY,B0CBNNKLYJ,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,OL-F41R-EZEF,,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,NC-MA70-7OJ9,,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,T7-NZWY-R44R,,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,I2-OJSR-TKZ6,,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,9C-ZLCN-WWGK,,985 5862,ABGee,dropped,inactive,live,live_cost_inputs,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,last_purchase_price,actual_paid_without_list_reference,7.59,expected_supplier_cost,supplier_buy_cost_truth,MISSING_MARKET_CONTEXT,0,False,True,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,6L-LO0H-2WGF,,198 3202,ABGee,dropped,inactive,live,live_cost_inputs,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,last_purchase_price,actual_paid_without_list_reference,3.33,expected_supplier_cost,supplier_buy_cost_truth,MISSING_MARKET_CONTEXT,0,False,True,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,7C-XI7G-FMUU,,985 36391,ABGee,dropped,inactive,live,live_cost_inputs,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,last_purchase_price,actual_paid_without_list_reference,7.59,expected_supplier_cost,supplier_buy_cost_truth,MISSING_MARKET_CONTEXT,0,False,True,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,W7-F06R-CW3C,,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,D6-Y4EX-C9HL,,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,NB-UWOU-68PW,,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,QG-6O1N-7HTR,,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,E7-LAKI-9FEO,,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,FQ-DRSZ-XVJI,,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,WY-Z6LP-JOMV,,542 12001074,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,IX-E0R5-6P6G,,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,J7-QL4P-4SOM,,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,UF-8XYI-JUTX,,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,LG-AZOP-KOUU,,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,0K-6BX5-D5AH,B093WHTJL7,856 PSTSP414IN0,ABGee,dropped,inactive,live,live_cost_inputs,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,last_purchase_price,actual_paid_without_list_reference,7.51,expected_supplier_cost,supplier_buy_cost_truth,MISSING_MARKET_CONTEXT,0,False,True,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,Z3-HICR-CPBW,,985 59686,ABGee,dropped,inactive,live,live_cost_inputs,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,last_purchase_price,actual_paid_without_list_reference,7.76,expected_supplier_cost,supplier_buy_cost_truth,MISSING_MARKET_CONTEXT,0,False,True,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,OO-KLJU-ZBO9,,985 62221,ABGee,dropped,inactive,live,live_cost_inputs,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,last_purchase_price,actual_paid_without_list_reference,7.59,expected_supplier_cost,supplier_buy_cost_truth,MISSING_MARKET_CONTEXT,0,False,True,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,UL-6G4Z-72JE,,198 3209,ABGee,dropped,inactive,live,live_cost_inputs,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,last_purchase_price,actual_paid_without_list_reference,3.33,expected_supplier_cost,supplier_buy_cost_truth,MISSING_MARKET_CONTEXT,0,False,True,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,2K-6X85-CXUL,,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,MF-MNIN-FGXW,,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,FQ-MTRD-YPII,,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19T12:39:02Z,8N-T5OY-DSW9,,,ABGee,dropped,inactive,live,live_mode_missing_cost,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,missing_cost,none,,no_cost,missing_cost,MISSING_MARKET_CONTEXT,0,False,False,False,False,False,inactive_status,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,,inactive_sale_status,inactive_sale_status,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
