order_id,asin,sku,posted_date,transaction_type,amount_type,is_fee,amount,currency,tax_amount,tax_currency,date,amount_gbp,tax_amount_gbp,fx_rate_to_gbp
204-2914154-3310723,,6V-EEC1-2S9Z,2025-11-01T00:03:03Z,Shipment,Principal,False,5.67,GBP,0.0,nan,2025-11-01,5.67,0.0,1.00000000
204-2914154-3310723,,6V-EEC1-2S9Z,2025-11-01T00:03:03Z,Shipment,Tax,False,1.13,GBP,0.0,nan,2025-11-01,1.13,0.0,1.00000000
204-2914154-3310723,,6V-EEC1-2S9Z,2025-11-01T00:03:03Z,Shipment,GiftWrap,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
204-2914154-3310723,,6V-EEC1-2S9Z,2025-11-01T00:03:03Z,Shipment,GiftWrapTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
204-2914154-3310723,,6V-EEC1-2S9Z,2025-11-01T00:03:03Z,Shipment,ShippingCharge,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
204-2914154-3310723,,6V-EEC1-2S9Z,2025-11-01T00:03:03Z,Shipment,ShippingTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
204-2914154-3310723,,6V-EEC1-2S9Z,2025-11-01T00:03:03Z,Shipment,FBAPerUnitFulfillmentFee,True,-1.94,GBP,0.0,nan,2025-11-01,-1.94,0.0,1.00000000
204-2914154-3310723,,6V-EEC1-2S9Z,2025-11-01T00:03:03Z,Shipment,Commission,True,-1.05,GBP,0.0,nan,2025-11-01,-1.05,0.0,1.00000000
204-2914154-3310723,,6V-EEC1-2S9Z,2025-11-01T00:03:03Z,Shipment,FixedClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
204-2914154-3310723,,6V-EEC1-2S9Z,2025-11-01T00:03:03Z,Shipment,GiftwrapChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
204-2914154-3310723,,6V-EEC1-2S9Z,2025-11-01T00:03:03Z,Shipment,ShippingChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
204-2914154-3310723,,6V-EEC1-2S9Z,2025-11-01T00:03:03Z,Shipment,VariableClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
204-2914154-3310723,,6V-EEC1-2S9Z,2025-11-01T00:03:03Z,Shipment,DigitalServicesFee,True,-0.06,GBP,0.0,nan,2025-11-01,-0.06,0.0,1.00000000
026-9688471-3253935,,6V-EEC1-2S9Z,2025-11-01T00:13:19Z,Shipment,Principal,False,5.67,GBP,0.0,nan,2025-11-01,5.67,0.0,1.00000000
026-9688471-3253935,,6V-EEC1-2S9Z,2025-11-01T00:13:19Z,Shipment,Tax,False,1.13,GBP,0.0,nan,2025-11-01,1.13,0.0,1.00000000
026-9688471-3253935,,6V-EEC1-2S9Z,2025-11-01T00:13:19Z,Shipment,GiftWrap,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
026-9688471-3253935,,6V-EEC1-2S9Z,2025-11-01T00:13:19Z,Shipment,GiftWrapTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
026-9688471-3253935,,6V-EEC1-2S9Z,2025-11-01T00:13:19Z,Shipment,ShippingCharge,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
026-9688471-3253935,,6V-EEC1-2S9Z,2025-11-01T00:13:19Z,Shipment,ShippingTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
026-9688471-3253935,,6V-EEC1-2S9Z,2025-11-01T00:13:19Z,Shipment,FBAPerUnitFulfillmentFee,True,-1.94,GBP,0.0,nan,2025-11-01,-1.94,0.0,1.00000000
026-9688471-3253935,,6V-EEC1-2S9Z,2025-11-01T00:13:19Z,Shipment,Commission,True,-1.05,GBP,0.0,nan,2025-11-01,-1.05,0.0,1.00000000
026-9688471-3253935,,6V-EEC1-2S9Z,2025-11-01T00:13:19Z,Shipment,FixedClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
026-9688471-3253935,,6V-EEC1-2S9Z,2025-11-01T00:13:19Z,Shipment,GiftwrapChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
026-9688471-3253935,,6V-EEC1-2S9Z,2025-11-01T00:13:19Z,Shipment,ShippingChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
026-9688471-3253935,,6V-EEC1-2S9Z,2025-11-01T00:13:19Z,Shipment,VariableClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
026-9688471-3253935,,6V-EEC1-2S9Z,2025-11-01T00:13:19Z,Shipment,DigitalServicesFee,True,-0.05,GBP,0.0,nan,2025-11-01,-0.05,0.0,1.00000000
206-1470905-8738748,,BB-ZT14-1QQA,2025-11-01T00:14:22Z,Shipment,Principal,False,6.66,GBP,0.0,nan,2025-11-01,6.66,0.0,1.00000000
206-1470905-8738748,,BB-ZT14-1QQA,2025-11-01T00:14:22Z,Shipment,Tax,False,1.33,GBP,0.0,nan,2025-11-01,1.33,0.0,1.00000000
206-1470905-8738748,,BB-ZT14-1QQA,2025-11-01T00:14:22Z,Shipment,GiftWrap,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-1470905-8738748,,BB-ZT14-1QQA,2025-11-01T00:14:22Z,Shipment,GiftWrapTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-1470905-8738748,,BB-ZT14-1QQA,2025-11-01T00:14:22Z,Shipment,ShippingCharge,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-1470905-8738748,,BB-ZT14-1QQA,2025-11-01T00:14:22Z,Shipment,ShippingTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-1470905-8738748,,BB-ZT14-1QQA,2025-11-01T00:14:22Z,Shipment,FBAPerUnitFulfillmentFee,True,-1.75,GBP,0.0,nan,2025-11-01,-1.75,0.0,1.00000000
206-1470905-8738748,,BB-ZT14-1QQA,2025-11-01T00:14:22Z,Shipment,Commission,True,-1.44,GBP,0.0,nan,2025-11-01,-1.44,0.0,1.00000000
206-1470905-8738748,,BB-ZT14-1QQA,2025-11-01T00:14:22Z,Shipment,FixedClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-1470905-8738748,,BB-ZT14-1QQA,2025-11-01T00:14:22Z,Shipment,GiftwrapChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-1470905-8738748,,BB-ZT14-1QQA,2025-11-01T00:14:22Z,Shipment,ShippingChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-1470905-8738748,,BB-ZT14-1QQA,2025-11-01T00:14:22Z,Shipment,VariableClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-1470905-8738748,,BB-ZT14-1QQA,2025-11-01T00:14:22Z,Shipment,DigitalServicesFee,True,-0.07,GBP,0.0,nan,2025-11-01,-0.07,0.0,1.00000000
205-2549763-2213146,,6V-EEC1-2S9Z,2025-11-01T00:16:46Z,Shipment,Principal,False,5.67,GBP,0.0,nan,2025-11-01,5.67,0.0,1.00000000
205-2549763-2213146,,6V-EEC1-2S9Z,2025-11-01T00:16:46Z,Shipment,Tax,False,1.13,GBP,0.0,nan,2025-11-01,1.13,0.0,1.00000000
205-2549763-2213146,,6V-EEC1-2S9Z,2025-11-01T00:16:46Z,Shipment,GiftWrap,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-2549763-2213146,,6V-EEC1-2S9Z,2025-11-01T00:16:46Z,Shipment,GiftWrapTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-2549763-2213146,,6V-EEC1-2S9Z,2025-11-01T00:16:46Z,Shipment,ShippingCharge,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-2549763-2213146,,6V-EEC1-2S9Z,2025-11-01T00:16:46Z,Shipment,ShippingTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-2549763-2213146,,6V-EEC1-2S9Z,2025-11-01T00:16:46Z,Shipment,FBAPerUnitFulfillmentFee,True,-1.94,GBP,0.0,nan,2025-11-01,-1.94,0.0,1.00000000
205-2549763-2213146,,6V-EEC1-2S9Z,2025-11-01T00:16:46Z,Shipment,Commission,True,-1.05,GBP,0.0,nan,2025-11-01,-1.05,0.0,1.00000000
205-2549763-2213146,,6V-EEC1-2S9Z,2025-11-01T00:16:46Z,Shipment,FixedClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-2549763-2213146,,6V-EEC1-2S9Z,2025-11-01T00:16:46Z,Shipment,GiftwrapChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-2549763-2213146,,6V-EEC1-2S9Z,2025-11-01T00:16:46Z,Shipment,ShippingChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-2549763-2213146,,6V-EEC1-2S9Z,2025-11-01T00:16:46Z,Shipment,VariableClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-2549763-2213146,,6V-EEC1-2S9Z,2025-11-01T00:16:46Z,Shipment,DigitalServicesFee,True,-0.05,GBP,0.0,nan,2025-11-01,-0.05,0.0,1.00000000
205-8098245-6170726,,A2-T2AC-TW3L,2025-11-01T03:32:14Z,Shipment,Principal,False,10.4,GBP,0.0,nan,2025-11-01,10.4,0.0,1.00000000
205-8098245-6170726,,A2-T2AC-TW3L,2025-11-01T03:32:14Z,Shipment,Tax,False,2.08,GBP,0.0,nan,2025-11-01,2.08,0.0,1.00000000
205-8098245-6170726,,A2-T2AC-TW3L,2025-11-01T03:32:14Z,Shipment,GiftWrap,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-8098245-6170726,,A2-T2AC-TW3L,2025-11-01T03:32:14Z,Shipment,GiftWrapTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-8098245-6170726,,A2-T2AC-TW3L,2025-11-01T03:32:14Z,Shipment,ShippingCharge,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-8098245-6170726,,A2-T2AC-TW3L,2025-11-01T03:32:14Z,Shipment,ShippingTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-8098245-6170726,,A2-T2AC-TW3L,2025-11-01T03:32:14Z,Shipment,FBAPerUnitFulfillmentFee,True,-3.44,GBP,0.0,nan,2025-11-01,-3.44,0.0,1.00000000
205-8098245-6170726,,A2-T2AC-TW3L,2025-11-01T03:32:14Z,Shipment,Commission,True,-1.94,GBP,0.0,nan,2025-11-01,-1.94,0.0,1.00000000
205-8098245-6170726,,A2-T2AC-TW3L,2025-11-01T03:32:14Z,Shipment,FixedClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-8098245-6170726,,A2-T2AC-TW3L,2025-11-01T03:32:14Z,Shipment,GiftwrapChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-8098245-6170726,,A2-T2AC-TW3L,2025-11-01T03:32:14Z,Shipment,ShippingChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-8098245-6170726,,A2-T2AC-TW3L,2025-11-01T03:32:14Z,Shipment,VariableClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-8098245-6170726,,A2-T2AC-TW3L,2025-11-01T03:32:14Z,Shipment,DigitalServicesFee,True,-0.1,GBP,0.0,nan,2025-11-01,-0.1,0.0,1.00000000
202-7681771-3337120,,A2-T2AC-TW3L,2025-11-01T04:46:10Z,Shipment,Principal,False,10.81,GBP,0.0,nan,2025-11-01,10.81,0.0,1.00000000
202-7681771-3337120,,A2-T2AC-TW3L,2025-11-01T04:46:10Z,Shipment,Tax,False,2.16,GBP,0.0,nan,2025-11-01,2.16,0.0,1.00000000
202-7681771-3337120,,A2-T2AC-TW3L,2025-11-01T04:46:10Z,Shipment,GiftWrap,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
202-7681771-3337120,,A2-T2AC-TW3L,2025-11-01T04:46:10Z,Shipment,GiftWrapTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
202-7681771-3337120,,A2-T2AC-TW3L,2025-11-01T04:46:10Z,Shipment,ShippingCharge,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
202-7681771-3337120,,A2-T2AC-TW3L,2025-11-01T04:46:10Z,Shipment,ShippingTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
202-7681771-3337120,,A2-T2AC-TW3L,2025-11-01T04:46:10Z,Shipment,FBAPerUnitFulfillmentFee,True,-3.39,GBP,0.0,nan,2025-11-01,-3.39,0.0,1.00000000
202-7681771-3337120,,A2-T2AC-TW3L,2025-11-01T04:46:10Z,Shipment,Commission,True,-2.03,GBP,0.0,nan,2025-11-01,-2.03,0.0,1.00000000
202-7681771-3337120,,A2-T2AC-TW3L,2025-11-01T04:46:10Z,Shipment,FixedClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
202-7681771-3337120,,A2-T2AC-TW3L,2025-11-01T04:46:10Z,Shipment,GiftwrapChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
202-7681771-3337120,,A2-T2AC-TW3L,2025-11-01T04:46:10Z,Shipment,ShippingChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
202-7681771-3337120,,A2-T2AC-TW3L,2025-11-01T04:46:10Z,Shipment,VariableClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
202-7681771-3337120,,A2-T2AC-TW3L,2025-11-01T04:46:10Z,Shipment,DigitalServicesFee,True,-0.1,GBP,0.0,nan,2025-11-01,-0.1,0.0,1.00000000
205-8960188-8937907,,A2-T2AC-TW3L,2025-11-01T05:36:02Z,Shipment,Principal,False,10.45,GBP,0.0,nan,2025-11-01,10.45,0.0,1.00000000
205-8960188-8937907,,A2-T2AC-TW3L,2025-11-01T05:36:02Z,Shipment,Tax,False,2.09,GBP,0.0,nan,2025-11-01,2.09,0.0,1.00000000
205-8960188-8937907,,A2-T2AC-TW3L,2025-11-01T05:36:02Z,Shipment,GiftWrap,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-8960188-8937907,,A2-T2AC-TW3L,2025-11-01T05:36:02Z,Shipment,GiftWrapTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-8960188-8937907,,A2-T2AC-TW3L,2025-11-01T05:36:02Z,Shipment,ShippingCharge,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-8960188-8937907,,A2-T2AC-TW3L,2025-11-01T05:36:02Z,Shipment,ShippingTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-8960188-8937907,,A2-T2AC-TW3L,2025-11-01T05:36:02Z,Shipment,FBAPerUnitFulfillmentFee,True,-3.38,GBP,0.0,nan,2025-11-01,-3.38,0.0,1.00000000
205-8960188-8937907,,A2-T2AC-TW3L,2025-11-01T05:36:02Z,Shipment,Commission,True,-1.96,GBP,0.0,nan,2025-11-01,-1.96,0.0,1.00000000
205-8960188-8937907,,A2-T2AC-TW3L,2025-11-01T05:36:02Z,Shipment,FixedClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-8960188-8937907,,A2-T2AC-TW3L,2025-11-01T05:36:02Z,Shipment,GiftwrapChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-8960188-8937907,,A2-T2AC-TW3L,2025-11-01T05:36:02Z,Shipment,ShippingChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-8960188-8937907,,A2-T2AC-TW3L,2025-11-01T05:36:02Z,Shipment,VariableClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-8960188-8937907,,A2-T2AC-TW3L,2025-11-01T05:36:02Z,Shipment,DigitalServicesFee,True,-0.11,GBP,0.0,nan,2025-11-01,-0.11,0.0,1.00000000
203-3523133-2618769,,NN-TSZ1-X2RD,2025-11-01T07:19:34Z,Shipment,Principal,False,6.84,GBP,0.0,nan,2025-11-01,6.84,0.0,1.00000000
203-3523133-2618769,,NN-TSZ1-X2RD,2025-11-01T07:19:34Z,Shipment,Tax,False,1.37,GBP,0.0,nan,2025-11-01,1.37,0.0,1.00000000
203-3523133-2618769,,NN-TSZ1-X2RD,2025-11-01T07:19:34Z,Shipment,GiftWrap,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
203-3523133-2618769,,NN-TSZ1-X2RD,2025-11-01T07:19:34Z,Shipment,GiftWrapTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
203-3523133-2618769,,NN-TSZ1-X2RD,2025-11-01T07:19:34Z,Shipment,ShippingCharge,False,0.82,GBP,0.0,nan,2025-11-01,0.82,0.0,1.00000000
203-3523133-2618769,,NN-TSZ1-X2RD,2025-11-01T07:19:34Z,Shipment,ShippingTax,False,0.17,GBP,0.0,nan,2025-11-01,0.17,0.0,1.00000000
203-3523133-2618769,,NN-TSZ1-X2RD,2025-11-01T07:19:34Z,Shipment,FBAPerUnitFulfillmentFee,True,-1.8,GBP,0.0,nan,2025-11-01,-1.8,0.0,1.00000000
203-3523133-2618769,,NN-TSZ1-X2RD,2025-11-01T07:19:34Z,Shipment,Commission,True,-0.79,GBP,0.0,nan,2025-11-01,-0.79,0.0,1.00000000
203-3523133-2618769,,NN-TSZ1-X2RD,2025-11-01T07:19:34Z,Shipment,FixedClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
203-3523133-2618769,,NN-TSZ1-X2RD,2025-11-01T07:19:34Z,Shipment,GiftwrapChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
203-3523133-2618769,,NN-TSZ1-X2RD,2025-11-01T07:19:34Z,Shipment,ShippingChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
203-3523133-2618769,,NN-TSZ1-X2RD,2025-11-01T07:19:34Z,Shipment,VariableClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
203-3523133-2618769,,NN-TSZ1-X2RD,2025-11-01T07:19:34Z,Shipment,DigitalServicesFee,True,-0.05,GBP,0.0,nan,2025-11-01,-0.05,0.0,1.00000000
205-0327422-8104348,,NN-TSZ1-X2RD,2025-11-01T07:58:55Z,Shipment,Principal,False,6.84,GBP,0.0,nan,2025-11-01,6.84,0.0,1.00000000
205-0327422-8104348,,NN-TSZ1-X2RD,2025-11-01T07:58:55Z,Shipment,Tax,False,1.37,GBP,0.0,nan,2025-11-01,1.37,0.0,1.00000000
205-0327422-8104348,,NN-TSZ1-X2RD,2025-11-01T07:58:55Z,Shipment,GiftWrap,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-0327422-8104348,,NN-TSZ1-X2RD,2025-11-01T07:58:55Z,Shipment,GiftWrapTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-0327422-8104348,,NN-TSZ1-X2RD,2025-11-01T07:58:55Z,Shipment,ShippingCharge,False,0.42,GBP,0.0,nan,2025-11-01,0.42,0.0,1.00000000
205-0327422-8104348,,NN-TSZ1-X2RD,2025-11-01T07:58:55Z,Shipment,ShippingTax,False,0.08,GBP,0.0,nan,2025-11-01,0.08,0.0,1.00000000
205-0327422-8104348,,NN-TSZ1-X2RD,2025-11-01T07:58:55Z,Shipment,FBAPerUnitFulfillmentFee,True,-1.8,GBP,0.0,nan,2025-11-01,-1.8,0.0,1.00000000
205-0327422-8104348,,NN-TSZ1-X2RD,2025-11-01T07:58:55Z,Shipment,Commission,True,-0.79,GBP,0.0,nan,2025-11-01,-0.79,0.0,1.00000000
205-0327422-8104348,,NN-TSZ1-X2RD,2025-11-01T07:58:55Z,Shipment,FixedClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-0327422-8104348,,NN-TSZ1-X2RD,2025-11-01T07:58:55Z,Shipment,GiftwrapChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-0327422-8104348,,NN-TSZ1-X2RD,2025-11-01T07:58:55Z,Shipment,ShippingChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-0327422-8104348,,NN-TSZ1-X2RD,2025-11-01T07:58:55Z,Shipment,VariableClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
205-0327422-8104348,,NN-TSZ1-X2RD,2025-11-01T07:58:55Z,Shipment,DigitalServicesFee,True,-0.05,GBP,0.0,nan,2025-11-01,-0.05,0.0,1.00000000
204-1236367-3829922,,6V-EEC1-2S9Z,2025-11-01T08:46:16Z,Shipment,Principal,False,5.67,GBP,0.0,nan,2025-11-01,5.67,0.0,1.00000000
204-1236367-3829922,,6V-EEC1-2S9Z,2025-11-01T08:46:16Z,Shipment,Tax,False,1.13,GBP,0.0,nan,2025-11-01,1.13,0.0,1.00000000
204-1236367-3829922,,6V-EEC1-2S9Z,2025-11-01T08:46:16Z,Shipment,GiftWrap,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
204-1236367-3829922,,6V-EEC1-2S9Z,2025-11-01T08:46:16Z,Shipment,GiftWrapTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
204-1236367-3829922,,6V-EEC1-2S9Z,2025-11-01T08:46:16Z,Shipment,ShippingCharge,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
204-1236367-3829922,,6V-EEC1-2S9Z,2025-11-01T08:46:16Z,Shipment,ShippingTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
204-1236367-3829922,,6V-EEC1-2S9Z,2025-11-01T08:46:16Z,Shipment,FBAPerUnitFulfillmentFee,True,-1.95,GBP,0.0,nan,2025-11-01,-1.95,0.0,1.00000000
204-1236367-3829922,,6V-EEC1-2S9Z,2025-11-01T08:46:16Z,Shipment,Commission,True,-1.06,GBP,0.0,nan,2025-11-01,-1.06,0.0,1.00000000
204-1236367-3829922,,6V-EEC1-2S9Z,2025-11-01T08:46:16Z,Shipment,FixedClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
204-1236367-3829922,,6V-EEC1-2S9Z,2025-11-01T08:46:16Z,Shipment,GiftwrapChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
204-1236367-3829922,,6V-EEC1-2S9Z,2025-11-01T08:46:16Z,Shipment,ShippingChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
204-1236367-3829922,,6V-EEC1-2S9Z,2025-11-01T08:46:16Z,Shipment,VariableClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-6809988-4936337,,A2-T2AC-TW3L,2025-11-01T08:52:11Z,Shipment,Principal,False,9.66,GBP,0.0,nan,2025-11-01,9.66,0.0,1.00000000
206-6809988-4936337,,A2-T2AC-TW3L,2025-11-01T08:52:11Z,Shipment,Tax,False,1.93,GBP,0.0,nan,2025-11-01,1.93,0.0,1.00000000
206-6809988-4936337,,A2-T2AC-TW3L,2025-11-01T08:52:11Z,Shipment,GiftWrap,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-6809988-4936337,,A2-T2AC-TW3L,2025-11-01T08:52:11Z,Shipment,GiftWrapTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-6809988-4936337,,A2-T2AC-TW3L,2025-11-01T08:52:11Z,Shipment,ShippingCharge,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-6809988-4936337,,A2-T2AC-TW3L,2025-11-01T08:52:11Z,Shipment,ShippingTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-6809988-4936337,,A2-T2AC-TW3L,2025-11-01T08:52:11Z,Shipment,FBAPerUnitFulfillmentFee,True,-3.44,GBP,0.0,nan,2025-11-01,-3.44,0.0,1.00000000
206-6809988-4936337,,A2-T2AC-TW3L,2025-11-01T08:52:11Z,Shipment,Commission,True,-1.82,GBP,0.0,nan,2025-11-01,-1.82,0.0,1.00000000
206-6809988-4936337,,A2-T2AC-TW3L,2025-11-01T08:52:11Z,Shipment,FixedClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-6809988-4936337,,A2-T2AC-TW3L,2025-11-01T08:52:11Z,Shipment,GiftwrapChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-6809988-4936337,,A2-T2AC-TW3L,2025-11-01T08:52:11Z,Shipment,ShippingChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-6809988-4936337,,A2-T2AC-TW3L,2025-11-01T08:52:11Z,Shipment,VariableClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-6809988-4936337,,A2-T2AC-TW3L,2025-11-01T08:52:11Z,Shipment,DigitalServicesFee,True,-0.11,GBP,0.0,nan,2025-11-01,-0.11,0.0,1.00000000
206-4150218-8701961,,6V-EEC1-2S9Z,2025-11-01T12:57:47Z,Shipment,Principal,False,5.67,GBP,0.0,nan,2025-11-01,5.67,0.0,1.00000000
206-4150218-8701961,,6V-EEC1-2S9Z,2025-11-01T12:57:47Z,Shipment,Tax,False,1.13,GBP,0.0,nan,2025-11-01,1.13,0.0,1.00000000
206-4150218-8701961,,6V-EEC1-2S9Z,2025-11-01T12:57:47Z,Shipment,GiftWrap,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-4150218-8701961,,6V-EEC1-2S9Z,2025-11-01T12:57:47Z,Shipment,GiftWrapTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-4150218-8701961,,6V-EEC1-2S9Z,2025-11-01T12:57:47Z,Shipment,ShippingCharge,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-4150218-8701961,,6V-EEC1-2S9Z,2025-11-01T12:57:47Z,Shipment,ShippingTax,False,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-4150218-8701961,,6V-EEC1-2S9Z,2025-11-01T12:57:47Z,Shipment,FBAPerUnitFulfillmentFee,True,-1.95,GBP,0.0,nan,2025-11-01,-1.95,0.0,1.00000000
206-4150218-8701961,,6V-EEC1-2S9Z,2025-11-01T12:57:47Z,Shipment,Commission,True,-1.06,GBP,0.0,nan,2025-11-01,-1.06,0.0,1.00000000
206-4150218-8701961,,6V-EEC1-2S9Z,2025-11-01T12:57:47Z,Shipment,FixedClosingFee,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
206-4150218-8701961,,6V-EEC1-2S9Z,2025-11-01T12:57:47Z,Shipment,GiftwrapChargeback,True,0.0,GBP,0.0,nan,2025-11-01,0.0,0.0,1.00000000
