token_id,seller_sku,asin,lot_id,purchase_order_id,order_confirmation_id,invoice_id,shipment_id,cost_per_unit,currency,status,received_date,allocated_order_id,allocated_date,return_order_id,return_date,notes
Z7-26PV-O9LR7-0082,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0083,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0084,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0085,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0086,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0087,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0088,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0089,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0090,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0091,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0092,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0093,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0094,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0095,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0096,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0097,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0098,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0099,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0100,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0101,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0102,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0103,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0104,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0105,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0106,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0107,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0108,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0109,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0110,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0111,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0112,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0113,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0114,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0115,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0116,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0117,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0118,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0119,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0120,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0121,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0122,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0123,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0124,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0125,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0126,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0127,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0128,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0129,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0130,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0131,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0132,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0133,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0134,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0135,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0136,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0137,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0138,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0139,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0140,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0141,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0142,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0143,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0144,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0145,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0146,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0147,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0148,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0149,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR7-0150,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR7,,,,,2.41,GBP,available,2025-04-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR1-0001,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR1,,,,,4.39,GBP,allocated,2024-10-02,206-6562908-4629902,2025-11-07T08:39:32Z,,,seed_from_orders_sheet
