last_updated_A003,seller_sku,title,brand_name,main_image,package_weight_value,package_weight_unit,package_length,package_width,package_height,package_dimension_unit,item_length,item_width,item_height,item_dimension_unit,size,product_type,supplier_code,supplier_name,supplier_pack_size,amazon_pack_size,pack_conversion_note,moq,supplier_catalog_price,last_purchase_price,target_margin,sale_status,vat_rate,notes,stock_total,stock_available,stock_reserved,stock_inbound,fba_fee_10,fba_fee_100,referral_fee_10,referral_fee_100,last_updated,last_updated_A001,last_updated_A002,last_updated_A003,last_updated_A004,live_listing_price,live_listing_price_currency,live_price_last_updated,last_sold_price,last_sold_price_currency,last_sold_price_updated,last_fba_fee_ex_vat,last_fba_fee_updated,last_fba_fee_source,last_fba_fee_candidate,last_fba_fee_candidate_seen,last_margin_pct,last_margin_updated,last_margin_source,last_commission_pct,last_commission_updated,last_commission_source,last_withheld_vat_flag,last_withheld_vat_updated,last_withheld_vat_source,last_vat_rate_pct,last_vat_rate_updated,last_vat_rate_source,last_vat_rate_candidate,last_vat_rate_candidate_seen,last_commission_pct_10,last_commission_pct_100,asin,last_fba_fee_ex_vat_10,last_fba_fee_ex_vat_100
2026-01-17T13:01:05.945038+00:00,M4-MV10-9TX7,"Tala 40ml Mini Glass Measuring Jug, 10A26012, Transparent",,https://m.media-amazon.com/images/I/71-do97LXSL.jpg,0.07,kilograms,7.1,9.7,12.3,centimeters,,,,,40ml Mini Measuring Jug,MEASURING_CUP,113299,Stax,1,1,unconfirmed,,,1.04,,dropped,20,,0,0,0,0,2.67,3.09,15.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,M5-EOFN-2WPJ,THE HUMBLE CO. - Dental Floss Picks - 2 in 1 Charcoal Infused with Mint Flavour - Developed by Dentists - Designed in Sweden - Teeth Cleaning - Reusable - Vegan & Cruelty-Free - 50p,,https://m.media-amazon.com/images/I/41sbo7JrSWL.jpg,0.05,kilograms,2.3,15.9,18.6,centimeters,10.0,0.6,12.0,centimeters,50 count (Pack of 1),DENTAL_FLOSS,HUM028,DHB,1,1,unconfirmed,,,1.54,,dropped,20,,0,0,0,0,1.52,1.89,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,8K-FX05-CCPX,"Jack N’ Jill Natural Certified Kids Toothpaste – Fluoride-Free Toddler & Baby Toothpaste with 40% Xylitol, No Sugar, Suitable from 6 Months+, Organic Banana Flavour, Pack of 1 (50g)",,https://m.media-amazon.com/images/I/61dEbfGDOHL.jpg,0.06,kilograms,2.9,4.1,12.0,centimeters,3.0,5.0,11.5,centimeters,50 g (Pack of 1),TOOTH_CLEANING_AGENT,,Infinity Foods,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,2.42,2.77,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,DK-9CZR-7SUV,Fairtrade Organic Ground Coffee 200g - Medium Roast - Ideal For French Press Cafetiere Filter Drip V60 Aeropress - Shade Grown Bird Friendly Certified - Bird and Wild - Donation to RSPB - Strength 3,,https://m.media-amazon.com/images/I/61bIWrecA+L.jpg,0.21,kilograms,7.2,11.1,18.5,centimeters,7.0,14.0,20.0,centimeters,200 g (Pack of 1),COFFEE,,Infinity Foods,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,2.7,3.0,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,4Y-2V2S-KSTO,"LICKIMAT Buddy Treat Mat , Assorted colors",,https://m.media-amazon.com/images/I/71+EhhPBnPL.jpg,0.12,kilograms,1.7,19.9,22.1,centimeters,8.0,8.0,0.25,inches,One Size,PET_PLACEMAT,,Jones Wholesale,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,1.73,2.1,15.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,VF-WENE-0QSF,Metal Screw-In Dog Lead Stake,,https://m.media-amazon.com/images/I/517+y-yugQL.jpg,0.28,kilograms,6.1,14.0,40.29,centimeters,10.0,2.0,2.7,inches,,ANCHOR_STAKE,,Jones Wholesale,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,3.15,3.15,15.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,10-KNVB-4BRI,"Kitchen Devils S8603000 Control Vegetable Knife, 10 cm, Multi-Colour , Black",,https://m.media-amazon.com/images/I/71IB6G0kwoL.jpg,0.05,kilograms,1.7,7.9,28.7,centimeters,31.39,12.6,0.61,centimeters,1 cm,KITCHEN_KNIFE,,Jones Wholesale,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,1.52,1.89,15.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,CC-9HJK-1XR3,Partisan Products Happy Birthday Boy Blue Occassions Gift Bag With Gift Tag Made From Recycled Board Medium,,https://m.media-amazon.com/images/I/71oR7e6oHyL.jpg,0.06,kilograms,1.3,22.5,32.0,centimeters,,,,,1 count (Pack of 1),GIFT_WRAP,,Jones Wholesale,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,1.52,1.89,15.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,IX-BHAG-7688,Guy Laroche DRAKKAR NOIR Eau De Toilette Spray for Men 30ml (1 Oz) EDT Cologne,,https://m.media-amazon.com/images/I/71YxBJd1VJL.jpg,0.095,kilograms,3.048,5.842,10.414,centimeters,28.0,56.0,102.0,millimeters,30 ml (Pack of 1),PERSONAL_FRAGRANCE,,Knights Fragrances,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,2.52,2.87,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,8Y-8UTW-YHVV,"Brut Original Eau De Toilette Spray, 100 ml",,https://m.media-amazon.com/images/I/61TYSdgDWJL.jpg,0.29,kilograms,3.7,9.8,13.1,centimeters,3.0,0.85,4.85,inches,100 ml (Pack of 1),PERSONAL_FRAGRANCE,,Knights Fragrances,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,2.52,2.87,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,IS-RZRJ-JMUQ,"ALYSSA ASHLEY Cologne Spray, 100 ml",,https://m.media-amazon.com/images/I/61UGWiBNvqL.jpg,0.272,kilograms,3.7084,4.5974,18.796,centimeters,3.0,3.0,5.0,inches,100 ml (Pack of 1),PERSONAL_FRAGRANCE,,Knights Fragrances,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,2.52,2.87,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,4D-KUD8-5IQP,"ALYSSA ASHLEY Vanilla Eau Parfumee Cologne Spray, Women (100 ml)",,https://m.media-amazon.com/images/I/41o-6jFcJGL.jpg,0.31,kilograms,4.0,4.6,18.4,centimeters,1.5,1.9,7.2,inches,100 ml (Pack of 1),PERSONAL_FRAGRANCE,,Knights Fragrances,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,2.52,2.87,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,6L-R2ZY-X2E0,"Alyssa Ashley Essence De Patchouli Perfume, 100 ml",,https://m.media-amazon.com/images/I/71V1-2D-6OL.jpg,0.215,kilograms,4.0,4.0,19.0,centimeters,1.5,1.9,7.3,inches,100 ml (Pack of 1),PERSONAL_FRAGRANCE,,Knights Fragrances,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,2.52,2.87,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,H4-EFUP-2ASL,"Woods of Windsor Rose Bath and Shower Gel, Womens Shower Gel with Floral White Jasmine and Ylang Ylang Notes, Moisturising Body Wash for Women with Vitamin E, True Rose Scent 250ml",,https://m.media-amazon.com/images/I/61GNNlGyJ1L.jpg,0.3,kilograms,4.4,4.6,17.9,centimeters,5.1,5.1,18.0,centimeters,250 ml (Pack of 1),SKIN_CLEANING_AGENT,,Knights Fragrances,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,2.65,3.0,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,QZ-5ZK7-W02G,XPRO All Purpose Super Glue Gel 20g - Industrial Grade (2 Pcs),,https://m.media-amazon.com/images/I/41Awy2ztR+L.jpg,0.06,kilograms,3.3,7.9,11.8,centimeters,9.0,3.0,3.0,centimeters,20g,BONDING_ADHESIVES,,Mark Up Wholesale,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,2.52,2.87,13.0,13.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,9H-K7TV-V6NU,"NUK First Choice+ Size 2 Latex Teats, Medium 6-18 months, 2ea",,https://m.media-amazon.com/images/I/719FRFGwoWL.jpg,0.0239997550248348,kilograms,9.2,17.2,4.7,centimeters,8.99,3.99,17.48,centimeters,2 count (Pack of 1),BOTTLE_NIPPLE,,Murrays Health and Beauty,1,1,unconfirmed,,,2.97,,dropped,20,,0,0,0,0,2.65,3.0,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,PI-JTWZ-8YNT,"7th Heaven Pink Rose Clay Hard Drying Mud Face Mask with Shea Butter, Damask Rose and Marula Oil to Cleanse and Hydrate Skin - Ideal for Normal, Combination and Dry Skin",,https://m.media-amazon.com/images/I/81H-uDcXZ4L.jpg,0.02,kilograms,0.7,8.4,16.0,centimeters,7.0,2.0,16.0,centimeters,15 g (Pack of 1),SKIN_TREATMENT_MASK,,Murrays Health and Beauty,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,1.46,1.83,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,UC-D1G4-MTYN,,,,,,,,,,,,,,,,,Murrays Health and Beauty,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,RJ-OVDC-R9JF,,,,,,,,,,,,,,,,,Murrays Health and Beauty,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,HO-7XV5-UD4D,LaModa Bare Essentials Natural Wood-Effect Large Paddle Brush with Rose Gold Detailing for Wet or Dry Hair,,https://m.media-amazon.com/images/I/71uf3UQJ+lL.jpg,0.12,kilograms,4.3,9.6,25.2,centimeters,25.7,8.4,4.1,centimeters,1 Count (Pack of 1),HAIR_BRUSH,,Murrays Health and Beauty,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,2.65,3.0,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,P4-XF7W-GMJA,Eylure Volume & Curl 3.4 Length No.125,,https://m.media-amazon.com/images/I/71leMY7YWaL.jpg,0.02,kilograms,1.9,10.1,11.0,centimeters,17.0,99.0,110.0,millimeters,1 count (Pack of 1),FALSE_EYELASH,,Murrays Health and Beauty,1,1,unconfirmed,,,3.21,,dropped,20,,0,0,0,0,1.46,1.83,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,D8-QDS3-LH4T,"Décopatch - Ref PP70AO - PaperPatch Glossy Glue - 70g Tub - Formualted with Varnish, No Pull-In or Crinkle, Child Safe & Food Safe, Suitable for Wood, Metal, Plastic & More.",,https://m.media-amazon.com/images/I/61WIcJNAt1L.jpg,0.1,kilograms,4.7,4.8,6.2,centimeters,45.0,45.0,63.0,millimeters,S,BONDING_ADHESIVES,,Peak Dale Products,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,2.65,3.0,13.0,13.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,XN-OHVO-FXL6,OTOSAN FORTUSS COUGH SYRUP 180G,,https://m.media-amazon.com/images/I/61p66rSTryL.jpg,0.22,kilograms,5.2,5.2,13.2,centimeters,5.0,5.0,12.8,centimeters,180 g (Pack of 1),MEDICATION,,Pulse Wholesale,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,2.65,3.0,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,VU-YLRN-9V7D,OSRAM Halogen-pin-Base/HALOPIN / G9-Socket/dimmable / 33 Watt - 40 Watt/warmwhite - 2700K / Pack of 2,,https://m.media-amazon.com/images/I/51bgKhlyu0L.jpg,0.01,kilograms,2.4,5.0,7.2,centimeters,13.9,2.2,11.8,centimeters,2 Count (Pack of 1),LIGHT_BULB,LV195370,Rashmian,1,1,unconfirmed,,,1.32,,dropped,20,,0,0,0,0,1.46,1.83,13.0,13.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,QB-I6MR-7F61,"Casio Unisex Adult Quartz Watch, digital Display and Resin Strap F-91WM-3AEF",,https://m.media-amazon.com/images/I/61uMxQ5XE5L.jpg,0.14,kilograms,6.2,9.4,10.4,centimeters,2.3,4.1,3.9,centimeters,38.2 x 35.2 x 8.5 mm,WATCH,F-91WM-3AEF,Rashmian,1,1,unconfirmed,,,11.60,,dropped,20,,0,0,0,0,2.67,3.0,15.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,TH-JWYZ-LM0D,"LEXIBOOK, Super Mario, Mario Nightlight alarm clock, Sounds and Melodies, LCD Backlit screen, Luminous, Snooze, Blue, RL800NI",,https://m.media-amazon.com/images/I/61Oo4+zGi9L.jpg,0.381,kilograms,10.3124,15.0114,20.3962,centimeters,13.5,9.0,18.2,centimeters,13.5 x 9 x 18.2 centimeters,CLOCK,RL800NI,Rashmian,1,1,unconfirmed,,,15.50,,dropped,20,,0,0,0,0,2.7,3.13,15.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,J5-IJ6Y-64VG,"Grangers Merino Wash | 300ml | Cleans, Gently Refreshes and Restores the Appearance of All Merino Wool | Outdoor Down Jacket | Waterproof Down Jacket Wash Merino Wash…",,https://m.media-amazon.com/images/I/611ZNdDxh8L.jpg,0.35,kilograms,4.9022,5.1054,20.5994,centimeters,8.07,1.97,8.07,inches,300 ml (Pack of 1),LAUNDRY_DETERGENT,,Reydon,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,2.65,3.0,13.0,13.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,9Q-XGAX-ZGBT,"REVOLUTION Ultra 32 Eyeshadow Palette Flawless Matte, Powder",,https://m.media-amazon.com/images/I/71IOCwjuq1L.jpg,0.24,kilograms,1.4,10.3,17.6,centimeters,7.72,5.87,1.13999999999999,centimeters,16 g (Pack of 1),EYELID_COLOR,,Shure Cosmetics,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,1.87,2.16,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,P5-KMQZ-JK8Y,"BAKUGAN Legends Starter Pack 3-Pack, Gorthion Ultra with Leonidas and Viloch, Collectible Action Figures, Ages 6 and Up",,https://m.media-amazon.com/images/I/51FXnANSkeL.jpg,0.159,kilograms,4.9022,20.193,25.1968,centimeters,2.5,1.5,2.125,inches,1,TOY_FIGURE,231 6066104,ABGee,1,1,unconfirmed,,,10.00,,dropped,20,,0,0,0,0,2.65,3.0,15.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,P7-91M2-092T,Crucial RAM 4GB DDR4 2666MHz CL19 Desktop Memory CT4G4DFS8266,,https://m.media-amazon.com/images/I/61LjnKSImPL.jpg,0.028,kilograms,1.8,5.0,17.0,centimeters,5.25,0.03,1.23,inches,4GB,INTERNAL_MEMORY,5647107,TD Synnex,1,1,unconfirmed,,,3.85,,dropped,20,,0,0,0,0,1.5,1.87,15.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,BC-6AFY-0M24,Max Factor Lash Revival Strengthening Mascara with Bamboo Extract Shade Black 001,,https://m.media-amazon.com/images/I/51NZ8TWByhS.jpg,0.02,kilograms,2.0,2.0,12.6,centimeters,2.3,23.0,13.0,centimeters,11.5 ml (Pack of 1),MASCARA,,Shure Cosmetics,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,1.46,1.83,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,QD-2EAL-Z4J5,"NIVEA Q10 Anti-Ageing Bb Cream Cushion Light, 24H Anti-Wrinkle Moisture, 15 g",,https://m.media-amazon.com/images/I/61ImXXC1xJS.jpg,0.08,kilograms,4.4,7.8,8.4,centimeters,8.0,4.5,8.0,centimeters,15 g (Pack of 1),SKIN_MOISTURIZER,,Shure Cosmetics,1,1,unconfirmed,,,1.25,,dropped,20,,0,0,0,0,2.65,3.0,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,R8-VELO-CPUA,Makeup Revolution Shimmers and Matte Nudes Ultra 32 Eyeshadows Flawless Palette,,https://m.media-amazon.com/images/I/71of6AW4OwL.jpg,0.23,kilograms,1.7,16.4,19.6,centimeters,1.0,1.0,1.0,centimeters,1 count (Pack of 1),EYELID_COLOR,,Shure Cosmetics,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,1.87,2.16,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,QM-QAGK-D2UQ,"Maldon Crushed Sea Salt Flakes Grinder, 55g",,https://m.media-amazon.com/images/I/51qTO5e8EuL.jpg,0.259,kilograms,6.4008,7.0104,15.9004,centimeters,1.94,5.5,1.94,inches,55 g (Pack of 1),CULINARY_SALT,MAL4,CLF,1,1,unconfirmed,,,2.60,,dropped,20,,0,0,0,0,2.7,2.96,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,WO-75W6-980Q,"Max Factor 2000 Calorie Pro Stylist Mascara, Black, 9ml",,https://m.media-amazon.com/images/I/61f5VbmuMBL.jpg,0.02,kilograms,1.6,1.7,12.2,centimeters,1.7,1.7,12.2,centimeters,9 ml (Pack of 1),MASCARA,,Shure Cosmetics,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,1.46,1.83,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,YF-KP66-IJY6,Sukin Oil Balancing Mattifying Facial Moisturiser 125ml,,https://m.media-amazon.com/images/I/61D5pblsK9L.jpg,0.14,kilograms,6.2,8.0,15.6,centimeters,4.5,4.5,15.0,centimeters,1 count (Pack of 1),SKIN_MOISTURIZER,,Shure Cosmetics,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,2.67,3.0,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,1A-S381-J09C,Maybelline The Colossal Volum Express Mascara - # 230 Glam Black For Women 0.31 oz Mascara,,https://m.media-amazon.com/images/I/71sSgQyuZQL.jpg,0.023,kilograms,3.5052,6.4008,14.0208,centimeters,0.88,2.75,5.625,inches,9.2 ml (Pack of 1),MASCARA,,Shure Cosmetics,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,1.46,1.83,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,GQ-JASA-966U,Figure Out Men by Saffron Eau de toilette 100ml,,https://m.media-amazon.com/images/I/41ehYxhoDIL.jpg,0.29,kilograms,6.0,9.7,14.4,centimeters,,,,,100 ml (Pack of 1),PERSONAL_FRAGRANCE,,Shure Cosmetics,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,2.75,3.1,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,3Q-JJ0H-Y8K7,L'Oreal Mega Volume Collagene 24h Black Mascara 9ml,,https://m.media-amazon.com/images/I/310EjwRxwbL.jpg,0.03,kilograms,1.9,2.0,11.7,centimeters,3.0,3.0,8.0,centimeters,9 ml (Pack of 1),MASCARA,,Shure Cosmetics,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,1.5,1.87,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,1C-WYGV-IW8O,"Sukin Super Greens Detoxifying Clay Masque 100ml - with Goji Berry, Avocado & Baobab; cruelty free & vegan friendly - detoxes & brightens the complexion.",,https://m.media-amazon.com/images/I/61RJus-ziXL.jpg,0.141,kilograms,3.9116,6.604,6.8072,centimeters,7.0,4.0,7.0,centimeters,1 count (Pack of 1),SKIN_TREATMENT_MASK,,Shure Cosmetics,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,2.42,2.77,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,2C-S7N4-TU7U,"Makeup Revolution Ultra Contour Palette, Makeup Palette Includes Highlighters & Contour Shades, Adds Definition & Sculpts Features, Vegan, 13g",,https://m.media-amazon.com/images/I/71TOqxgCvTL.jpg,0.11,kilograms,1.2,8.3,16.2,centimeters,0.13,3.39,0.59,inches,13 g (Pack of 1),MAKE_UP,,Shure Cosmetics,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,1.73,2.1,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,EI-2WXL-O395,Makeup RevolutionLondon 32 Eyeshadow MERMAIDS FOREVER,,https://m.media-amazon.com/images/I/8187CiEj+XL.jpg,0.22,kilograms,1.4,10.3,17.5,centimeters,0.85,1.62,0.15,centimeters,20 g (Pack of 1),EYELID_COLOR,,Shure Cosmetics,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,1.87,2.16,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,KP-AMHW-L7J3,"L'Oréal Volume Million Lashes, Extra Black 9 ml",,https://m.media-amazon.com/images/I/61KOLjaw0AL.jpg,0.04,kilograms,1.9,1.9,11.7,centimeters,10.0,2.0,2.7,inches,9 ml (Pack of 1),MASCARA,,Shure Cosmetics,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,1.5,1.87,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,B0-FSK3-1L88,"Max Factor False Lash Effect Voluptuous Volume Mascara, 13.1 ml, Black",,https://m.media-amazon.com/images/I/71L9N38YG-L.jpg,0.032,kilograms,2.0066,2.6924,12.192,centimeters,0.8,0.8,5.0,inches,13.1 ml (Pack of 1),MASCARA,,Shure Cosmetics,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,1.5,1.87,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,WR-IXBZ-8DOL,W7 IT'S MAGIC! Make Up Remover Cloth,,https://m.media-amazon.com/images/I/616DBPR41HL.jpg,0.068,kilograms,6.9088,7.0104,19.812,centimeters,6.0,6.0,22.0,centimeters,1 count (Pack of 1),SKIN_CLEANING_WIPE,,Shure Cosmetics,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,2.67,3.09,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,BT-7DBY-VHSC,Original Attar Full Jasmine 100ml Perfume Spray from Ahsan,,https://m.media-amazon.com/images/I/71o8wyvTiuL.jpg,0.3,kilograms,7.7,8.2,11.9,centimeters,,,,,100 ml (Pack of 1),PERSONAL_FRAGRANCE,,Shure Cosmetics,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,2.8,3.19,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-17T13:01:05.945038+00:00,AB-B7ZS-3CGI,"Rimmel London Wonder Wing Eyeliner, Black",,https://m.media-amazon.com/images/I/31uLLabtKhL.jpg,0.02,kilograms,1.2,6.2,13.3,centimeters,1.0,1.0,13.0,centimeters,1 count (Pack of 1),EYELID_COLOR,,Shure Cosmetics,1,1,unconfirmed,,,,,dropped,20,,0,0,0,0,1.46,1.83,8.0,15.0,,,,,2025-12-19T09:53:12.181921+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
