asof_utc,source_script,sku,candidate_price_gbp,floor_total_gbp,sale_exvat_gbp,break_even_exvat_gbp,break_even_total_gbp,profit_exvat_at_floor,vat_rate,cogs_exvat_gbp,fba_exvat_gbp,referral_pct,referral_amount_gbp,digital_fee_exvat_gbp,margin_exvat_gbp,source_cogs,source_fba,source_referral,band_bucket,referral_min_fee_applied,reason_codes_csv,used_order_data_flag
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,N9-IOWG-NGD9,10.00,3.70,3.080,3.080,3.70,0.000000,0.200000,0.000,1.520,0.150000,1.500,0.060,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,BF-KVJ0-RUA9,10.00,5.08,4.230,4.230,5.08,0.000000,0.200000,0.000,2.650,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,12-749B-9EB5,10.00,5.10,4.250,4.250,5.10,0.000000,0.200000,0.000,2.670,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,WT-LPJW-NOXR,10.00,5.10,4.250,4.250,5.10,0.000000,0.200000,0.000,2.670,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,BF-EX14-XMNB,10.00,5.14,4.280,4.280,5.14,0.000000,0.200000,0.000,2.700,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,WB-6YBC-16X8,10.00,5.10,4.250,4.250,5.10,0.000000,0.200000,0.000,2.670,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,5B-DQES-2T3E,10.00,4.80,4.000,4.000,4.80,0.000000,0.200000,0.000,2.420,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,BJ-1TEF-1BUZ,10.00,4.80,4.000,4.000,4.80,0.000000,0.200000,0.000,2.420,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,2S-T29M-BDIZ,10.00,5.14,4.280,4.280,5.14,0.000000,0.200000,0.000,2.700,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,DY-51D1-CSIX,10.00,4.80,4.000,4.000,4.80,0.000000,0.200000,0.000,2.420,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,09-CZ59-Q6OR,10.00,2.82,2.350,2.350,2.82,0.000000,0.200000,0.000,1.500,0.080000,0.800,0.050,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,B2-5FFM-153A,10.00,5.66,4.720,4.720,5.66,0.000000,0.200000,0.000,3.130,0.150000,1.500,0.090,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,XI-DUS3-PXC9,10.00,7.80,6.500,6.500,7.80,0.000000,0.200000,0.000,4.870,0.150000,1.500,0.130,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,0T-LQK2-KFCY,10.00,5.14,4.280,4.280,5.14,0.000000,0.200000,0.000,2.700,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,OL-F41R-EZEF,10.00,5.66,4.720,4.720,5.66,0.000000,0.200000,0.000,3.130,0.150000,1.500,0.090,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,NC-MA70-7OJ9,10.00,4.80,4.000,4.000,4.80,0.000000,0.200000,0.000,2.420,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,T7-NZWY-R44R,10.00,5.69,4.740,4.740,5.69,0.000000,0.200000,0.000,3.150,0.150000,1.500,0.090,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,I2-OJSR-TKZ6,10.00,5.66,4.720,4.720,5.66,0.000000,0.200000,0.000,3.130,0.150000,1.500,0.090,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,9C-ZLCN-WWGK,10.00,5.10,4.250,4.250,5.10,0.000000,0.200000,0.000,2.670,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,6L-LO0H-2WGF,10.00,3.28,2.730,2.730,3.28,0.000000,0.200000,0.000,1.870,0.080000,0.800,0.060,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,7C-XI7G-FMUU,10.00,5.14,4.280,4.280,5.14,0.000000,0.200000,0.000,2.700,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,W7-F06R-CW3C,10.00,4.04,3.370,3.370,4.04,0.000000,0.200000,0.000,1.800,0.150000,1.500,0.070,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,D6-Y4EX-C9HL,10.00,4.80,4.000,4.000,4.80,0.000000,0.200000,0.000,2.420,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,NB-UWOU-68PW,10.00,5.10,4.250,4.250,5.10,0.000000,0.200000,0.000,2.670,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,QG-6O1N-7HTR,10.00,5.10,4.250,4.250,5.10,0.000000,0.200000,0.000,2.670,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,E7-LAKI-9FEO,10.00,5.08,4.230,4.230,5.08,0.000000,0.200000,0.000,2.650,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,FQ-DRSZ-XVJI,10.00,5.14,4.280,4.280,5.14,0.000000,0.200000,0.000,2.700,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,WY-Z6LP-JOMV,10.00,5.66,4.720,4.720,5.66,0.000000,0.200000,0.000,3.130,0.150000,1.500,0.090,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,IX-E0R5-6P6G,10.00,4.80,4.000,4.000,4.80,0.000000,0.200000,0.000,2.420,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,J7-QL4P-4SOM,10.00,5.14,4.280,4.280,5.14,0.000000,0.200000,0.000,2.700,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,UF-8XYI-JUTX,10.00,5.14,4.280,4.280,5.14,0.000000,0.200000,0.000,2.700,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,LG-AZOP-KOUU,10.00,5.14,4.280,4.280,5.14,0.000000,0.200000,0.000,2.700,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,0K-6BX5-D5AH,10.00,5.57,4.640,4.640,5.57,0.000000,0.200000,0.000,3.050,0.150000,1.500,0.090,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,Z3-HICR-CPBW,10.00,5.08,4.230,4.230,5.08,0.000000,0.200000,0.000,2.650,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,OO-KLJU-ZBO9,10.00,5.10,4.250,4.250,5.10,0.000000,0.200000,0.000,2.670,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,UL-6G4Z-72JE,10.00,3.95,3.290,3.290,3.95,0.000000,0.200000,0.000,1.730,0.150000,1.500,0.060,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,2K-6X85-CXUL,10.00,6.22,5.180,5.180,6.22,0.000000,0.200000,0.000,3.580,0.150000,1.500,0.100,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,MF-MNIN-FGXW,10.00,5.10,4.250,4.250,5.10,0.000000,0.200000,0.000,2.670,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,FQ-MTRD-YPII,10.00,5.69,4.740,4.740,5.69,0.000000,0.200000,0.000,3.150,0.150000,1.500,0.090,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,8N-T5OY-DSW9,10.00,5.14,4.280,4.280,5.14,0.000000,0.200000,0.000,2.700,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,JE-NHAA-HEYR,10.00,4.80,4.000,4.000,4.80,0.000000,0.200000,0.000,2.420,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,6V-0L0T-OF72,10.00,4.04,3.370,3.370,4.04,0.000000,0.200000,0.000,1.800,0.150000,1.500,0.070,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,IQ-PR7Z-1RKG,10.00,5.10,4.250,4.250,5.10,0.000000,0.200000,0.000,2.670,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,A9-31T9-JF3W,10.00,5.08,4.230,4.230,5.08,0.000000,0.200000,0.000,2.650,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,TT-1DQK-CJFF,10.00,5.10,4.250,4.250,5.10,0.000000,0.200000,0.000,2.670,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,EO-RQ6J-PAPY,10.00,5.14,4.280,4.280,5.14,0.000000,0.200000,0.000,2.700,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,F9-ETRB-6FVQ,10.00,4.97,4.140,4.140,4.97,0.000000,0.200000,0.000,2.750,0.130000,1.300,0.090,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,10-PGVO-YV15,10.00,4.22,3.520,3.520,4.22,0.000000,0.200000,0.000,2.650,0.080000,0.800,0.070,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,LL-NBBZ-I90A,10.00,5.14,4.280,4.280,5.14,0.000000,0.200000,0.000,2.700,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,HJ-6HB4-VVF2,10.00,4.13,3.440,3.440,4.13,0.000000,0.200000,0.000,1.870,0.150000,1.500,0.070,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,R7-RF9Q-9AMN,10.00,4.86,4.050,4.050,4.86,0.000000,0.200000,0.000,2.670,0.130000,1.300,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,9I-QC5D-QDT2,10.00,5.10,4.250,4.250,5.10,0.000000,0.200000,0.000,2.670,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,26-E5TZ-WU0I,10.00,5.08,4.230,4.230,5.08,0.000000,0.200000,0.000,2.650,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,1Q-OTO8-JG8E,10.00,5.08,4.230,4.230,5.08,0.000000,0.200000,0.000,2.650,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,27-VH0D-TKGK,10.00,3.95,3.290,3.290,3.95,0.000000,0.200000,0.000,2.420,0.080000,0.800,0.070,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,2L-4Y1Q-E6OA,10.00,5.10,4.250,4.250,5.10,0.000000,0.200000,0.000,2.670,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,ON-XPCR-TAZW,10.00,3.88,3.230,3.230,3.88,0.000000,0.200000,0.000,1.670,0.150000,1.500,0.060,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,BH-QYC3-K7VG,10.00,5.10,4.250,4.250,5.10,0.000000,0.200000,0.000,2.670,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,T0-4R2M-4BLV,10.00,3.95,3.290,3.290,3.95,0.000000,0.200000,0.000,1.730,0.150000,1.500,0.060,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,46-MOBK-YBS1,10.00,5.14,4.280,4.280,5.14,0.000000,0.200000,0.000,2.700,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,NY-AI90-84GR,10.00,4.80,4.000,4.000,4.80,0.000000,0.200000,0.000,2.420,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,3Z-S01D-H4GA,10.00,5.68,4.730,4.730,5.68,0.000000,0.200000,0.000,3.140,0.150000,1.500,0.090,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,2T-07RT-8IMX,10.00,5.58,4.650,4.650,5.58,0.000000,0.200000,0.000,3.060,0.150000,1.500,0.090,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,66-6EUM-PSH8,10.00,3.95,3.290,3.290,3.95,0.000000,0.200000,0.000,1.730,0.150000,1.500,0.060,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,CN-NR50-TSFE,10.00,5.58,4.650,4.650,5.58,0.000000,0.200000,0.000,3.060,0.150000,1.500,0.090,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,0C-AOG2-B23Z,10.00,5.08,4.230,4.230,5.08,0.000000,0.200000,0.000,2.650,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,XB-PLFM-VNLX,10.00,3.67,3.060,3.060,3.67,0.000000,0.200000,0.000,1.500,0.150000,1.500,0.060,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,8G-7PJ0-25UD,10.00,5.63,4.690,4.690,5.63,0.000000,0.200000,0.000,3.100,0.150000,1.500,0.090,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,EH-ZRT0-U4YM,10.00,3.95,3.290,3.290,3.95,0.000000,0.200000,0.000,1.730,0.150000,1.500,0.060,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,7I-GPVA-PDJ6,10.00,5.08,4.230,4.230,5.08,0.000000,0.200000,0.000,2.650,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,Z7-ZI0R-NWCK,10.00,5.08,4.230,4.230,5.08,0.000000,0.200000,0.000,2.650,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,M1-UFU0-V1X3,10.00,5.08,4.230,4.230,5.08,0.000000,0.200000,0.000,2.650,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,E0-9FJI-8AD2,10.00,5.08,4.230,4.230,5.08,0.000000,0.200000,0.000,2.650,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,TL-AUNR-5YK0,10.00,5.21,4.340,4.340,5.21,0.000000,0.200000,0.000,2.750,0.150000,1.500,0.090,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,JQ-6JZ4-3GJ7,10.00,4.90,4.080,4.080,4.90,0.000000,0.200000,0.000,2.700,0.130000,1.300,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,GB-RXX5-97UW,10.00,4.90,4.080,4.080,4.90,0.000000,0.200000,0.000,2.700,0.130000,1.300,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,N0-JAU8-SI40,10.00,4.22,3.520,3.520,4.22,0.000000,0.200000,0.000,2.650,0.080000,0.800,0.070,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,MI-J6KS-0097,10.00,4.28,3.570,3.570,4.28,0.000000,0.200000,0.000,2.700,0.080000,0.800,0.070,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,PF-7VUQ-LIUC,10.00,3.10,2.580,2.580,3.10,0.000000,0.200000,0.000,1.730,0.080000,0.800,0.050,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,6E-GK4T-QBFF,10.00,3.67,3.060,3.060,3.67,0.000000,0.200000,0.000,1.500,0.150000,1.500,0.060,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,16-5NE0-75DT,10.00,4.22,3.520,3.520,4.22,0.000000,0.200000,0.000,2.650,0.080000,0.800,0.070,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,7R-DKJR-F0UF,10.00,3.95,3.290,3.290,3.95,0.000000,0.200000,0.000,1.730,0.150000,1.500,0.060,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,7W-PCZV-CX51,10.00,5.14,4.280,4.280,5.14,0.000000,0.200000,0.000,2.700,0.150000,1.500,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,HI-4CXM-9WVU,10.00,4.22,3.520,3.520,4.22,0.000000,0.200000,0.000,2.650,0.080000,0.800,0.070,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,JC-NYJZ-DIWR,10.00,4.22,3.520,3.520,4.22,0.000000,0.200000,0.000,2.650,0.080000,0.800,0.070,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,FX-3YH6-IF6A,10.00,3.95,3.290,3.290,3.95,0.000000,0.200000,0.000,2.420,0.080000,0.800,0.070,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,PZ-X5VL-NVBR,10.00,4.68,3.900,3.900,4.68,0.000000,0.200000,0.000,3.020,0.080000,0.800,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,AY-LA00-LUJD,10.00,4.75,3.960,3.960,4.75,0.000000,0.200000,0.000,3.080,0.080000,0.800,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,3L-LSBT-PRST,10.00,4.22,3.520,3.520,4.22,0.000000,0.200000,0.000,2.650,0.080000,0.800,0.070,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,PF-9T40-Q7YW,10.00,3.95,3.290,3.290,3.95,0.000000,0.200000,0.000,2.420,0.080000,0.800,0.070,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,PQ-SCCQ-7RCR,10.00,4.80,4.000,4.000,4.80,0.000000,0.200000,0.000,3.120,0.080000,0.800,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,YM-HLZL-A3XS,10.00,4.80,4.000,4.000,4.80,0.000000,0.200000,0.000,3.120,0.080000,0.800,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,HN-13OB-TAYD,10.00,4.22,3.520,3.520,4.22,0.000000,0.200000,0.000,2.650,0.080000,0.800,0.070,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,RF-3X39-FYXB,10.00,4.28,3.570,3.570,4.28,0.000000,0.200000,0.000,2.700,0.080000,0.800,0.070,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,CQ-GZA7-CZBW,10.00,4.22,3.520,3.520,4.22,0.000000,0.200000,0.000,2.650,0.080000,0.800,0.070,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,WN-BBR4-67NP,10.00,3.95,3.290,3.290,3.95,0.000000,0.200000,0.000,2.420,0.080000,0.800,0.070,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,6H-ZZN4-I77B,10.00,4.84,4.030,4.030,4.84,0.000000,0.200000,0.000,2.650,0.130000,1.300,0.080,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
2026-02-17T16:31:04Z,H110_run_phase1_h_pilot,V7-HT4G-K9QH,10.00,4.22,3.520,3.520,4.22,0.000000,0.200000,0.000,2.650,0.080000,0.800,0.070,0.000,MISSING,API_BAND_10,API_BAND_10,10,0,COGS_TOKEN_MISSING,0
