token_id,seller_sku,asin,lot_id,purchase_order_id,order_confirmation_id,invoice_id,shipment_id,cost_per_unit,currency,status,received_date,allocated_order_id,allocated_date,return_order_id,return_date,notes
Z7-26PV-O9LR1-0045,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR1,,,,,0.0,GBP,available,2024-10-02,,,,,seed_from_orders_sheet
Z7-26PV-O9LR1-0046,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR1,,,,,0.0,GBP,available,2024-10-02,,,,,seed_from_orders_sheet
Z7-26PV-O9LR1-0047,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR1,,,,,0.0,GBP,available,2024-10-02,,,,,seed_from_orders_sheet
Z7-26PV-O9LR1-0048,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR1,,,,,0.0,GBP,available,2024-10-02,,,,,seed_from_orders_sheet
Z7-26PV-O9LR1-0049,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR1,,,,,0.0,GBP,available,2024-10-02,,,,,seed_from_orders_sheet
Z7-26PV-O9LR1-0050,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR1,,,,,0.0,GBP,available,2024-10-02,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0001,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0002,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0003,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0004,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0005,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0006,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0007,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0008,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0009,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0010,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0011,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0012,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0013,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0014,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0015,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0016,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0017,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0018,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0019,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0020,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0021,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0022,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0023,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0024,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0025,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0026,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0027,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0028,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0029,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0030,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0031,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0032,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0033,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0034,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0035,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0036,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0037,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0038,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0039,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0040,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0041,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0042,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0043,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0044,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0045,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0046,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0047,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
