run_id,event_utc,sku,marketplace_id,probe_event_id,probe_type,price_before_gbp,price_target_gbp,price_executed_gbp,live_write_attempted,live_write_success,http_status,submission_id,reason_codes,source,notes
20260216T163059Z,2026-02-16T16:30:59Z,L1-54EX-56YC,A1F83G8C2ARO7P,h_cycle_L1-54EX-56YC_20260216T163059Z,hold,14.30,14.30,14.30,0,0,,,phase1_live_pilot|seller_mode_learning_down|cooldown_enforced|max_probes_per_day_enforced|live_write_skipped,run_H_pricing_cycle,"calc_trace={""snapshot"":""listing_offer_snapshot_2026-02-16.csv"",""seller_mode"":""new_seller_learning"",""seller_focus_id"":""A292BGT65ET8F0"",""seller_focus_rival_landed_gbp"":""13.70"",""seller_learned_delta_gbp"":"""",""seller_highest_delta_win_gbp"":"""",""seller_lowest_delta_loss_gbp"":""0.60"",""seller_observed_win_now"":""0"",""learn_step_down_gbp"":""0.10"",""learn_step_up_gbp"":""0.01"",""before_gbp"":""14.30"",""buy_box_gbp"":""13.70"",""buy_box_present_flag"":""1"",""outcome_known_flag"":""1"",""we_present_flag"":""1"",""hold_blocker_flag"":""0"",""hold_blocker_reasons"":"""",""requested_probe_type"":""match"",""target_adjustment_gbp"":""0.00"",""pre_guardrail_target_gbp"":""14.20"",""final_target_gbp"":""14.30"",""final_probe_type"":""hold"",""cooldown_minutes"":""15"",""last_event_utc"":""2026-02-16T16:24:17Z"",""elapsed_since_last_event_minutes"":""6.70"",""max_probes_per_day"":""4"",""used_probes_today"":""4"",""hard_floor_gbp"":""10.90"",""ceiling_gbp"":""17.99"",""ceiling_source"":""manual_max_sold"",""manual_ceiling_gbp"":""17.99"",""cpt_gbp"":""16.99"",""cpt_ceiling_gbp"":""20.39"",""cpt_status"":""OK"",""cpt_ceiling_multiplier"":""1.20"",""product_db_max_price_gbp"":"""",""fallback_max_price_gbp"":"""",""max_move_per_cycle_gbp"":""999.00"",""max_daily_down_move_gbp"":""999.00"",""used_daily_down_move_gbp"":""0.10"",""remaining_daily_down_move_gbp"":""998.90"",""live_write_enabled"":""0"",""kill_switch_active"":""0"",""snapshot_age_limit_minutes"":""20.00"",""listing_snapshot_file"":""listing_offer_snapshot_2026-02-16.csv"",""listing_snapshot_age_minutes"":""0.00"",""seller_snapshot_file"":""listing_offer_seller_snapshot_2026-02-16.csv"",""seller_snapshot_age_minutes"":""0.00"",""stale_snapshot_flag"":""0"",""profit_floor_total_gbp"":""14.30"",""profit_floor_required_total_gbp"":""11.87"",""profit_floor_required_exvat_gbp"":""9.89"",""profit_floor_required_profit_exvat_gbp"":""0.54"",""profit_floor_roi_on_cost_pct"":""10.00"",""profit_floor_min_profit_exvat_gbp"":""0.00"",""profit_floor_cogs_exvat_gbp"":""5.35"",""profit_floor_cogs_total_gbp"":""6.42"",""profit_floor_cogs_source"":""token_cogs_ledger_median"",""profit_floor_fee_fba_exvat_gbp"":""2.79"",""profit_floor_fee_commission_exvat_gbp"":""1.14"",""profit_floor_fee_dsf_exvat_gbp"":""0.08"",""profit_floor_commission_rate_used"":""0.08"",""profit_floor_commission_rate_field"":""last_commission_pct_100"",""profit_floor_commission_min_fee_applied"":""0"",""l2_ref_order_id"":""202-0761583-5266767"",""l2_ref_order_utc"":""2026-02-13T15:46:45Z"",""l2_ref_break_even_exvat_gbp"":""10.39"",""l2_ref_break_even_total_gbp"":""12.46"",""l2_ref_cogs_total_gbp"":""6.42"",""l2_ref_cogs_exvat_gbp"":""5.35"",""l2_ref_fba_fee_exvat_gbp"":""2.79"",""l2_ref_commission_exvat_gbp"":""2.15"",""l2_ref_digital_fee_exvat_gbp"":""0.10"",""l2_ref_fixed_closing_exvat_gbp"":""0.00""}"
20260216T163603Z,2026-02-16T16:36:03Z,L1-54EX-56YC,A1F83G8C2ARO7P,h_cycle_L1-54EX-56YC_20260216T163603Z,hold,14.30,14.30,14.30,0,0,,,phase1_live_pilot|seller_mode_learning_down|cooldown_enforced|live_write_skipped,run_H_pricing_cycle,"calc_trace={""snapshot"":""listing_offer_snapshot_2026-02-16.csv"",""seller_mode"":""new_seller_learning"",""seller_focus_id"":""A292BGT65ET8F0"",""seller_focus_rival_landed_gbp"":""13.70"",""seller_learned_delta_gbp"":"""",""seller_highest_delta_win_gbp"":"""",""seller_lowest_delta_loss_gbp"":""0.60"",""seller_observed_win_now"":""0"",""learn_step_down_gbp"":""0.10"",""learn_step_up_gbp"":""0.01"",""before_gbp"":""14.30"",""buy_box_gbp"":""13.70"",""buy_box_present_flag"":""1"",""outcome_known_flag"":""1"",""we_present_flag"":""1"",""hold_blocker_flag"":""0"",""hold_blocker_reasons"":"""",""requested_probe_type"":""match"",""target_adjustment_gbp"":""0.00"",""pre_guardrail_target_gbp"":""14.20"",""final_target_gbp"":""14.30"",""final_probe_type"":""hold"",""cooldown_minutes"":""15"",""last_event_utc"":""2026-02-16T16:30:59Z"",""elapsed_since_last_event_minutes"":""5.07"",""max_probes_per_day"":""-1"",""used_probes_today"":""0"",""hard_floor_gbp"":""10.90"",""ceiling_gbp"":""17.99"",""ceiling_source"":""manual_max_sold"",""manual_ceiling_gbp"":""17.99"",""cpt_gbp"":""16.99"",""cpt_ceiling_gbp"":""20.39"",""cpt_status"":""OK"",""cpt_ceiling_multiplier"":""1.20"",""product_db_max_price_gbp"":"""",""fallback_max_price_gbp"":"""",""max_move_per_cycle_gbp"":""999.00"",""max_daily_down_move_gbp"":""999.00"",""used_daily_down_move_gbp"":""0.10"",""remaining_daily_down_move_gbp"":""998.90"",""live_write_enabled"":""0"",""kill_switch_active"":""0"",""snapshot_age_limit_minutes"":""20.00"",""listing_snapshot_file"":""listing_offer_snapshot_2026-02-16.csv"",""listing_snapshot_age_minutes"":""0.00"",""seller_snapshot_file"":""listing_offer_seller_snapshot_2026-02-16.csv"",""seller_snapshot_age_minutes"":""0.00"",""stale_snapshot_flag"":""0"",""profit_floor_total_gbp"":""14.30"",""profit_floor_required_total_gbp"":""11.87"",""profit_floor_required_exvat_gbp"":""9.89"",""profit_floor_required_profit_exvat_gbp"":""0.54"",""profit_floor_roi_on_cost_pct"":""10.00"",""profit_floor_min_profit_exvat_gbp"":""0.00"",""profit_floor_cogs_exvat_gbp"":""5.35"",""profit_floor_cogs_total_gbp"":""6.42"",""profit_floor_cogs_source"":""token_cogs_ledger_median"",""profit_floor_fee_fba_exvat_gbp"":""2.79"",""profit_floor_fee_commission_exvat_gbp"":""1.14"",""profit_floor_fee_dsf_exvat_gbp"":""0.08"",""profit_floor_commission_rate_used"":""0.08"",""profit_floor_commission_rate_field"":""last_commission_pct_100"",""profit_floor_commission_min_fee_applied"":""0"",""l2_ref_order_id"":""202-0761583-5266767"",""l2_ref_order_utc"":""2026-02-13T15:46:45Z"",""l2_ref_break_even_exvat_gbp"":""10.39"",""l2_ref_break_even_total_gbp"":""12.46"",""l2_ref_cogs_total_gbp"":""6.42"",""l2_ref_cogs_exvat_gbp"":""5.35"",""l2_ref_fba_fee_exvat_gbp"":""2.79"",""l2_ref_commission_exvat_gbp"":""2.15"",""l2_ref_digital_fee_exvat_gbp"":""0.10"",""l2_ref_fixed_closing_exvat_gbp"":""0.00""}"
20260216T164143Z,2026-02-16T16:41:43Z,L1-54EX-56YC,A1F83G8C2ARO7P,h_cycle_L1-54EX-56YC_20260216T164143Z,learn_down,14.30,14.20,14.30,0,0,,,phase1_live_pilot|seller_mode_learning_down|live_write_skipped,run_H_pricing_cycle,"calc_trace={""snapshot"":""listing_offer_snapshot_2026-02-16.csv"",""seller_mode"":""new_seller_learning"",""seller_focus_id"":""A292BGT65ET8F0"",""seller_focus_rival_landed_gbp"":""13.70"",""seller_learned_delta_gbp"":"""",""seller_highest_delta_win_gbp"":"""",""seller_lowest_delta_loss_gbp"":""0.60"",""seller_observed_win_now"":""0"",""learn_step_down_gbp"":""0.10"",""learn_step_up_gbp"":""0.01"",""before_gbp"":""14.30"",""buy_box_gbp"":""13.70"",""buy_box_present_flag"":""1"",""outcome_known_flag"":""1"",""we_present_flag"":""1"",""hold_blocker_flag"":""0"",""hold_blocker_reasons"":"""",""requested_probe_type"":""match"",""target_adjustment_gbp"":""0.00"",""pre_guardrail_target_gbp"":""14.20"",""final_target_gbp"":""14.20"",""final_probe_type"":""learn_down"",""cooldown_minutes"":""1"",""last_event_utc"":""2026-02-16T16:36:03Z"",""elapsed_since_last_event_minutes"":""5.67"",""max_probes_per_day"":""0"",""used_probes_today"":""0"",""hard_floor_gbp"":""10.90"",""ceiling_gbp"":""17.99"",""ceiling_source"":""manual_max_sold"",""manual_ceiling_gbp"":""17.99"",""cpt_gbp"":""16.99"",""cpt_ceiling_gbp"":""20.39"",""cpt_status"":""OK"",""cpt_ceiling_multiplier"":""1.20"",""product_db_max_price_gbp"":"""",""fallback_max_price_gbp"":"""",""max_move_per_cycle_gbp"":""999.00"",""max_daily_down_move_gbp"":""999.00"",""used_daily_down_move_gbp"":""0.10"",""remaining_daily_down_move_gbp"":""998.90"",""live_write_enabled"":""0"",""kill_switch_active"":""0"",""snapshot_age_limit_minutes"":""20.00"",""listing_snapshot_file"":""listing_offer_snapshot_2026-02-16.csv"",""listing_snapshot_age_minutes"":""0.00"",""seller_snapshot_file"":""listing_offer_seller_snapshot_2026-02-16.csv"",""seller_snapshot_age_minutes"":""0.00"",""stale_snapshot_flag"":""0"",""profit_floor_total_gbp"":""14.20"",""profit_floor_required_total_gbp"":""11.87"",""profit_floor_required_exvat_gbp"":""9.89"",""profit_floor_required_profit_exvat_gbp"":""0.54"",""profit_floor_roi_on_cost_pct"":""10.00"",""profit_floor_min_profit_exvat_gbp"":""0.00"",""profit_floor_cogs_exvat_gbp"":""5.35"",""profit_floor_cogs_total_gbp"":""6.42"",""profit_floor_cogs_source"":""token_cogs_ledger_median"",""profit_floor_fee_fba_exvat_gbp"":""2.79"",""profit_floor_fee_commission_exvat_gbp"":""1.14"",""profit_floor_fee_dsf_exvat_gbp"":""0.08"",""profit_floor_commission_rate_used"":""0.08"",""profit_floor_commission_rate_field"":""last_commission_pct_100"",""profit_floor_commission_min_fee_applied"":""0"",""l2_ref_order_id"":""202-0761583-5266767"",""l2_ref_order_utc"":""2026-02-13T15:46:45Z"",""l2_ref_break_even_exvat_gbp"":""10.39"",""l2_ref_break_even_total_gbp"":""12.46"",""l2_ref_cogs_total_gbp"":""6.42"",""l2_ref_cogs_exvat_gbp"":""5.35"",""l2_ref_fba_fee_exvat_gbp"":""2.79"",""l2_ref_commission_exvat_gbp"":""2.15"",""l2_ref_digital_fee_exvat_gbp"":""0.10"",""l2_ref_fixed_closing_exvat_gbp"":""0.00""}"
20260216T164952Z,2026-02-16T16:49:52Z,L1-54EX-56YC,A1F83G8C2ARO7P,h_cycle_L1-54EX-56YC_20260216T164952Z,match,14.30,13.70,14.30,0,0,,,phase1_live_pilot|seller_mode_force_match_when_losing|live_write_skipped,run_H_pricing_cycle,"calc_trace={""snapshot"":""listing_offer_snapshot_2026-02-16.csv"",""seller_mode"":""new_seller_learning"",""seller_focus_id"":""A292BGT65ET8F0"",""seller_focus_rival_landed_gbp"":""13.70"",""seller_learned_delta_gbp"":"""",""seller_highest_delta_win_gbp"":"""",""seller_lowest_delta_loss_gbp"":""0.60"",""seller_observed_win_now"":""0"",""learn_step_down_gbp"":""0.10"",""learn_step_up_gbp"":""0.01"",""before_gbp"":""14.30"",""buy_box_gbp"":""13.70"",""buy_box_present_flag"":""1"",""outcome_known_flag"":""1"",""we_present_flag"":""1"",""hold_blocker_flag"":""0"",""hold_blocker_reasons"":"""",""requested_probe_type"":""match"",""target_adjustment_gbp"":""0.00"",""pre_guardrail_target_gbp"":""13.70"",""final_target_gbp"":""13.70"",""final_probe_type"":""match"",""cooldown_minutes"":""1"",""last_event_utc"":""2026-02-16T16:41:43Z"",""elapsed_since_last_event_minutes"":""8.15"",""max_probes_per_day"":""0"",""used_probes_today"":""0"",""hard_floor_gbp"":""10.90"",""ceiling_gbp"":""17.99"",""ceiling_source"":""manual_max_sold"",""manual_ceiling_gbp"":""17.99"",""cpt_gbp"":""16.99"",""cpt_ceiling_gbp"":""20.39"",""cpt_status"":""OK"",""cpt_ceiling_multiplier"":""1.20"",""product_db_max_price_gbp"":"""",""fallback_max_price_gbp"":"""",""max_move_per_cycle_gbp"":""999.00"",""max_daily_down_move_gbp"":""999.00"",""used_daily_down_move_gbp"":""0.20"",""remaining_daily_down_move_gbp"":""998.80"",""live_write_enabled"":""0"",""kill_switch_active"":""0"",""snapshot_age_limit_minutes"":""20.00"",""listing_snapshot_file"":""listing_offer_snapshot_2026-02-16.csv"",""listing_snapshot_age_minutes"":""0.00"",""seller_snapshot_file"":""listing_offer_seller_snapshot_2026-02-16.csv"",""seller_snapshot_age_minutes"":""0.00"",""stale_snapshot_flag"":""0"",""profit_floor_total_gbp"":""13.70"",""profit_floor_required_total_gbp"":""11.83"",""profit_floor_required_exvat_gbp"":""9.86"",""profit_floor_required_profit_exvat_gbp"":""0.54"",""profit_floor_roi_on_cost_pct"":""10.00"",""profit_floor_min_profit_exvat_gbp"":""0.00"",""profit_floor_cogs_exvat_gbp"":""5.35"",""profit_floor_cogs_total_gbp"":""6.42"",""profit_floor_cogs_source"":""token_cogs_ledger_median"",""profit_floor_fee_fba_exvat_gbp"":""2.79"",""profit_floor_fee_commission_exvat_gbp"":""1.10"",""profit_floor_fee_dsf_exvat_gbp"":""0.08"",""profit_floor_commission_rate_used"":""0.08"",""profit_floor_commission_rate_field"":""last_commission_pct_100"",""profit_floor_commission_min_fee_applied"":""0"",""l2_ref_order_id"":""202-0761583-5266767"",""l2_ref_order_utc"":""2026-02-13T15:46:45Z"",""l2_ref_break_even_exvat_gbp"":""10.39"",""l2_ref_break_even_total_gbp"":""12.46"",""l2_ref_cogs_total_gbp"":""6.42"",""l2_ref_cogs_exvat_gbp"":""5.35"",""l2_ref_fba_fee_exvat_gbp"":""2.79"",""l2_ref_commission_exvat_gbp"":""2.15"",""l2_ref_digital_fee_exvat_gbp"":""0.10"",""l2_ref_fixed_closing_exvat_gbp"":""0.00""}"
