"Marketplace ID","Merchant ID","Order Date","Transaction Type","Is Invoice Corrected","Order ID","Shipment Date","Shipment ID","Transaction ID",ASIN,SKU,Quantity,"Tax Calculation Date","Tax Rate","Product Tax Code",Currency,"Tax Type","Tax Calculation Reason Code","Tax Reporting Scheme","Tax Collection Responsibility","Tax Address Role","Jurisdiction Level","Jurisdiction Name","OUR_PRICE Tax Inclusive Selling Price","OUR_PRICE Tax Amount","OUR_PRICE Tax Exclusive Selling Price","OUR_PRICE Tax Inclusive Promo Amount","OUR_PRICE Tax Amount Promo","OUR_PRICE Tax Exclusive Promo Amount","SHIPPING Tax Inclusive Selling Price","SHIPPING Tax Amount","SHIPPING Tax Exclusive Selling Price","SHIPPING Tax Inclusive Promo Amount","SHIPPING Tax Amount Promo","SHIPPING Tax Exclusive Promo Amount","GIFTWRAP Tax Inclusive Selling Price","GIFTWRAP Tax Amount","GIFTWRAP Tax Exclusive Selling Price","GIFTWRAP Tax Inclusive Promo Amount","GIFTWRAP Tax Amount Promo","GIFTWRAP Tax Exclusive Promo Amount","Seller Tax Registration","Seller Tax Registration Jurisdiction","Buyer Tax Registration","Buyer Tax Registration Jurisdiction","Buyer Tax Registration Type","Buyer E Invoice Account Id","Invoice Level Currency Code","Invoice Level Exchange Rate","Invoice Level Exchange Rate Date","Converted Tax Amount","VAT Invoice Number","Invoice Url","Export Outside EU","Ship From City","Ship From State","Ship From Country","Ship From Postal Code","Ship From Tax Location Code","Ship To City","Ship To State","Ship To Country","Ship To Postal Code","Ship To Location Code","Return Fc Country","Is Amazon Invoiced","Original VAT Invoice Number","Invoice Correction Details","E-Invoice Delivery Status","E-Invoice Error Code","E-Invoice Error Description","E-Invoice Status Last Updated Date","EInvoice URL","Buyer Peppol Id","Seller Peppol Id","Buyer NIP","Seller NIP"
GB,601705871802,"05-Dec-2025 UTC",SHIPMENT,FALSE,026-7448335-1143530,"05-Dec-2025 UTC",102953426095302,102953426095302,B07T9WVBZ2,8U-QPFH-3EKQ,1,"05-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",6.34,1.06,5.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500NXWJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a16288f30-8470-4408-89c7-2d3e2bbcf21a&t=EU_Retail_Forward",false,Tilbury,"United Kingdom",GB,"RM18 7AN",808260000,"GREAT LEIGHS",Essex,GB,"CM3 1PS",808260000,,true,,,,,,,,,,,
GB,601705871802,"07-Dec-2025 UTC",SHIPMENT,FALSE,205-0291130-8125918,"08-Dec-2025 UTC",103115131169302,103115131169302,B006PFN3BW,A2-T2AC-TW3L,1,"07-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",10.99,1.83,9.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O6FJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a32bfe129-7492-44cd-a6de-177aa19429fd&t=EU_Retail_Forward",false,Dunfermline,Fife,GB,"KY11 8ST",808260000,"HOUGHTON LE SPRING",,GB,"DH4 6NZ",808260000,,true,,,,,,,,,,,
GB,601705871802,"06-Dec-2025 UTC",SHIPMENT,FALSE,203-9257276-9457941,"07-Dec-2025 UTC",103019191482302,103019191482302,B0B2RBG672,8M-NHB7-T8TR,1,"06-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",23.09,3.85,19.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O34J3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a1eeded4f-72d8-489a-bf2e-037418f42dc8&t=EU_Retail_Forward",false,Darlington,England,GB,"DL1 4BF",808260000,BALLYMENA,,GB,"BT42 1NZ",808260004,,true,,,,,,,,,,,
GB,601705871802,"04-Dec-2025 UTC",SHIPMENT,FALSE,202-5396880-1801155,"07-Dec-2025 UTC",102992164588302,102992164588302,B06WW79DX5,6V-EEC1-2S9Z,1,"07-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",6.80,1.13,5.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O3CJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3aa3cb0b16-cce0-41ca-bb00-a1b5f52ecd55&t=EU_Retail_Forward",false,Daventry,Northamptonshire,GB,"NN11 8NT",808260000,LYMINGTON,,GB,"SO41 8EZ",808260000,,true,,,,,,,,,,,
GB,601705871802,"04-Dec-2025 UTC",SHIPMENT,FALSE,205-7906649-0353117,"04-Dec-2025 UTC",102917657738302,102917657738302,B010E25DI2,4F-HT42-FD26,1,"04-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",8.98,1.50,7.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500NVQJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a5eced27c-f722-47f2-9138-6746fcd64d12&t=EU_Retail_Forward",false,"SUTTON COLDFIELD",Birmingham,GB,"B76 9AH",808260000,Norwich,,GB,"NR14 6PZ",808260000,,true,,,,,,,,,,,
GB,601705871802,"05-Dec-2025 UTC",SHIPMENT,FALSE,202-0522451-9962705,"05-Dec-2025 UTC",102953694538302,102953694538302,B07J9JGZZV,Z7-26PV-O9LR,1,"05-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",8.67,1.45,7.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500NYSJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ad5b4ba0a-9ee0-4ddb-9750-ea461506d76a&t=EU_Retail_Forward",false,SWINDON,SWINDON,GB,"SN3 4DB",808260000,Basingstoke,Hampshire,GB,RG216AX,808260000,,true,,,,,,,,,,,
GB,601705871802,"06-Dec-2025 UTC",SHIPMENT,FALSE,204-0503928-6491567,"06-Dec-2025 UTC",103005789682302,103005789682302,B0073FT7FY,DC-K5WH-R7F5,2,"06-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",5.94,1.00,4.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O2LJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a3302eff3-20da-4fdc-8353-754e5f7306c8&t=EU_Retail_Forward",false,Tilbury,"United Kingdom",GB,"RM18 7AN",808260000,HUDDERSFIELD,,GB,"HD8 8QA",808260000,,true,,,,,,,,,,,
GB,601705871802,"05-Dec-2025 UTC",SHIPMENT,FALSE,206-3807200-5828335,"05-Dec-2025 UTC",102964649227302,102964649227302,B002HY4YSQ,JV-D1TI-6UF6,1,"05-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",9.80,1.63,8.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500NY7J3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a31bb5f33-8451-4978-a2fc-4009447396d9&t=EU_Retail_Forward",false,Kegworth,Derby,GB,"DE74 2BB",808260000,WOODBRIDGE,Suffolk,GB,"IP13 8EB",808260000,,true,,,,,,,,,,,
GB,601705871802,"20-Nov-2025 UTC",SHIPMENT,FALSE,203-8078163-4113956,"06-Dec-2025 UTC",102969787793302,102969787793302,B06WW79DX5,6V-EEC1-2S9Z,1,"06-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",6.80,1.13,5.67,-0.34,-0.06,-0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O2EJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a366df6a9-e977-4b90-b7d5-25ba9948f0de&t=EU_Retail_Forward",false,Daventry,Northamptonshire,GB,"NN11 8NT",808260000,LONDON,,GB,"HA9 0HS",808260000,,true,,,,,,,,,,,
GB,601705871802,"05-Dec-2025 UTC",SHIPMENT,FALSE,202-9492645-8568310,"05-Dec-2025 UTC",102961593899302,102961593899302,B0CJ8TNZ67,RB-82FL-T88J,1,"05-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",30.17,5.03,25.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500NZ6J3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3aaff8517b-a4a6-4c97-b217-e711bfa90cf0&t=EU_Retail_Forward",false,Mansfield,"East Midlands",GB,"NG17 4PA",808260000,LEEDS,,GB,"LS6 4BE",808260000,,true,,,,,,,,,,,
GB,601705871802,"06-Dec-2025 UTC",SHIPMENT,FALSE,206-1105318-3804357,"07-Dec-2025 UTC",103040064472302,103040064472302,9188805646,LV-425G-BY4X,1,"06-Dec-2025 UTC",0.0000,A_GEN_NOTAX,GBP,VAT,Exempt,,Seller,ShipTo,Country,"UNITED KINGDOM",29.93,0.00,29.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O2ZJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ab4049721-fd50-4e5d-b46c-820c7f7cf922&t=EU_Retail_Forward",false,Manchester,Altrincham,GB,"M90 5AA",808260000,"ST. HELENS",,GB,"WA9 5UH",808260000,,true,,,,,,,,,,,
GB,601705871802,"05-Dec-2025 UTC",SHIPMENT,FALSE,206-7162750-6136364,"06-Dec-2025 UTC",102973245186302,102973245186302,B007YX9O9E,I2-6YKQ-CIBP,1,"05-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",8.69,1.45,7.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500NZRJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a399e1b3a-b2c2-4a58-975e-4113d9e98451&t=EU_Retail_Forward",false,Kegworth,Derby,GB,"DE74 2BB",808260000,RHYL,Denbighshire,GB,"LL18 5TB",808260000,,true,,,,,,,,,,,
GB,601705871802,"04-Dec-2025 UTC",SHIPMENT,FALSE,204-9817491-3351545,"05-Dec-2025 UTC",102921974016302,102921974016302,B06WW79DX5,6V-EEC1-2S9Z,1,"04-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",6.80,1.13,5.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500NWVJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a29921de6-dbad-42dc-824b-213ecbebe006&t=EU_Retail_Forward",false,Daventry,Northamptonshire,GB,"NN11 8NT",808260000,MANCHESTER,,GB,"M34 3HL",808260000,,true,,,,,,,,,,,
GB,601705871802,"07-Dec-2025 UTC",SHIPMENT,FALSE,203-9096244-4629937,"08-Dec-2025 UTC",103102840334302,103102840334302,B06WW79DX5,6V-EEC1-2S9Z,1,"07-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",6.20,1.03,5.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O6LJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3acf5e0b41-13c7-44fc-8071-236a32477c83&t=EU_Retail_Forward",false,Daventry,Northamptonshire,GB,"NN11 8NT",808260000,DURHAM,,GB,"DH7 6LR",808260000,,true,,,,,,,,,,,
GB,601705871802,"06-Dec-2025 UTC",SHIPMENT,FALSE,026-9253711-5070740,"07-Dec-2025 UTC",103030816532302,103030816532302,B08CHKHTWX,R7-98IN-2PW8,1,"06-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",5.83,0.97,4.86,0.00,0.00,0.00,0.66,0.11,0.55,-0.66,-0.11,-0.55,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O2VJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3aa761c316-d569-4fee-9f91-3a6250149528&t=EU_Retail_Forward",false,FELLING,Gateshead,GB,"NE10 8YA",808260000,GATESHEAD,,GB,"NE11 0AQ",808260000,,true,,,,,,,,,,,
GB,601705871802,"05-Dec-2025 UTC",SHIPMENT,FALSE,202-9597232-5338759,"07-Dec-2025 UTC",103048639782302,103048639782302,B0CJ8TNZ67,RB-82FL-T88J,1,"07-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",30.17,5.03,25.14,0.00,0.00,0.00,0.74,0.12,0.62,-0.74,-0.12,-0.62,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O3RJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a392a72d1-083f-4ac4-a19f-0838b487021d&t=EU_Retail_Forward",false,Mansfield,"East Midlands",GB,"NG17 4PA",808260000,HUNTINGDON,Cambs,GB,"PE28 4UL",808260000,,true,,,,,,,,,,,
GB,601705871802,"06-Dec-2025 UTC",SHIPMENT,FALSE,202-6268649-9847525,"07-Dec-2025 UTC",103046053789302,103046053789302,B0915M1DLF,SQ-7QYT-5D5B,1,"07-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",7.33,1.22,6.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O4ZJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a3fa4925f-b7f5-4018-b16f-9865cdef6bde&t=EU_Retail_Forward",false,SWINDON,SWINDON,GB,"SN3 4DB",808260000,OXFORD,,GB,"OX3 9RN",808260000,,true,,,,,,,,,,,
GB,601705871802,"06-Dec-2025 UTC",SHIPMENT,FALSE,202-7899146-5670742,"06-Dec-2025 UTC",103013549969302,103013549969302,B006PFN3BW,A2-T2AC-TW3L,1,"06-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",10.99,1.83,9.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O1FJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ac58c4241-6f37-4f1c-8978-61196bb0fe0c&t=EU_Retail_Forward",false,Daventry,Northamptonshire,GB,"NN11 8NT",808260000,SHOREHAM-BY-SEA,,GB,"BN43 6HX",808260000,,true,,,,,,,,,,,
GB,601705871802,"04-Dec-2025 UTC",SHIPMENT,FALSE,203-6924077-2709942,"04-Dec-2025 UTC",102909247449302,102909247449302,B0CJ8TNZ67,RB-82FL-T88J,1,"04-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",29.61,4.94,24.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500NVTJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3abf363d8b-0078-4987-886e-4840af6b5ae0&t=EU_Retail_Forward",false,Mansfield,"East Midlands",GB,"NG17 4PA",808260000,DONCASTER,,GB,"DN4 9AL",808260000,,true,,,,,,,,,,,
GB,601705871802,"05-Dec-2025 UTC",SHIPMENT,FALSE,206-5102817-0095538,"05-Dec-2025 UTC",102965424008302,102965424008302,B0CJ8TNZ67,RB-82FL-T88J,1,"05-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",29.99,5.00,24.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500NYAJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a8e149dea-3cb3-476e-8250-570743e8a65b&t=EU_Retail_Forward",false,Mansfield,"East Midlands",GB,"NG17 4PA",808260000,Peterborough,cambs,GB,"PE2 8AU",808260000,,true,,,,,,,,,,,
GB,601705871802,"07-Dec-2025 UTC",SHIPMENT,FALSE,204-3756023-4284345,"08-Dec-2025 UTC",103074941423302,103074941423302,B006PFN3BW,A2-T2AC-TW3L,1,"07-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",10.99,1.83,9.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O5RJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a6c202894-6d66-49bf-9d27-5911e5974e57&t=EU_Retail_Forward",false,Dunfermline,Fife,GB,"KY11 8ST",808260000,HELSTON,Cornwall,GB,"TR13 0LW",808260000,,true,,,,,,,,,,,
GB,601705871802,"06-Dec-2025 UTC",SHIPMENT,FALSE,205-1688585-9426763,"06-Dec-2025 UTC",103044369292302,103044369292302,B006PFN3BW,A2-T2AC-TW3L,1,"06-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",10.99,1.83,9.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O26J3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a88d2f1ec-4c68-4e01-a442-52280364762d&t=EU_Retail_Forward",false,Dunfermline,Fife,GB,"KY11 8ST",808260000,Glasgow,"East Dunbartonshire",GB,"G66 7DZ",808260000,,true,,,,,,,,,,,
GB,601705871802,"04-Dec-2025 UTC",SHIPMENT,FALSE,026-2019011-4013956,"05-Dec-2025 UTC",102908430202302,102908430202302,B08FSDMVNP,EE-KTDC-KCFY,1,"05-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",8.99,1.50,7.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500NZHJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3afd32e5dd-581d-4dce-acf3-265c2b59d952&t=EU_Retail_Forward",false,Darlington,England,GB,"DL1 4BF",808260000,LIVERPOOL,,GB,"L3 8BU",808260000,,true,,,,,,,,,,,
GB,601705871802,"04-Dec-2025 UTC",SHIPMENT,FALSE,026-0874016-9215520,"07-Dec-2025 UTC",102945678586302,102945678586302,B06WW79DX5,6V-EEC1-2S9Z,1,"05-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",6.80,1.13,5.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O3OJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3aca70d1ac-1e43-486a-bf36-5e1796dcbec9&t=EU_Retail_Forward",false,Daventry,Northamptonshire,GB,"NN11 8NT",808260000,Peterborough,Cambs,GB,"PE1 5UA",808260000,,true,,,,,,,,,,,
GB,601705871802,"04-Dec-2025 UTC",SHIPMENT,FALSE,204-7754790-8253924,"04-Dec-2025 UTC",102921500265302,102921500265302,B006PFN3BW,A2-T2AC-TW3L,1,"04-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",10.99,1.83,9.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500NW5J3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a14916a1f-ddac-4907-ae77-26e2c3ed21c5&t=EU_Retail_Forward",false,Daventry,Northamptonshire,GB,"NN11 8NT",808260000,"MARSTON MEYSEY",Wiltshire,GB,"SN6 6LQ",808260000,,true,,,,,,,,,,,
GB,601705871802,"04-Dec-2025 UTC",SHIPMENT,FALSE,203-5921640-6689967,"04-Dec-2025 UTC",102915791925302,102915791925302,B06WW79DX5,6V-EEC1-2S9Z,1,"04-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",6.80,1.13,5.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500NWJJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3aa8a2c8db-da2c-424e-b170-61bd320aa550&t=EU_Retail_Forward",false,Daventry,Northamptonshire,GB,"NN11 8NT",808260000,SOUTHEND-ON-SEA,,GB,"SS2 5BY",808260000,,true,,,,,,,,,,,
GB,601705871802,"06-Dec-2025 UTC",SHIPMENT,FALSE,204-6171405-9095523,"07-Dec-2025 UTC",103061488354302,103061488354302,B07J9JGZZV,Z7-26PV-O9LR,1,"07-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",9.27,1.55,7.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O3LJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a61280882-3e4e-4096-a573-acc87bfc65ce&t=EU_Retail_Forward",false,FELLING,Gateshead,GB,"NE10 8YA",808260000,HAYES,"United Kingdom",GB,"UB3 1DQ",808260000,,true,,,,,,,,,,,
GB,601705871802,"07-Dec-2025 UTC",SHIPMENT,FALSE,202-0096406-9512316,"07-Dec-2025 UTC",103064369433302,103064369433302,B007R2ICTK,WX-L5UA-UB1Q,1,"07-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",5.99,1.00,4.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O3IJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a6fc14f78-030a-45d4-ab37-2021ae4e7f0d&t=EU_Retail_Forward",false,FELLING,Gateshead,GB,"NE10 8YA",808260000,southampton,,GB,"SO16 8HX",808260000,,true,,,,,,,,,,,
