"Order number";"Order date";"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Expenses";"Net profit";"Margin";"ROI";"Coupon";"Comment"
"026-3340214-2178744 / Shipped / COG: 2.46 / FBA";"26.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.34";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.34";"";"";"";"-2.73";"-2.46";"";"1.76";"";"1.76";"21.10";"71.54";"";""
"204-2981618-3047555 / Shipped / COG: 2.46 / FBA";"26.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.27";"B07QQDMJ6M";"EV-CHU5-XU3G";"3";"";"24.81";"";"";"";"-8.2";"-7.38";"";"5.10";"";"5.10";"20.54";"69.04";"";""
"205-6114468-5975524 / Shipped / COG: 2.46 / FBA";"26.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.27";"B07QQDMJ6M";"EV-CHU5-XU3G";"2";"";"16.54";"";"";"";"-5.46";"-4.92";"";"3.40";"";"3.40";"20.58";"69.17";"";""
"203-2885614-0189156 / Shipped / COG: 2.46 / FBA";"26.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.27";"B07QQDMJ6M";"EV-CHU5-XU3G";"2";"";"21.53";"";"";"";"-5.54";"-4.92";"-4.16";"7.48";"";"7.48";"15.43";"67.51";"";""
"206-2343337-8559533 / Shipped / COG: 2.46 / FBA";"26.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.27";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.27";"";"";"";"-2.73";"-2.46";"";"1.70";"";"1.70";"20.58";"69.17";"";""
"206-8307652-9096357 / Shipped / COG: 2.46 / FBA";"26.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.27";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.27";"";"";"";"-2.73";"-2.46";"";"1.70";"";"1.70";"20.58";"69.17";"";""
"026-3087185-1683507 / Shipped / COG: 2.46 / FBA";"25.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.27";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.27";"";"";"";"-2.73";"-2.46";"";"1.70";"";"1.70";"20.58";"69.17";"";""
"202-8142215-9326736 / Shipped / COG: 2.46 / FBA";"25.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.27";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.27";"";"";"";"-2.73";"-2.46";"";"1.70";"";"1.70";"20.58";"69.17";"";""
"204-2208254-1901146 / Shipped / COG: 2.46 / FBA";"24.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"205-3599666-7795559 / Shipped / COG: 2.46 / FBA";"24.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"12.44";"";"";"";"-2.7";"-2.46";"-4.16";"5.21";"";"5.21";"8.41";"42.54";"";""
"205-6502570-7365905 / Return / COG: 2.46 / FBA";"24.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"1";"7.45";"";"-";"-6.65";"-2.62";"-2.46";"";"-4.28";"";"-4.28";"-57.47";"-174.05";"";""
"204-3067692-8456359 / Shipped / COG: 2.46 / FBA";"24.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"2";"";"14.9";"";"";"";"-5.24";"-4.92";"";"2.26";"";"2.26";"15.15";"45.87";"";""
"203-6705361-3289923 / Shipped / COG: 2.46 / FBA";"23.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"2";"";"14.9";"";"";"";"-5.24";"-4.92";"";"2.26";"";"2.26";"15.15";"45.87";"";""
"206-5560544-2504313 / Shipped / COG: 2.46 / FBA";"23.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"203-8712994-0252366 / Shipped / COG: 2.46 / FBA";"22.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"026-2408510-6589956 / Shipped / COG: 2.46 / FBA";"21.12.2025";"The Army Painter | Hobby: Super Glue / Price: 9.99";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"9.99";"";"";"";"-2.96";"-2.46";"";"2.91";"";"2.91";"29.08";"118.09";"";""
"206-8980424-8504327 / Shipped / COG: 2.46 / FBA";"21.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"205-2745774-6269909 / Shipped / COG: 2.46 / FBA";"21.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"206-0575608-8969930 / Shipped / COG: 2.46 / FBA";"21.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"205-4275157-6233134 / Shipped / COG: 2.46 / FBA";"21.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"204-0098338-3061177 / Shipped / COG: 2.46 / FBA";"21.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"206-3348693-9733955 / Shipped / COG: 2.46 / FBA";"21.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"204-1221767-9554737 / Shipped / COG: 2.46 / FBA";"21.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"202-8336860-9839553 / Shipped / COG: 2.46 / FBA";"20.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"205-6976101-5841142 / Shipped / COG: 2.46 / FBA";"20.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"12.44";"";"";"";"-2.7";"-2.46";"-4.15";"5.21";"";"5.21";"8.49";"42.95";"";""
"206-6832890-6520359 / Shipped / COG: 2.46 / FBA";"20.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"206-8508247-7919517 / Shipped / COG: 2.46 / FBA";"20.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"026-0016519-4857923 / Shipped / COG: 2.46 / FBA";"20.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"206-9260812-7122705 / Shipped / COG: 2.46 / FBA";"20.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"202-8084185-9579553 / Shipped / COG: 2.46 / FBA";"19.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"206-8523709-0829932 / Shipped / COG: 2.46 / FBA";"18.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-0.99";"-2.46";"";"2.76";"";"2.76";"37.02";"112.13";"";""
"205-3653031-7757965 / Shipped / COG: 2.46 / FBA";"18.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-0.99";"-2.46";"";"2.76";"";"2.76";"37.02";"112.13";"";""
"204-6425504-4173127 / Shipped / COG: 2.46 / FBA";"18.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"206-3897310-0459528 / Shipped / COG: 2.46 / FBA";"18.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"026-0685194-3860348 / Shipped / COG: 2.46 / FBA";"17.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"026-4442848-2089914 / Shipped / COG: 2.46 / FBA";"17.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"026-9237302-7183523 / Shipped / COG: 2.46 / FBA";"17.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"9.95";"";"";"";"-2.66";"-2.46";"-2.08";"3.17";"";"3.17";"10.97";"44.37";"";""
"205-7963368-1332306 / Shipped / COG: 2.46 / FBA";"16.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"205-3753633-8543537 / Shipped / COG: 2.46 / FBA";"16.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"9.11";"";"";"";"-2.65";"-2.46";"-1.39";"2.48";"";"2.48";"11.98";"44.37";"";""
"205-5126166-9195504 / Shipped / COG: 2.46 / FBA";"16.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"206-5163393-6547549 / Shipped / COG: 2.46 / FBA";"16.12.2025";"The Army Painter | Hobby: Super Glue / Price: 7.45";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.45";"";"";"";"-2.62";"-2.46";"";"1.13";"";"1.13";"15.14";"45.87";"";""
"202-9746229-4824304 / Shipped / COG: 2.46 / FBA";"15.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.2";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.2";"";"";"";"-2.72";"-2.46";"";"1.65";"";"1.65";"20.16";"67.21";"";""
"203-4454323-6669964 / Shipped / COG: 2.46 / FBA";"14.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.2";"B07QQDMJ6M";"EV-CHU5-XU3G";"3";"";"24.6";"";"";"";"-8.17";"-7.38";"";"4.95";"";"4.95";"20.12";"67.07";"";""
"203-8742549-6441162 / Shipped / COG: 2.46 / FBA";"13.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.32";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.32";"";"";"";"-2.73";"-2.46";"";"1.74";"";"1.74";"20.95";"70.87";"";""
"203-9126566-6100317 / Shipped / COG: 2.46 / FBA";"13.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.32";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.32";"";"";"";"-2.73";"-2.46";"";"1.74";"";"1.74";"20.95";"70.87";"";""
"206-1385315-2513117 / Shipped / COG: 2.46 / FBA";"13.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.32";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.32";"";"";"";"-2.73";"-2.46";"";"1.74";"";"1.74";"20.95";"70.87";"";""
"205-1928444-4345104 / Shipped / COG: 2.46 / FBA";"13.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.32";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.32";"";"";"";"-2.73";"-2.46";"";"1.74";"";"1.74";"20.95";"70.87";"";""
"203-7586803-6958718 / Shipped / COG: 2.46 / FBA";"12.12.2025";"The Army Painter | Hobby: Super Glue / Price: 9.99";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"9.99";"";"";"";"-2.96";"-2.46";"";"2.91";"";"2.91";"29.08";"118.09";"";""
"203-1275347-4518757 / Shipped / COG: 2.46 / FBA";"12.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.2";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.2";"";"";"";"-2.72";"-2.46";"";"1.65";"";"1.65";"20.16";"67.21";"";""
"204-2672639-9743535 / Shipped / COG: 2.46 / FBA";"12.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.2";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.2";"";"";"";"-2.72";"-2.46";"";"1.65";"";"1.65";"20.16";"67.21";"";""
"202-9086065-3578723 / Shipped / COG: 2.46 / FBA";"12.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.2";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.2";"";"";"";"-2.72";"-2.46";"";"1.65";"";"1.65";"20.16";"67.21";"";""
"204-6873779-5668301 / Shipped / COG: 2.46 / FBA";"11.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.2";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.2";"";"";"";"-2.72";"-2.46";"";"1.65";"";"1.65";"20.16";"67.21";"";""
"026-7927921-4514734 / Shipped / COG: 2.46 / FBA";"11.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.2";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.2";"";"";"";"-2.72";"-2.46";"";"1.65";"";"1.65";"20.16";"67.21";"";""
"204-0237078-5957129 / Shipped / COG: 2.46 / FBA";"11.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.2";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.2";"";"";"";"-2.72";"-2.46";"";"1.65";"";"1.65";"20.16";"67.21";"";""
"206-4289515-8949116 / Shipped / COG: 2.46 / FBA";"05.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.76";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.76";"";"";"";"-2.79";"-2.46";"";"2.05";"";"2.05";"23.40";"83.33";"";""
"026-0317321-5157963 / Shipped / COG: 2.46 / FBA";"29.11.2025";"The Army Painter | Hobby: Super Glue / Price: 8.73";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.73";"";"";"";"-1.15";"-2.46";"";"3.67";"";"3.67";"41.98";"148.98";"";""
"206-2241153-7425164 / Shipped / COG: 2.46 / FBA";"27.11.2025";"The Army Painter | Hobby: Super Glue / Price: 8.6";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.6";"";"";"";"-2.77";"-2.46";"";"1.94";"";"1.94";"22.52";"78.73";"";""
"202-5038540-2893946 / Shipped / COG: 2.46 / FBA";"23.11.2025";"The Army Painter | Hobby: Super Glue / Price: 9.03";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"9.03";"";"";"";"-2.82";"-2.46";"";"2.25";"";"2.25";"24.86";"91.26";"";""
"203-2469124-3232350 / Shipped / COG: 2.46 / FBA";"23.11.2025";"The Army Painter | Hobby: Super Glue / Price: 9.05";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"9.05";"";"";"";"-2.83";"-2.46";"";"2.25";"";"2.25";"24.88";"91.53";"";""
"203-7186521-7921900 / Shipped / COG: 2.46 / FBA";"08.11.2025";"The Army Painter | Hobby: Super Glue / Price: 9.99";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"9.99";"";"";"";"-2.96";"-2.46";"";"2.91";"";"2.91";"29.08";"118.09";"";""
"202-5063133-3977929 / Shipped / COG: 2.46 / FBA";"03.11.2025";"The Army Painter | Hobby: Super Glue / Price: 9.99";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"9.99";"";"";"";"-2.96";"-2.46";"";"2.91";"";"2.91";"29.08";"118.09";"";""
