Date,Order ID,lvl,country_code,SKU,Quantity Ordered,currency_code,Price_Total,Price_VAT,Price_ExVAT,Shipping_Total,Shipping_VAT,Shipping_ExVAT,Gift_Total,Gift_VAT,Gift_ExVAT,Promotion_Total,Promotion_VAT,Promotion_ExVAT,COGS_Total,COGS_VAT,COGS_ExVAT,FBA_Fee_Total,FBA_Fee_VAT,FBA_Fee_ExVAT,Commission_Total,Commission_VAT,Commission_ExVAT,Digital_Fee_Total,Digital_Fee_VAT,Digital_Fee_ExVAT,FixedClosingFee_Total,FixedClosingFee_VAT,FixedClosingFee_ExVAT,Margin_ExVAT,Margin_Pct
2025-11-17T15:41:22Z,203-7661086-1918713,3,GB,6V-EEC1-2S9Z,1,GBP,6.20,1.03,5.17,,,,,,,0.0,0.0,0.0,-2.52,-0.42,-2.1,-1.94,-0.32,-1.62,-0.98,-0.16,-0.82,-0.06,-0.01,-0.05,,,,0.58,11.218568665377179
2025-11-17T15:53:16Z,206-1183304-2795564,3,GB,GH-PONH-K4WQ,1,GBP,9.97,1.66,8.31,,,,,,,0.0,0.0,0.0,-4.54,-0.76,-3.78,,,,-1.8,-0.3,-1.5,-0.03,-0.01,-0.02,,,,3.01,36.22141997593262
2025-11-17T16:12:33Z,204-9129533-3713914,3,GB,XH-0LAE-FQO5,1,GBP,7.15,1.19,5.96,,,,,,,0.0,0.0,0.0,-3.48,-0.58,-2.9,,,,-0.69,-0.12,-0.57,-0.02,0.0,-0.02,,,,2.47,41.44295302013423
2025-11-17T16:12:42Z,202-1715806-1017961,3,GB,WX-L5UA-UB1Q,1,GBP,5.98,1.00,4.98,,,,,,,0.0,0.0,0.0,-2.06,-0.34,-1.72,-1.82,-0.3,-1.52,-0.93,-0.15,-0.78,-0.05,-0.01,-0.04,,,,0.92,18.473895582329327
2025-11-17T16:46:47Z,204-0720393-1038748,3,GB,XG-Z9LW-Z27Q,2,GBP,13.58,2.26,11.32,,,,,,,0.0,0.0,0.0,-4.78,-0.8,-3.98,-3.6,-0.6,-3.0,-2.44,-0.41,-2.03,-0.12,-0.02,-0.1,,,,2.21,19.52296819787987
2025-11-17T16:49:07Z,203-8296398-0009918,3,GB,7L-OT45-7LYB,1,GBP,4.34,0.72,3.62,,,,,,,0.0,0.0,0.0,-1.39,-0.23,-1.16,-2.0,-0.33,-1.67,-0.68,-0.11,-0.57,-0.05,-0.01,-0.04,,,,0.18,4.972375690607745
2025-11-17T16:50:28Z,203-4830745-7401902,3,GB,7L-OT45-7LYB,1,GBP,4.34,0.72,3.62,,,,,,,0.0,0.0,0.0,-1.39,-0.23,-1.16,-2.0,-0.33,-1.67,-0.67,-0.11,-0.56,-0.04,-0.01,-0.03,,,,0.2,5.524861878453049
2025-11-17T17:26:14Z,026-4973730-5005930,3,GB,WX-L5UA-UB1Q,1,GBP,5.98,1.00,4.98,,,,,,,0.0,0.0,0.0,-2.06,-0.34,-1.72,,,,-0.93,-0.15,-0.78,-0.02,0.0,-0.02,,,,2.46,49.3975903614458
2025-11-17T17:27:39Z,026-3506896-4045912,3,GB,MY-KL21-NMV5,1,GBP,39.00,6.50,32.50,,,,,,,0.0,0.0,0.0,-22.2,-3.7,-18.5,,,,-7.02,-1.17,-5.85,-0.14,-0.02,-0.12,,,,8.03,24.707692307692312
2025-11-17T17:33:18Z,204-6284174-8121965,3,GB,WX-L5UA-UB1Q,1,GBP,5.98,1.00,4.98,,,,,,,0.0,0.0,0.0,-2.06,-0.34,-1.72,,,,-0.93,-0.15,-0.78,-0.02,0.0,-0.02,,,,2.46,49.3975903614458
2025-11-17T18:13:29Z,203-1166324-1301918,3,GB,WX-L5UA-UB1Q,1,GBP,5.98,1.00,4.98,,,,,,,0.0,0.0,0.0,-2.06,-0.34,-1.72,,,,-0.94,-0.16,-0.78,-0.03,-0.01,-0.02,,,,2.46,49.3975903614458
2025-11-17T18:17:46Z,202-4199238-7489960,3,GB,WX-L5UA-UB1Q,3,GBP,17.94,3.00,14.94,,,,,,,0.0,0.0,0.0,-6.18,-1.02,-5.16,,,,-2.81,-0.47,-2.34,-0.06,-0.01,-0.05,,,,7.39,49.46452476572959
2025-11-17T19:30:45Z,203-5731950-8468368,3,GB,WX-L5UA-UB1Q,1,GBP,5.98,1.00,4.98,,,,,,,0.0,0.0,0.0,-2.06,-0.34,-1.72,,,,-0.93,-0.15,-0.78,-0.02,0.0,-0.02,,,,2.46,49.3975903614458
2025-11-17T19:33:22Z,203-0277848-4005175,3,GB,7L-OT45-7LYB,1,GBP,4.34,0.72,3.62,,,,,,,0.0,0.0,0.0,-1.39,-0.23,-1.16,,,,-0.67,-0.11,-0.56,-0.01,0.0,-0.01,,,,1.89,52.20994475138121
2025-11-17T19:40:13Z,026-5976682-0040336,3,GB,NN-TSZ1-X2RD,1,GBP,9.49,1.58,7.91,,,,,,,0.0,0.0,0.0,-4.66,-0.87,-3.79,-1.8,-0.3,-1.5,-0.92,-0.15,-0.77,-0.06,-0.01,-0.05,,,,1.8,22.75600505689001
2025-11-17T20:05:47Z,205-5572807-4244358,3,GB,D2-8SPY-Q095,1,GBP,7.99,1.33,6.66,,,,,,,0.0,0.0,0.0,-2.9,-0.48,-2.42,,,,-1.44,-0.24,-1.2,-0.03,-0.01,-0.02,,,,3.02,45.34534534534535
2025-11-17T20:15:18Z,026-9743976-7099516,3,GB,NN-TSZ1-X2RD,2,GBP,18.98,3.16,15.82,,,,,,,0.0,0.0,0.0,-9.32,-1.74,-7.58,,,,-1.82,-0.3,-1.52,-0.04,-0.01,-0.03,,,,6.69,42.288242730720604
2025-11-17T20:17:35Z,026-5406076-0873169,3,GB,XH-0LAE-FQO5,1,GBP,7.14,1.19,5.95,,,,,,,0.0,0.0,0.0,-3.48,-0.58,-2.9,,,,-0.68,-0.11,-0.57,-0.01,0.0,-0.01,,,,2.47,41.51260504201681
2025-11-17T20:42:07Z,206-5753021-7233923,3,GB,JV-D1TI-6UF6,1,GBP,8.98,1.50,7.48,,,,,,,0.0,0.0,0.0,-4.32,-0.72,-3.6,,,,-1.62,-0.27,-1.35,-0.04,-0.01,-0.03,,,,2.5,33.422459893048135
2025-11-17T20:42:10Z,203-9755520-4975561,3,GB,WX-L5UA-UB1Q,1,GBP,5.98,1.00,4.98,,,,,,,0.0,0.0,0.0,-2.06,-0.34,-1.72,,,,-0.93,-0.15,-0.78,-0.02,0.0,-0.02,,,,2.46,49.3975903614458
2025-11-17T20:47:24Z,205-7428408-7308364,3,GB,0H-5V53-GPG4,1,GBP,11.93,1.99,9.94,,,,,,,0.0,0.0,0.0,-5.82,-0.97,-4.85,,,,-2.15,-0.36,-1.79,-0.05,-0.01,-0.04,,,,3.26,32.796780684104625
2025-11-17T20:49:08Z,206-6175631-9484310,3,GB,XH-0LAE-FQO5,1,GBP,7.14,1.19,5.95,,,,,,,0.0,0.0,0.0,-3.48,-0.58,-2.9,,,,-0.69,-0.12,-0.57,-0.01,0.0,-0.01,,,,2.47,41.51260504201681
2025-11-17T20:50:52Z,204-6180102-7909944,3,GB,XH-0LAE-FQO5,1,GBP,7.14,1.19,5.95,,,,,,,0.0,0.0,0.0,-3.48,-0.58,-2.9,,,,-0.69,-0.12,-0.57,-0.02,0.0,-0.02,,,,2.46,41.34453781512605
2025-11-17T21:03:34Z,206-9766204-8216354,0,GB,7L-OT45-7LYB,0,GBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2025-11-17T21:23:26Z,203-7129935-3759546,3,GB,VU-8KRA-QP5M,1,GBP,11.60,1.93,9.67,,,,,,,0.0,0.0,0.0,-5.18,-0.86,-4.32,-3.6,-0.6,-3.0,-2.08,-0.35,-1.73,-0.11,-0.02,-0.09,,,,0.53,5.480868665977242
2025-11-17T21:27:58Z,204-6148748-9875548,3,GB,XH-0LAE-FQO5,1,GBP,7.16,1.19,5.97,,,,,,,0.0,0.0,0.0,-3.48,-0.58,-2.9,-1.75,-0.29,-1.46,-0.68,-0.11,-0.57,-0.04,-0.01,-0.03,,,,1.01,16.91792294807371
2025-11-17T22:18:56Z,205-7351037-4181139,3,GB,NN-TSZ1-X2RD,1,GBP,9.49,1.58,7.91,,,,,,,0.0,0.0,0.0,-4.66,-0.87,-3.79,-1.8,-0.3,-1.5,-0.91,-0.15,-0.76,-0.06,-0.01,-0.05,,,,1.81,22.882427307206076
2025-11-17T22:20:58Z,203-1160640-3130713,3,GB,6V-EEC1-2S9Z,1,GBP,6.22,1.04,5.18,,,,,,,0.0,0.0,0.0,-2.52,-0.42,-2.1,-1.94,-0.32,-1.62,-0.97,-0.16,-0.81,-0.06,-0.01,-0.05,,,,0.6,11.583011583011576
2025-11-17T22:30:01Z,205-5682474-2268306,3,GB,6V-EEC1-2S9Z,1,GBP,6.22,1.04,5.18,0.50,0.08,0.42,,,,0.0,0.0,0.0,-2.52,-0.42,-2.1,-1.94,-0.32,-1.62,-0.98,-0.16,-0.82,-0.07,-0.01,-0.06,,,,1.0,17.85714285714285
2025-11-17T22:37:44Z,202-1706121-1036339,3,GB,NN-TSZ1-X2RD,1,GBP,9.49,1.58,7.91,,,,,,,0.0,0.0,0.0,-4.66,-0.87,-3.79,-1.8,-0.3,-1.5,-0.91,-0.15,-0.76,-0.07,-0.01,-0.06,,,,1.8,22.75600505689001
2025-11-17T22:58:47Z,026-2284830-0448324,3,GB,WX-L5UA-UB1Q,1,GBP,5.98,1.00,4.98,,,,,,,0.0,0.0,0.0,-2.06,-0.34,-1.72,-1.82,-0.3,-1.52,-0.93,-0.15,-0.78,-0.05,-0.01,-0.04,,,,0.92,18.473895582329327
2025-11-17T23:04:57Z,026-1949319-6927569,3,GB,NN-TSZ1-X2RD,1,GBP,9.49,1.58,7.91,,,,,,,0.0,0.0,0.0,-4.66,-0.87,-3.79,-1.8,-0.3,-1.5,-0.91,-0.15,-0.76,-0.06,-0.01,-0.05,,,,1.81,22.882427307206076
2025-11-17T23:34:18Z,206-0925323-0685158,3,GB,XH-0LAE-FQO5,1,GBP,7.14,1.19,5.95,,,,,,,0.0,0.0,0.0,-3.48,-0.58,-2.9,-1.75,-0.29,-1.46,-0.69,-0.12,-0.57,-0.04,-0.01,-0.03,,,,0.99,16.638655462184886
2025-11-18T00:28:26Z,203-9449467-7027565,3,GB,YC-3L3M-BV48,1,GBP,77.35,15.47,61.88,33.64,6.73,26.91,,,,0.0,0.0,0.0,-47.53,-7.92,-39.61,,,,-13.37,-2.23,-11.14,-0.94,-0.16,-0.78,,,,37.26,41.96418515598604
2025-11-18T01:00:29Z,202-6434551-2193947,3,GB,XH-0LAE-FQO5,1,GBP,7.14,1.19,5.95,,,,,,,0.0,0.0,0.0,-3.48,-0.58,-2.9,-1.76,-0.29,-1.47,-0.68,-0.11,-0.57,-0.05,-0.01,-0.04,,,,0.97,16.302521008403364
2025-11-18T02:54:32Z,026-8972865-6331509,0,GB,VF-3T0K-DR5O,0,GBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2025-11-18T02:55:42Z,203-6386486-3829958,3,GB,SR-6OBB-WC03,1,GBP,8.83,1.47,7.36,1.99,0.33,1.66,,,,0.0,0.0,0.0,-3.43,-0.57,-2.86,-2.9,-0.48,-2.42,-1.59,-0.26,-1.33,-0.14,-0.02,-0.12,,,,2.29,25.388026607538798
2025-11-18T03:07:56Z,206-6059279-0567553,3,GB,6V-EEC1-2S9Z,1,GBP,6.26,1.04,5.22,,,,,,,0.0,0.0,0.0,-2.52,-0.42,-2.1,-1.94,-0.32,-1.62,-0.97,-0.16,-0.81,-0.05,-0.01,-0.04,,,,0.65,12.452107279693477
2025-11-18T03:26:52Z,206-0948407-8449962,3,GB,6V-EEC1-2S9Z,1,GBP,6.26,1.04,5.22,,,,,,,0.0,0.0,0.0,-2.52,-0.42,-2.1,-1.94,-0.32,-1.62,-0.97,-0.16,-0.81,-0.06,-0.01,-0.05,,,,0.64,12.260536398467426
2025-11-18T04:45:10Z,205-6314813-5585124,3,GB,WX-L5UA-UB1Q,1,GBP,5.98,1.00,4.98,,,,,,,0.0,0.0,0.0,-2.06,-0.34,-1.72,-1.83,-0.31,-1.52,-0.93,-0.15,-0.78,-0.06,-0.01,-0.05,,,,0.91,18.273092369477926
2025-11-18T06:28:25Z,203-8439423-5553152,3,GB,6V-EEC1-2S9Z,2,GBP,12.60,2.10,10.50,,,,,,,0.0,0.0,0.0,-5.04,-0.84,-4.2,-3.89,-0.65,-3.24,-1.97,-0.33,-1.64,-0.11,-0.02,-0.09,,,,1.33,12.666666666666668
2025-11-18T07:21:39Z,202-9657299-3725117,3,GB,N7-A24N-WJA7,1,GBP,9.18,1.53,7.65,,,,,,,0.0,0.0,0.0,-3.61,-0.6,-3.01,-3.2,-0.53,-2.67,-1.66,-0.28,-1.38,-0.1,-0.02,-0.08,,,,0.51,6.666666666666675
2025-11-18T07:21:42Z,026-1303074-2495529,3,GB,VF-3T0K-DR5O,1,GBP,5.25,0.88,4.37,,,,,,,0.0,0.0,0.0,-2.46,-0.41,-2.05,-1.8,-0.3,-1.5,-0.51,-0.08,-0.43,-0.05,-0.01,-0.04,,,,0.35,8.009153318077814
2025-11-18T07:53:57Z,203-6660511-8651506,3,GB,VF-3T0K-DR5O,1,GBP,5.25,0.88,4.37,0.34,0.06,0.28,,,,0.0,0.0,0.0,-2.46,-0.41,-2.05,-1.8,-0.3,-1.5,-0.51,-0.08,-0.43,-0.06,-0.01,-0.05,,,,0.62,13.333333333333345
2025-11-18T07:58:54Z,206-5285246-8063562,0,GB,VF-3T0K-DR5O,0,GBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2025-11-18T08:23:01Z,202-7087393-8621940,3,GB,VF-3T0K-DR5O,1,GBP,5.25,0.88,4.37,,,,,,,0.0,0.0,0.0,-2.46,-0.41,-2.05,-1.8,-0.3,-1.5,-0.5,-0.08,-0.42,-0.05,-0.01,-0.04,,,,0.36,8.23798627002289
2025-11-18T08:40:31Z,202-4495787-3426717,3,GB,XH-0LAE-FQO5,1,GBP,7.14,1.19,5.95,,,,,,,0.0,0.0,0.0,-3.48,-0.58,-2.9,-1.75,-0.29,-1.46,-0.68,-0.11,-0.57,-0.05,-0.01,-0.04,,,,0.98,16.470588235294123
2025-11-18T08:45:57Z,203-1824253-7746738,3,GB,3X-EXDD-TD2K,1,GBP,45.67,7.61,38.06,,,,,,,0.0,0.0,0.0,-24.44,-4.07,-20.37,-2.59,-0.43,-2.16,-8.22,-1.37,-6.85,-0.22,-0.04,-0.18,,,,8.5,22.33315817130847
2025-11-18T09:00:42Z,026-5192646-7621126,3,GB,6V-EEC1-2S9Z,1,GBP,6.32,1.05,5.27,,,,,,,0.0,0.0,0.0,-2.52,-0.42,-2.1,-1.94,-0.32,-1.62,-0.99,-0.17,-0.82,-0.07,-0.01,-0.06,,,,0.67,12.713472485768493
2025-11-18T09:31:20Z,205-1825458-6987535,3,GB,XH-0LAE-FQO5,1,GBP,7.14,1.19,5.95,,,,,,,0.0,0.0,0.0,-3.48,-0.58,-2.9,-1.75,-0.29,-1.46,-0.68,-0.11,-0.57,-0.04,-0.01,-0.03,,,,0.99,16.638655462184886
2025-11-18T09:32:58Z,202-5727441-1921102,0,GB,6V-EEC1-2S9Z,0,GBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2025-11-18T09:52:17Z,202-7828210-9098715,3,GB,XH-0LAE-FQO5,3,GBP,21.42,3.57,17.85,1.99,0.33,1.66,,,,0.0,0.0,0.0,-10.44,-1.74,-8.7,-5.26,-0.88,-4.38,-2.05,-0.34,-1.71,-0.15,-0.03,-0.12,,,,4.6,23.57765248590467
2025-11-18T09:58:38Z,202-6586659-5511535,3,GB,VF-3T0K-DR5O,1,GBP,5.25,0.88,4.37,,,,,,,0.0,0.0,0.0,-2.46,-0.41,-2.05,-1.8,-0.3,-1.5,-0.5,-0.08,-0.42,-0.04,-0.01,-0.03,,,,0.37,8.466819221967965
2025-11-18T10:00:28Z,203-8770686-6485920,3,GB,XH-0LAE-FQO5,1,GBP,7.14,1.19,5.95,,,,,,,0.0,0.0,0.0,-3.48,-0.58,-2.9,-1.76,-0.29,-1.47,-0.68,-0.11,-0.57,-0.05,-0.01,-0.04,,,,0.97,16.302521008403364
2025-11-18T10:08:47Z,205-5003629-2932358,3,GB,6V-EEC1-2S9Z,1,GBP,6.34,1.06,5.28,,,,,,,0.0,0.0,0.0,-2.7,-0.45,-2.25,-1.94,-0.32,-1.62,-0.98,-0.16,-0.82,-0.05,-0.01,-0.04,,,,0.55,10.416666666666671
2025-11-18T10:11:17Z,204-5319372-8896322,3,GB,6V-EEC1-2S9Z,1,GBP,6.34,1.06,5.28,,,,,,,-0.27,-0.06,-0.22,-2.7,-0.45,-2.25,-1.94,-0.32,-1.62,-0.93,-0.15,-0.78,-0.05,-0.01,-0.04,,,,0.37,7.312252964426878
2025-11-18T10:12:50Z,204-6152022-6647509,3,GB,WX-L5UA-UB1Q,1,GBP,5.98,1.00,4.98,,,,,,,0.0,0.0,0.0,-2.06,-0.34,-1.72,-1.82,-0.3,-1.52,-0.93,-0.15,-0.78,-0.05,-0.01,-0.04,,,,0.92,18.473895582329327
2025-11-18T10:27:02Z,026-7180718-7004334,3,GB,6V-EEC1-2S9Z,1,GBP,6.34,1.06,5.28,,,,,,,0.0,0.0,0.0,-2.7,-0.45,-2.25,-1.94,-0.32,-1.62,-0.98,-0.16,-0.82,,,,,,,0.59,11.17424242424243
2025-11-18T10:58:01Z,202-4925964-6033162,3,GB,WX-L5UA-UB1Q,1,GBP,5.98,1.00,4.98,0.67,0.11,0.56,,,,0.0,0.0,0.0,-2.06,-0.34,-1.72,-1.82,-0.3,-1.52,-0.94,-0.16,-0.78,-0.05,-0.01,-0.04,,,,1.48,26.714801444043335
2025-11-18T11:10:29Z,205-0654478-2247549,3,GB,JV-D1TI-6UF6,1,GBP,9.95,1.66,8.29,,,,,,,0.0,0.0,0.0,-4.32,-0.72,-3.6,-1.82,-0.3,-1.52,-1.78,-0.3,-1.48,-0.06,-0.01,-0.05,,,,1.64,19.782870928829908
2025-11-18T11:10:45Z,204-1263763-7449963,3,GB,NN-TSZ1-X2RD,1,GBP,9.49,1.58,7.91,,,,,,,0.0,0.0,0.0,-4.66,-0.87,-3.79,-1.8,-0.3,-1.5,-0.91,-0.15,-0.76,-0.06,-0.01,-0.05,,,,1.81,22.882427307206076
2025-11-18T11:12:38Z,206-4530939-7067545,3,GB,WX-L5UA-UB1Q,1,GBP,5.98,1.00,4.98,,,,,,,0.0,0.0,0.0,-2.06,-0.34,-1.72,-1.83,-0.31,-1.52,-0.94,-0.16,-0.78,-0.07,-0.01,-0.06,,,,0.9,18.072289156626518
2025-11-18T11:24:25Z,205-6584158-7958706,3,GB,VF-3T0K-DR5O,1,GBP,5.25,0.88,4.37,,,,,,,0.0,0.0,0.0,-2.46,-0.41,-2.05,-1.8,-0.3,-1.5,-0.5,-0.08,-0.42,-0.05,-0.01,-0.04,,,,0.36,8.23798627002289
2025-11-18T11:40:12Z,206-2892880-8898723,3,GB,7L-OT45-7LYB,1,GBP,4.45,0.74,3.71,,,,,,,0.0,0.0,0.0,-1.39,-0.23,-1.16,-2.0,-0.33,-1.67,-0.7,-0.12,-0.58,-0.05,-0.01,-0.04,,,,0.26,7.008086253369273
2025-11-18T11:42:16Z,203-3488192-0776348,3,GB,L3-ZQ8U-A7LQ,3,GBP,23.97,3.99,19.98,1.99,0.33,1.66,,,,0.0,0.0,0.0,-12.24,-2.04,-10.2,-5.25,-0.87,-4.38,-4.32,-0.72,-3.6,-0.18,-0.03,-0.15,,,,3.31,15.295748613678375
2025-11-18T12:23:11Z,202-7884448-4544313,3,GB,6V-EEC1-2S9Z,1,GBP,6.36,1.06,5.30,,,,,,,0.0,0.0,0.0,-2.7,-0.45,-2.25,-1.94,-0.32,-1.62,-1.0,-0.17,-0.83,-0.07,-0.01,-0.06,,,,0.54,10.18867924528301
2025-11-18T12:35:25Z,206-2965001-6925120,3,GB,6V-EEC1-2S9Z,2,GBP,13.60,2.26,11.34,,,,,,,0.0,0.0,0.0,-5.4,-0.9,-4.5,-3.89,-0.65,-3.24,-2.11,-0.35,-1.76,,,,,,,1.84,16.225749559082892
2025-11-18T13:02:00Z,026-1597246-2787535,3,GB,M5-71MK-T0DL,1,GBP,11.59,1.93,9.66,,,,,,,0.0,0.0,0.0,-5.18,-0.86,-4.32,-3.6,-0.6,-3.0,-2.09,-0.35,-1.74,-0.11,-0.02,-0.09,,,,0.51,5.279503105590059
2025-11-18T13:05:14Z,204-5860436-3762714,3,GB,0H-5V53-GPG4,1,GBP,11.99,2.00,9.99,,,,,,,0.0,0.0,0.0,-5.82,-0.97,-4.85,-3.6,-0.6,-3.0,-2.16,-0.36,-1.8,-0.12,-0.02,-0.1,,,,0.24,2.4024024024024135
2025-11-18T13:11:49Z,206-8491445-8744347,3,GB,0H-5V53-GPG4,1,GBP,11.99,2.00,9.99,,,,,,,0.0,0.0,0.0,-5.82,-0.97,-4.85,-3.6,-0.6,-3.0,-2.16,-0.36,-1.8,-0.13,-0.02,-0.11,,,,0.23,2.302302302302307
2025-11-18T13:18:32Z,206-5291750-1610728,3,GB,XH-0LAE-FQO5,1,GBP,7.12,1.19,5.93,,,,,,,0.0,0.0,0.0,-3.48,-0.58,-2.9,-1.75,-0.29,-1.46,-0.69,-0.12,-0.57,-0.05,-0.01,-0.04,,,,0.96,16.188870151770658
2025-11-18T13:19:23Z,204-2289903-3643520,3,GB,0H-5V53-GPG4,2,GBP,23.98,4.00,19.98,,,,,,,0.0,0.0,0.0,-11.64,-1.94,-9.7,-7.2,-1.2,-6.0,-4.32,-0.72,-3.6,-0.24,-0.04,-0.2,,,,0.48,2.4024024024024135
2025-11-18T13:26:14Z,203-0577936-4872355,3,GB,WX-L5UA-UB1Q,1,GBP,5.98,1.00,4.98,0.67,0.11,0.56,,,,0.0,0.0,0.0,-2.06,-0.34,-1.72,-1.82,-0.3,-1.52,-0.93,-0.15,-0.78,-0.05,-0.01,-0.04,,,,1.48,26.714801444043335
2025-11-18T13:33:34Z,203-1090207-9038701,3,GB,XG-Z9LW-Z27Q,1,GBP,6.79,1.13,5.66,,,,,,,0.0,0.0,0.0,-2.39,-0.4,-1.99,-1.8,-0.3,-1.5,-1.22,-0.2,-1.02,-0.06,-0.01,-0.05,,,,1.1,19.43462897526502
2025-11-18T13:38:36Z,204-0320777-9298710,3,GB,GD-B8SW-1PCP,1,GBP,44.94,7.49,37.45,,,,,,,0.0,0.0,0.0,-34.5,-5.75,-28.75,-3.6,-0.6,-3.0,-3.78,-0.63,-3.15,-0.14,-0.02,-0.12,,,,2.43,6.488651535380516
2025-11-18T13:56:50Z,202-2776220-8113935,3,GB,XE-YPAI-HX9F,1,GBP,9.58,1.60,7.98,,,,,,,0.0,0.0,0.0,-5.75,-0.96,-4.79,-1.8,-0.3,-1.5,-0.92,-0.15,-0.77,-0.06,-0.01,-0.05,,,,0.87,10.902255639097746
2025-11-18T13:58:53Z,203-0759731-1501154,3,GB,7L-OT45-7LYB,1,GBP,4.45,0.74,3.71,,,,,,,0.0,0.0,0.0,-1.39,-0.23,-1.16,-2.0,-0.33,-1.67,-0.7,-0.12,-0.58,-0.05,-0.01,-0.04,,,,0.26,7.008086253369273
2025-11-18T14:00:12Z,204-3534554-6456315,3,GB,6V-EEC1-2S9Z,1,GBP,6.80,1.13,5.67,,,,,,,0.0,0.0,0.0,-2.7,-0.45,-2.25,-1.95,-0.33,-1.62,-1.05,-0.17,-0.88,-0.06,-0.01,-0.05,,,,0.87,15.343915343915345
2025-11-18T14:00:23Z,204-3520417-0209951,3,GB,XH-0LAE-FQO5,1,GBP,7.12,1.19,5.93,,,,,,,0.0,0.0,0.0,-3.48,-0.58,-2.9,-1.76,-0.29,-1.47,-0.69,-0.12,-0.57,-0.05,-0.01,-0.04,,,,0.95,16.02023608768971
2025-11-18T14:11:41Z,204-5231523-2557908,3,GB,VF-3T0K-DR5O,1,GBP,5.25,0.88,4.37,,,,,,,0.0,0.0,0.0,-2.46,-0.41,-2.05,-1.8,-0.3,-1.5,-0.5,-0.08,-0.42,-0.05,-0.01,-0.04,,,,0.36,8.23798627002289
2025-11-18T14:34:03Z,202-7375339-6565108,3,GB,7L-OT45-7LYB,1,GBP,4.45,0.74,3.71,,,,,,,0.0,0.0,0.0,-1.39,-0.23,-1.16,-2.01,-0.34,-1.67,-0.69,-0.12,-0.57,-0.05,-0.01,-0.04,,,,0.27,7.27762803234502
2025-11-18T14:45:33Z,202-3191556-7745144,3,GB,6V-EEC1-2S9Z,3,GBP,20.40,3.39,17.01,,,,,,,0.0,0.0,0.0,-8.1,-1.35,-6.75,-5.83,-0.97,-4.86,-3.16,-0.53,-2.63,-0.18,-0.03,-0.15,,,,2.62,15.402704291593187
2025-11-18T15:18:10Z,205-3152028-1103564,3,GB,6V-EEC1-2S9Z,1,GBP,6.80,1.13,5.67,,,,,,,0.0,0.0,0.0,-2.7,-0.45,-2.25,-1.95,-0.33,-1.62,-1.06,-0.18,-0.88,-0.06,-0.01,-0.05,,,,0.87,15.343915343915345
2025-11-18T15:32:44Z,203-8584594-3970759,3,GB,WX-L5UA-UB1Q,1,GBP,5.98,1.00,4.98,,,,,,,0.0,0.0,0.0,-2.06,-0.34,-1.72,-1.83,-0.31,-1.52,-0.94,-0.16,-0.78,-0.06,-0.01,-0.05,,,,0.91,18.273092369477926
2025-11-18T15:41:18Z,203-9313507-8390710,3,GB,6V-EEC1-2S9Z,1,GBP,6.80,1.13,5.67,,,,,,,0.0,0.0,0.0,-2.7,-0.45,-2.25,-1.94,-0.32,-1.62,-1.06,-0.18,-0.88,-0.07,-0.01,-0.06,,,,0.86,15.167548500881834
2025-11-18T15:46:11Z,203-7752763-7703554,3,GB,6V-EEC1-2S9Z,1,GBP,6.80,1.13,5.67,,,,,,,0.0,0.0,0.0,-2.7,-0.45,-2.25,-1.95,-0.33,-1.62,-1.06,-0.18,-0.88,-0.07,-0.01,-0.06,,,,0.86,15.167548500881834
2025-11-18T16:05:12Z,206-2166799-5099512,3,GB,WX-L5UA-UB1Q,1,GBP,5.98,1.00,4.98,,,,,,,0.0,0.0,0.0,-2.06,-0.34,-1.72,-1.82,-0.3,-1.52,-0.93,-0.15,-0.78,-0.05,-0.01,-0.04,,,,0.92,18.473895582329327
2025-11-18T16:06:36Z,203-2201489-7950751,3,GB,6V-EEC1-2S9Z,1,GBP,6.80,1.13,5.67,,,,,,,-0.28,-0.06,-0.23,-2.7,-0.45,-2.25,-1.94,-0.32,-1.62,-1.01,-0.17,-0.84,-0.06,-0.01,-0.05,,,,0.68,12.499999999999996
2025-11-18T16:07:57Z,026-9052243-5667512,3,GB,VF-3T0K-DR5O,1,GBP,5.25,0.88,4.37,,,,,,,0.0,0.0,0.0,-2.46,-0.41,-2.05,-1.8,-0.3,-1.5,-0.5,-0.08,-0.42,-0.04,-0.01,-0.03,,,,0.37,8.466819221967965
