settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	shipment-fee-type	shipment-fee-amount	order-fee-type	order-fee-amount	fulfillment-id	posted-date	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	price-type	price-amount	item-related-fee-type	item-related-fee-amount	misc-fee-amount	other-fee-amount	other-fee-reason-description	promotion-id	promotion-type	promotion-amount	direct-payment-type	direct-payment-amount	other-amount
26286575122	2026-01-09T08:31:04+00:00	2026-01-21T08:22:06+00:00	2026-01-23T08:22:06+00:00	4103.32	GBP																														
26286575122						Order	206-6215195-3385940	206-6215195-3385940		UwMzYFtNj	Amazon.co.uk					AFN	2026-01-09T17:47:30+00:00	58782528734922			DC-K5WH-R7F5	1													
26286575122						Order	206-6215195-3385940	206-6215195-3385940		UwMzYFtNj	Amazon.co.uk					AFN	2026-01-09T17:47:30+00:00	58782528734922			DC-K5WH-R7F5		Principal	2.47											
26286575122						Order	206-6215195-3385940	206-6215195-3385940		UwMzYFtNj	Amazon.co.uk					AFN	2026-01-09T17:47:30+00:00	58782528734922			DC-K5WH-R7F5		Tax	0.50											
26286575122						Order	206-6215195-3385940	206-6215195-3385940		UwMzYFtNj	Amazon.co.uk					AFN	2026-01-09T17:47:30+00:00	58782528734922			DC-K5WH-R7F5				FBAPerUnitFulfillmentFee	-1.76									
26286575122						Order	206-6215195-3385940	206-6215195-3385940		UwMzYFtNj	Amazon.co.uk					AFN	2026-01-09T17:47:30+00:00	58782528734922			DC-K5WH-R7F5				Commission	-0.30									
26286575122						Order	206-6215195-3385940	206-6215195-3385940		UwMzYFtNj	Amazon.co.uk					AFN	2026-01-09T17:47:30+00:00	58782528734922			DC-K5WH-R7F5				DigitalServicesFee	-0.06									
26286575122						Order	202-8133676-9711523	202-8133676-9711523		UCHwDhZhj	Amazon.co.uk					AFN	2026-01-09T12:35:22+00:00	58748984793722			6V-EEC1-2S9Z	1													
26286575122						Order	202-8133676-9711523	202-8133676-9711523		UCHwDhZhj	Amazon.co.uk					AFN	2026-01-09T12:35:22+00:00	58748984793722			6V-EEC1-2S9Z		Principal	6.81											
26286575122						Order	202-8133676-9711523	202-8133676-9711523		UCHwDhZhj	Amazon.co.uk					AFN	2026-01-09T12:35:22+00:00	58748984793722			6V-EEC1-2S9Z		Tax	1.36											
26286575122						Order	202-8133676-9711523	202-8133676-9711523		UCHwDhZhj	Amazon.co.uk					AFN	2026-01-09T12:35:22+00:00	58748984793722			6V-EEC1-2S9Z				FBAPerUnitFulfillmentFee	-1.95									
26286575122						Order	202-8133676-9711523	202-8133676-9711523		UCHwDhZhj	Amazon.co.uk					AFN	2026-01-09T12:35:22+00:00	58748984793722			6V-EEC1-2S9Z				Commission	-1.28									
26286575122						Order	202-8133676-9711523	202-8133676-9711523		UCHwDhZhj	Amazon.co.uk					AFN	2026-01-09T12:35:22+00:00	58748984793722			6V-EEC1-2S9Z				DigitalServicesFee	-0.07									
26286575122						Order	205-4536406-5581104	205-4536406-5581104		UNQ8p5ZXj	Amazon.co.uk					AFN	2026-01-09T18:38:56+00:00	58760056722002			DC-K5WH-R7F5	1													
26286575122						Order	205-4536406-5581104	205-4536406-5581104		UNQ8p5ZXj	Amazon.co.uk					AFN	2026-01-09T18:38:56+00:00	58760056722002			DC-K5WH-R7F5		Principal	2.50											
26286575122						Order	205-4536406-5581104	205-4536406-5581104		UNQ8p5ZXj	Amazon.co.uk					AFN	2026-01-09T18:38:56+00:00	58760056722002			DC-K5WH-R7F5		Tax	0.50											
26286575122						Order	205-4536406-5581104	205-4536406-5581104		UNQ8p5ZXj	Amazon.co.uk					AFN	2026-01-09T18:38:56+00:00	58760056722002			DC-K5WH-R7F5				FBAPerUnitFulfillmentFee	-1.75									
26286575122						Order	205-4536406-5581104	205-4536406-5581104		UNQ8p5ZXj	Amazon.co.uk					AFN	2026-01-09T18:38:56+00:00	58760056722002			DC-K5WH-R7F5				Commission	-0.30									
26286575122						Order	205-4536406-5581104	205-4536406-5581104		UNQ8p5ZXj	Amazon.co.uk					AFN	2026-01-09T18:38:56+00:00	58760056722002			DC-K5WH-R7F5				DigitalServicesFee	-0.04									
26286575122						Order	203-2587194-0738759	203-2587194-0738759		Uw0bZGcpq	Amazon.co.uk					AFN	2026-01-09T09:42:28+00:00	57379638363642			6V-EEC1-2S9Z	1													
26286575122						Order	203-2587194-0738759	203-2587194-0738759		Uw0bZGcpq	Amazon.co.uk					AFN	2026-01-09T09:42:28+00:00	57379638363642			6V-EEC1-2S9Z		Principal	5.67											
26286575122						Order	203-2587194-0738759	203-2587194-0738759		Uw0bZGcpq	Amazon.co.uk					AFN	2026-01-09T09:42:28+00:00	57379638363642			6V-EEC1-2S9Z		Tax	1.13											
26286575122						Order	203-2587194-0738759	203-2587194-0738759		Uw0bZGcpq	Amazon.co.uk					AFN	2026-01-09T09:42:28+00:00	57379638363642			6V-EEC1-2S9Z				FBAPerUnitFulfillmentFee	-1.95									
26286575122						Order	203-2587194-0738759	203-2587194-0738759		Uw0bZGcpq	Amazon.co.uk					AFN	2026-01-09T09:42:28+00:00	57379638363642			6V-EEC1-2S9Z				Commission	-1.06									
26286575122						Order	204-0628749-0313164	204-0628749-0313164		U1rf80ZPj	Amazon.co.uk					AFN	2026-01-09T17:45:00+00:00	58759957955242			6V-EEC1-2S9Z	1													
26286575122						Order	204-0628749-0313164	204-0628749-0313164		U1rf80ZPj	Amazon.co.uk					AFN	2026-01-09T17:45:00+00:00	58759957955242			6V-EEC1-2S9Z		Principal	6.75											
26286575122						Order	204-0628749-0313164	204-0628749-0313164		U1rf80ZPj	Amazon.co.uk					AFN	2026-01-09T17:45:00+00:00	58759957955242			6V-EEC1-2S9Z		Tax	1.35											
26286575122						Order	204-0628749-0313164	204-0628749-0313164		U1rf80ZPj	Amazon.co.uk					AFN	2026-01-09T17:45:00+00:00	58759957955242			6V-EEC1-2S9Z				FBAPerUnitFulfillmentFee	-1.95									
26286575122						Order	204-0628749-0313164	204-0628749-0313164		U1rf80ZPj	Amazon.co.uk					AFN	2026-01-09T17:45:00+00:00	58759957955242			6V-EEC1-2S9Z				Commission	-1.26									
26286575122						Order	204-0628749-0313164	204-0628749-0313164		U1rf80ZPj	Amazon.co.uk					AFN	2026-01-09T17:45:00+00:00	58759957955242			6V-EEC1-2S9Z				DigitalServicesFee	-0.06									
26286575122						Refund	026-3109024-1881920	026-3109024-1881920	amzn1:crow:HYAz7HJhRTqSu0c6bevVZw		Amazon.co.uk					AFN	2026-01-09T17:59:28+00:00	58420805366202		1766279188700579247	XY-UM2X-TPS3		Tax	-1.91											
26286575122						Refund	026-3109024-1881920	026-3109024-1881920	amzn1:crow:HYAz7HJhRTqSu0c6bevVZw		Amazon.co.uk					AFN	2026-01-09T17:59:28+00:00	58420805366202		1766279188700579247	XY-UM2X-TPS3		Principal	-9.56											
26286575122						Refund	026-3109024-1881920	026-3109024-1881920	amzn1:crow:HYAz7HJhRTqSu0c6bevVZw		Amazon.co.uk					AFN	2026-01-09T17:59:28+00:00	58420805366202		1766279188700579247	XY-UM2X-TPS3				Commission	2.06									
26286575122						Refund	026-3109024-1881920	026-3109024-1881920	amzn1:crow:HYAz7HJhRTqSu0c6bevVZw		Amazon.co.uk					AFN	2026-01-09T17:59:28+00:00	58420805366202		1766279188700579247	XY-UM2X-TPS3				RefundCommission	-0.41									
26286575122						Refund	026-3109024-1881920	026-3109024-1881920	amzn1:crow:HYAz7HJhRTqSu0c6bevVZw		Amazon.co.uk					AFN	2026-01-09T17:59:28+00:00	58420805366202		1766279188700579247	XY-UM2X-TPS3				DigitalServicesFee	0.04									
26286575122						REVERSAL_REIMBURSEMENT	026-9059396-5903524		amzn1:crow:S8NhDm9XTQyq8ZIWyZ0GOA								2026-01-09T14:56:49+00:00				WX-L5UA-UB1Q	1													2.22
26286575122						WAREHOUSE_LOST											2026-01-09T15:59:48+00:00				XH-0LAE-FQO5	1													1.72
26286575122						WAREHOUSE_LOST											2026-01-09T15:59:48+00:00				XH-0LAE-FQO5	1													1.72
26286575122						WAREHOUSE_LOST											2026-01-09T15:59:48+00:00				XH-0LAE-FQO5	1													1.72
26286575122						Order	202-1408352-6400333	202-1408352-6400333		UGfNMJZ1j	Amazon.co.uk					AFN	2026-01-09T21:59:51+00:00	58750946446882			A2-T2AC-TW3L	1													
26286575122						Order	202-1408352-6400333	202-1408352-6400333		UGfNMJZ1j	Amazon.co.uk					AFN	2026-01-09T21:59:51+00:00	58750946446882			A2-T2AC-TW3L		Principal	9.57											
26286575122						Order	202-1408352-6400333	202-1408352-6400333		UGfNMJZ1j	Amazon.co.uk					AFN	2026-01-09T21:59:51+00:00	58750946446882			A2-T2AC-TW3L		Tax	1.92											
26286575122						Order	202-1408352-6400333	202-1408352-6400333		UGfNMJZ1j	Amazon.co.uk					AFN	2026-01-09T21:59:51+00:00	58750946446882			A2-T2AC-TW3L				FBAPerUnitFulfillmentFee	-3.44									
26286575122						Order	202-1408352-6400333	202-1408352-6400333		UGfNMJZ1j	Amazon.co.uk					AFN	2026-01-09T21:59:51+00:00	58750946446882			A2-T2AC-TW3L				Commission	-1.79									
26286575122						Order	202-1408352-6400333	202-1408352-6400333		UGfNMJZ1j	Amazon.co.uk					AFN	2026-01-09T21:59:51+00:00	58750946446882			A2-T2AC-TW3L				DigitalServicesFee	-0.11									
26286575122						Order	204-4028595-5913955	204-4028595-5913955		Ug1tgTQgZ	Amazon.co.uk					AFN	2026-01-10T03:43:56+00:00	57943033995242			6V-EEC1-2S9Z	3													
26286575122						Order	204-4028595-5913955	204-4028595-5913955		Ug1tgTQgZ	Amazon.co.uk					AFN	2026-01-10T03:43:56+00:00	57943033995242			6V-EEC1-2S9Z		Principal	15.81											
26286575122						Order	204-4028595-5913955	204-4028595-5913955		Ug1tgTQgZ	Amazon.co.uk					AFN	2026-01-10T03:43:56+00:00	57943033995242			6V-EEC1-2S9Z		Tax	3.15											
26286575122						Order	204-4028595-5913955	204-4028595-5913955		Ug1tgTQgZ	Amazon.co.uk					AFN	2026-01-10T03:43:56+00:00	57943033995242			6V-EEC1-2S9Z				FBAPerUnitFulfillmentFee	-5.84									
26286575122						Order	204-4028595-5913955	204-4028595-5913955		Ug1tgTQgZ	Amazon.co.uk					AFN	2026-01-10T03:43:56+00:00	57943033995242			6V-EEC1-2S9Z				Commission	-2.95									
26286575122						Order	205-4179902-1289924	205-4179902-1289924		U33pVBg6j	Amazon.co.uk					AFN	2026-01-10T15:34:00+00:00	58857260432322			WX-L5UA-UB1Q	1													
26286575122						Order	205-4179902-1289924	205-4179902-1289924		U33pVBg6j	Amazon.co.uk					AFN	2026-01-10T15:34:00+00:00	58857260432322			WX-L5UA-UB1Q		Principal	4.89											
26286575122						Order	205-4179902-1289924	205-4179902-1289924		U33pVBg6j	Amazon.co.uk					AFN	2026-01-10T15:34:00+00:00	58857260432322			WX-L5UA-UB1Q		Tax	0.98											
26286575122						Order	205-4179902-1289924	205-4179902-1289924		U33pVBg6j	Amazon.co.uk					AFN	2026-01-10T15:34:00+00:00	58857260432322			WX-L5UA-UB1Q				FBAPerUnitFulfillmentFee	-1.83									
26286575122						Order	205-4179902-1289924	205-4179902-1289924		U33pVBg6j	Amazon.co.uk					AFN	2026-01-10T15:34:00+00:00	58857260432322			WX-L5UA-UB1Q				Commission	-0.91									
26286575122						Order	205-4179902-1289924	205-4179902-1289924		U33pVBg6j	Amazon.co.uk					AFN	2026-01-10T15:34:00+00:00	58857260432322			WX-L5UA-UB1Q				DigitalServicesFee	-0.06									
26286575122						Order	203-5551125-1557926	203-5551125-1557926		U60GDrg4j	Amazon.co.uk					AFN	2026-01-10T15:23:59+00:00	58856108554402			WX-L5UA-UB1Q	1													
26286575122						Order	203-5551125-1557926	203-5551125-1557926		U60GDrg4j	Amazon.co.uk					AFN	2026-01-10T15:23:59+00:00	58856108554402			WX-L5UA-UB1Q		Principal	4.89											
26286575122						Order	203-5551125-1557926	203-5551125-1557926		U60GDrg4j	Amazon.co.uk					AFN	2026-01-10T15:23:59+00:00	58856108554402			WX-L5UA-UB1Q		Tax	0.98											
26286575122						Order	203-5551125-1557926	203-5551125-1557926		U60GDrg4j	Amazon.co.uk					AFN	2026-01-10T15:23:59+00:00	58856108554402			WX-L5UA-UB1Q				FBAPerUnitFulfillmentFee	-1.83									
26286575122						Order	203-5551125-1557926	203-5551125-1557926		U60GDrg4j	Amazon.co.uk					AFN	2026-01-10T15:23:59+00:00	58856108554402			WX-L5UA-UB1Q				Commission	-0.91									
26286575122						Order	203-5551125-1557926	203-5551125-1557926		U60GDrg4j	Amazon.co.uk					AFN	2026-01-10T15:23:59+00:00	58856108554402			WX-L5UA-UB1Q				DigitalServicesFee	-0.06									
26286575122						Order	203-5032618-1317134	203-5032618-1317134		U1ZV4ngHj	Amazon.co.uk					AFN	2026-01-10T07:22:49+00:00	58877145467122			WX-L5UA-UB1Q	1													
26286575122						Order	203-5032618-1317134	203-5032618-1317134		U1ZV4ngHj	Amazon.co.uk					AFN	2026-01-10T07:22:49+00:00	58877145467122			WX-L5UA-UB1Q		Principal	4.89											
26286575122						Order	203-5032618-1317134	203-5032618-1317134		U1ZV4ngHj	Amazon.co.uk					AFN	2026-01-10T07:22:49+00:00	58877145467122			WX-L5UA-UB1Q		Tax	0.98											
26286575122						Order	203-5032618-1317134	203-5032618-1317134		U1ZV4ngHj	Amazon.co.uk					AFN	2026-01-10T07:22:49+00:00	58877145467122			WX-L5UA-UB1Q		Shipping	0.55											
26286575122						Order	203-5032618-1317134	203-5032618-1317134		U1ZV4ngHj	Amazon.co.uk					AFN	2026-01-10T07:22:49+00:00	58877145467122			WX-L5UA-UB1Q		ShippingTax	0.11											
26286575122						Order	203-5032618-1317134	203-5032618-1317134		U1ZV4ngHj	Amazon.co.uk					AFN	2026-01-10T07:22:49+00:00	58877145467122			WX-L5UA-UB1Q				FBAPerUnitFulfillmentFee	-1.82									
26286575122						Order	203-5032618-1317134	203-5032618-1317134		U1ZV4ngHj	Amazon.co.uk					AFN	2026-01-10T07:22:49+00:00	58877145467122			WX-L5UA-UB1Q				Commission	-0.92									
26286575122						Order	203-5032618-1317134	203-5032618-1317134		U1ZV4ngHj	Amazon.co.uk					AFN	2026-01-10T07:22:49+00:00	58877145467122			WX-L5UA-UB1Q				DigitalServicesFee	-0.06									
26286575122						Order	203-5032618-1317134	203-5032618-1317134		U1ZV4ngHj	Amazon.co.uk					AFN	2026-01-10T07:22:49+00:00	58877145467122			WX-L5UA-UB1Q										Shipping	-0.55			
26286575122						Order	203-5032618-1317134	203-5032618-1317134		U1ZV4ngHj	Amazon.co.uk					AFN	2026-01-10T07:22:49+00:00	58877145467122			WX-L5UA-UB1Q										TaxDiscount	-0.11			
26286575122						Order	205-3475637-9472332	205-3475637-9472332		UJprjXZSj	Amazon.co.uk					AFN	2026-01-10T00:09:21+00:00	58757541997562			EV-CHU5-XU3G	2													
26286575122						Order	205-3475637-9472332	205-3475637-9472332		UJprjXZSj	Amazon.co.uk					AFN	2026-01-10T00:09:21+00:00	58757541997562			EV-CHU5-XU3G		Principal	11.22											
26286575122						Order	205-3475637-9472332	205-3475637-9472332		UJprjXZSj	Amazon.co.uk					AFN	2026-01-10T00:09:21+00:00	58757541997562			EV-CHU5-XU3G		Tax	2.24											
26286575122						Order	205-3475637-9472332	205-3475637-9472332		UJprjXZSj	Amazon.co.uk					AFN	2026-01-10T00:09:21+00:00	58757541997562			EV-CHU5-XU3G				FBAPerUnitFulfillmentFee	-3.84									
26286575122						Order	205-3475637-9472332	205-3475637-9472332		UJprjXZSj	Amazon.co.uk					AFN	2026-01-10T00:09:21+00:00	58757541997562			EV-CHU5-XU3G				Commission	-2.09									
26286575122						Order	205-3475637-9472332	205-3475637-9472332		UJprjXZSj	Amazon.co.uk					AFN	2026-01-10T00:09:21+00:00	58757541997562			EV-CHU5-XU3G				DigitalServicesFee	-0.11									
26286575122						Order	205-0390040-6778712	205-0390040-6778712		U1Xfkd2Bj	Amazon.co.uk					AFN	2026-01-10T13:12:48+00:00	58795859509202			6V-EEC1-2S9Z	1													
26286575122						Order	205-0390040-6778712	205-0390040-6778712		U1Xfkd2Bj	Amazon.co.uk					AFN	2026-01-10T13:12:48+00:00	58795859509202			6V-EEC1-2S9Z		Principal	6.52											
26286575122						Order	205-0390040-6778712	205-0390040-6778712		U1Xfkd2Bj	Amazon.co.uk					AFN	2026-01-10T13:12:48+00:00	58795859509202			6V-EEC1-2S9Z		Tax	1.31											
26286575122						Order	205-0390040-6778712	205-0390040-6778712		U1Xfkd2Bj	Amazon.co.uk					AFN	2026-01-10T13:12:48+00:00	58795859509202			6V-EEC1-2S9Z				FBAPerUnitFulfillmentFee	-1.94									
26286575122						Order	205-0390040-6778712	205-0390040-6778712		U1Xfkd2Bj	Amazon.co.uk					AFN	2026-01-10T13:12:48+00:00	58795859509202			6V-EEC1-2S9Z				Commission	-1.23									
26286575122						Order	205-0390040-6778712	205-0390040-6778712		U1Xfkd2Bj	Amazon.co.uk					AFN	2026-01-10T13:12:48+00:00	58795859509202			6V-EEC1-2S9Z				DigitalServicesFee	-0.06									
26286575122						Order	203-5144976-1119512	203-5144976-1119512		UnNl0PTyZ	Amazon.co.uk					AFN	2026-01-09T19:52:11+00:00	57879349145162			6V-EEC1-2S9Z	1													
26286575122						Order	203-5144976-1119512	203-5144976-1119512		UnNl0PTyZ	Amazon.co.uk					AFN	2026-01-09T19:52:11+00:00	57879349145162			6V-EEC1-2S9Z		Principal	5.67											
26286575122						Order	203-5144976-1119512	203-5144976-1119512		UnNl0PTyZ	Amazon.co.uk					AFN	2026-01-09T19:52:11+00:00	57879349145162			6V-EEC1-2S9Z		Tax	1.13											
26286575122						Order	203-5144976-1119512	203-5144976-1119512		UnNl0PTyZ	Amazon.co.uk					AFN	2026-01-09T19:52:11+00:00	57879349145162			6V-EEC1-2S9Z				FBAPerUnitFulfillmentFee	-1.95									
26286575122						Order	203-5144976-1119512	203-5144976-1119512		UnNl0PTyZ	Amazon.co.uk					AFN	2026-01-09T19:52:11+00:00	57879349145162			6V-EEC1-2S9Z				Commission	-1.05									
26286575122						Order	203-5144976-1119512	203-5144976-1119512		UnNl0PTyZ	Amazon.co.uk					AFN	2026-01-09T19:52:11+00:00	57879349145162			6V-EEC1-2S9Z				DigitalServicesFee	-0.06									
26286575122						Order	203-5712923-5677163	203-5712923-5677163		UCqMnxB7j	Amazon.co.uk					AFN	2026-01-10T20:55:10+00:00	58870919256482			WX-L5UA-UB1Q	1													
26286575122						Order	203-5712923-5677163	203-5712923-5677163		UCqMnxB7j	Amazon.co.uk					AFN	2026-01-10T20:55:10+00:00	58870919256482			WX-L5UA-UB1Q		Principal	4.89											
26286575122						Order	203-5712923-5677163	203-5712923-5677163		UCqMnxB7j	Amazon.co.uk					AFN	2026-01-10T20:55:10+00:00	58870919256482			WX-L5UA-UB1Q		Tax	0.98											
26286575122						Order	203-5712923-5677163	203-5712923-5677163		UCqMnxB7j	Amazon.co.uk					AFN	2026-01-10T20:55:10+00:00	58870919256482			WX-L5UA-UB1Q				FBAPerUnitFulfillmentFee	-1.82									
26286575122						Order	203-5712923-5677163	203-5712923-5677163		UCqMnxB7j	Amazon.co.uk					AFN	2026-01-10T20:55:10+00:00	58870919256482			WX-L5UA-UB1Q				Commission	-0.92									
26286575122						Order	203-5712923-5677163	203-5712923-5677163		UCqMnxB7j	Amazon.co.uk					AFN	2026-01-10T20:55:10+00:00	58870919256482			WX-L5UA-UB1Q				DigitalServicesFee	-0.06									
26286575122						Order	203-5895207-3495524	203-5895207-3495524		Ugnbf7V1j	Amazon.co.uk					AFN	2026-01-10T20:59:39+00:00	58843614326722			6V-EEC1-2S9Z	1													
26286575122						Order	203-5895207-3495524	203-5895207-3495524		Ugnbf7V1j	Amazon.co.uk					AFN	2026-01-10T20:59:39+00:00	58843614326722			6V-EEC1-2S9Z		Principal	6.67											
26286575122						Order	203-5895207-3495524	203-5895207-3495524		Ugnbf7V1j	Amazon.co.uk					AFN	2026-01-10T20:59:39+00:00	58843614326722			6V-EEC1-2S9Z		Tax	1.34											
26286575122						Order	203-5895207-3495524	203-5895207-3495524		Ugnbf7V1j	Amazon.co.uk					AFN	2026-01-10T20:59:39+00:00	58843614326722			6V-EEC1-2S9Z				FBAPerUnitFulfillmentFee	-1.95									
26286575122						Order	203-5895207-3495524	203-5895207-3495524		Ugnbf7V1j	Amazon.co.uk					AFN	2026-01-10T20:59:39+00:00	58843614326722			6V-EEC1-2S9Z				Commission	-1.25									
26286575122						Order	203-5895207-3495524	203-5895207-3495524		Ugnbf7V1j	Amazon.co.uk					AFN	2026-01-10T20:59:39+00:00	58843614326722			6V-EEC1-2S9Z				DigitalServicesFee	-0.07									
26286575122						Order	206-5833765-0433952	206-5833765-0433952		U1j9CybDj	Amazon.co.uk					AFN	2026-01-09T22:34:07+00:00	58688178640522			A2-T2AC-TW3L	1													
26286575122						Order	206-5833765-0433952	206-5833765-0433952		U1j9CybDj	Amazon.co.uk					AFN	2026-01-09T22:34:07+00:00	58688178640522			A2-T2AC-TW3L		Principal	9.57											
26286575122						Order	206-5833765-0433952	206-5833765-0433952		U1j9CybDj	Amazon.co.uk					AFN	2026-01-09T22:34:07+00:00	58688178640522			A2-T2AC-TW3L		Tax	1.92											
26286575122						Order	206-5833765-0433952	206-5833765-0433952		U1j9CybDj	Amazon.co.uk					AFN	2026-01-09T22:34:07+00:00	58688178640522			A2-T2AC-TW3L				FBAPerUnitFulfillmentFee	-3.44									
26286575122						Order	206-5833765-0433952	206-5833765-0433952		U1j9CybDj	Amazon.co.uk					AFN	2026-01-09T22:34:07+00:00	58688178640522			A2-T2AC-TW3L				Commission	-1.79									
26286575122						Order	206-5833765-0433952	206-5833765-0433952		U1j9CybDj	Amazon.co.uk					AFN	2026-01-09T22:34:07+00:00	58688178640522			A2-T2AC-TW3L				DigitalServicesFee	-0.11									
26286575122						Order	026-5547487-4036354	026-5547487-4036354		UNfCCHZlj	Amazon.co.uk					AFN	2026-01-09T22:48:00+00:00	58759382666042			A2-T2AC-TW3L	1													
26286575122						Order	026-5547487-4036354	026-5547487-4036354		UNfCCHZlj	Amazon.co.uk					AFN	2026-01-09T22:48:00+00:00	58759382666042			A2-T2AC-TW3L		Principal	9.57											
26286575122						Order	026-5547487-4036354	026-5547487-4036354		UNfCCHZlj	Amazon.co.uk					AFN	2026-01-09T22:48:00+00:00	58759382666042			A2-T2AC-TW3L		Tax	1.92											
26286575122						Order	026-5547487-4036354	026-5547487-4036354		UNfCCHZlj	Amazon.co.uk					AFN	2026-01-09T22:48:00+00:00	58759382666042			A2-T2AC-TW3L				FBAPerUnitFulfillmentFee	-3.44									
26286575122						Order	026-5547487-4036354	026-5547487-4036354		UNfCCHZlj	Amazon.co.uk					AFN	2026-01-09T22:48:00+00:00	58759382666042			A2-T2AC-TW3L				Commission	-1.78									
26286575122						Order	026-5547487-4036354	026-5547487-4036354		UNfCCHZlj	Amazon.co.uk					AFN	2026-01-09T22:48:00+00:00	58759382666042			A2-T2AC-TW3L				DigitalServicesFee	-0.10									
26286575122						Order	204-8687039-5901161	204-8687039-5901161		U3N40nbZj	Amazon.co.uk					AFN	2026-01-09T22:37:25+00:00	58771695335602			VU-8KRA-QP5M	1													
26286575122						Order	204-8687039-5901161	204-8687039-5901161		U3N40nbZj	Amazon.co.uk					AFN	2026-01-09T22:37:25+00:00	58771695335602			VU-8KRA-QP5M		Principal	9.67											
26286575122						Order	204-8687039-5901161	204-8687039-5901161		U3N40nbZj	Amazon.co.uk					AFN	2026-01-09T22:37:25+00:00	58771695335602			VU-8KRA-QP5M		Tax	1.93											
26286575122						Order	204-8687039-5901161	204-8687039-5901161		U3N40nbZj	Amazon.co.uk					AFN	2026-01-09T22:37:25+00:00	58771695335602			VU-8KRA-QP5M				FBAPerUnitFulfillmentFee	-3.60									
26286575122						Order	204-8687039-5901161	204-8687039-5901161		U3N40nbZj	Amazon.co.uk					AFN	2026-01-09T22:37:25+00:00	58771695335602			VU-8KRA-QP5M				Commission	-2.08									
26286575122						Order	204-8687039-5901161	204-8687039-5901161		U3N40nbZj	Amazon.co.uk					AFN	2026-01-09T22:37:25+00:00	58771695335602			VU-8KRA-QP5M				DigitalServicesFee	-0.11									
26286575122						Order	204-3084029-2573143	204-3084029-2573143		UwKtjntDj	Amazon.co.uk					AFN	2026-01-10T20:55:51+00:00	58795319922802			49-4UKW-G81R	3													
26286575122						Order	204-3084029-2573143	204-3084029-2573143		UwKtjntDj	Amazon.co.uk					AFN	2026-01-10T20:55:51+00:00	58795319922802			49-4UKW-G81R		Principal	21.33											
26286575122						Order	204-3084029-2573143	204-3084029-2573143		UwKtjntDj	Amazon.co.uk					AFN	2026-01-10T20:55:51+00:00	58795319922802			49-4UKW-G81R		Tax	4.26											
26286575122						Order	204-3084029-2573143	204-3084029-2573143		UwKtjntDj	Amazon.co.uk					AFN	2026-01-10T20:55:51+00:00	58795319922802			49-4UKW-G81R				FBAPerUnitFulfillmentFee	-6.19									
26286575122						Order	204-3084029-2573143	204-3084029-2573143		UwKtjntDj	Amazon.co.uk					AFN	2026-01-10T20:55:51+00:00	58795319922802			49-4UKW-G81R				Commission	-4.61									
26286575122						Order	204-3084029-2573143	204-3084029-2573143		UwKtjntDj	Amazon.co.uk					AFN	2026-01-10T20:55:51+00:00	58795319922802			49-4UKW-G81R				DigitalServicesFee	-0.22									
26286575122						Order	206-6559292-1721132	206-6559292-1721132		U3byVmVDj	Amazon.co.uk					AFN	2026-01-10T20:46:30+00:00	58796029143402			6V-EEC1-2S9Z	1													
26286575122						Order	206-6559292-1721132	206-6559292-1721132		U3byVmVDj	Amazon.co.uk					AFN	2026-01-10T20:46:30+00:00	58796029143402			6V-EEC1-2S9Z		Principal	6.54											
26286575122						Order	206-6559292-1721132	206-6559292-1721132		U3byVmVDj	Amazon.co.uk					AFN	2026-01-10T20:46:30+00:00	58796029143402			6V-EEC1-2S9Z		Tax	1.31											
26286575122						Order	206-6559292-1721132	206-6559292-1721132		U3byVmVDj	Amazon.co.uk					AFN	2026-01-10T20:46:30+00:00	58796029143402			6V-EEC1-2S9Z				FBAPerUnitFulfillmentFee	-1.94									
26286575122						Order	206-6559292-1721132	206-6559292-1721132		U3byVmVDj	Amazon.co.uk					AFN	2026-01-10T20:46:30+00:00	58796029143402			6V-EEC1-2S9Z				Commission	-1.23									
26286575122						Order	206-6559292-1721132	206-6559292-1721132		U3byVmVDj	Amazon.co.uk					AFN	2026-01-10T20:46:30+00:00	58796029143402			6V-EEC1-2S9Z				DigitalServicesFee	-0.06									
26286575122						Order	206-7620027-1492336	206-7620027-1492336		Ucrcl3t8j	Amazon.co.uk					AFN	2026-01-10T17:18:24+00:00	58791785752402			6V-EEC1-2S9Z	1													
26286575122						Order	206-7620027-1492336	206-7620027-1492336		Ucrcl3t8j	Amazon.co.uk					AFN	2026-01-10T17:18:24+00:00	58791785752402			6V-EEC1-2S9Z		Principal	6.51											
26286575122						Order	206-7620027-1492336	206-7620027-1492336		Ucrcl3t8j	Amazon.co.uk					AFN	2026-01-10T17:18:24+00:00	58791785752402			6V-EEC1-2S9Z		Tax	1.30											
26286575122						Order	206-7620027-1492336	206-7620027-1492336		Ucrcl3t8j	Amazon.co.uk					AFN	2026-01-10T17:18:24+00:00	58791785752402			6V-EEC1-2S9Z				FBAPerUnitFulfillmentFee	-1.94									
26286575122						Order	206-7620027-1492336	206-7620027-1492336		Ucrcl3t8j	Amazon.co.uk					AFN	2026-01-10T17:18:24+00:00	58791785752402			6V-EEC1-2S9Z				Commission	-1.22									
