settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
26207047082	27.12.2025 10:47:44 UTC	09.01.2026 08:31:04 UTC	11.01.2026 08:31:04 UTC	4139.74	GBP																		
26207047082						Order	204-4880591-5392364	204-4880591-5392364		UwwKh6qzj	Amazon.co.uk	ItemPrice	Principal	7.22	AFN	27.12.2025	27.12.2025 13:16:09 UTC	58393010603482			Z7-26PV-O9LR	1	
26207047082						Order	204-4880591-5392364	204-4880591-5392364		UwwKh6qzj	Amazon.co.uk	ItemPrice	Tax	1.45	AFN	27.12.2025	27.12.2025 13:16:09 UTC	58393010603482			Z7-26PV-O9LR	1	
26207047082						Order	204-4880591-5392364	204-4880591-5392364		UwwKh6qzj	Amazon.co.uk	ItemFees	Commission	-0.82	AFN	27.12.2025	27.12.2025 13:16:09 UTC	58393010603482			Z7-26PV-O9LR	1	
26207047082						Order	204-4880591-5392364	204-4880591-5392364		UwwKh6qzj	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.01	AFN	27.12.2025	27.12.2025 13:16:09 UTC	58393010603482			Z7-26PV-O9LR	1	
26207047082						Order	026-2172794-2753905	026-2172794-2753905		UGfBLlPDj	Amazon.co.uk	ItemPrice	Principal	7.86	AFN	27.12.2025	27.12.2025 12:19:51 UTC	58315004296722			D7-MGBX-RX2P	1	
26207047082						Order	026-2172794-2753905	026-2172794-2753905		UGfBLlPDj	Amazon.co.uk	ItemPrice	Tax	1.57	AFN	27.12.2025	27.12.2025 12:19:51 UTC	58315004296722			D7-MGBX-RX2P	1	
26207047082						Order	026-2172794-2753905	026-2172794-2753905		UGfBLlPDj	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-3.18	AFN	27.12.2025	27.12.2025 12:19:51 UTC	58315004296722			D7-MGBX-RX2P	1	
26207047082						Order	026-2172794-2753905	026-2172794-2753905		UGfBLlPDj	Amazon.co.uk	ItemFees	Commission	-1.70	AFN	27.12.2025	27.12.2025 12:19:51 UTC	58315004296722			D7-MGBX-RX2P	1	
26207047082						Order	026-2172794-2753905	026-2172794-2753905		UGfBLlPDj	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.10	AFN	27.12.2025	27.12.2025 12:19:51 UTC	58315004296722			D7-MGBX-RX2P	1	
26207047082						Order	202-4275305-8136366	202-4275305-8136366		UJTVGgPqj	Amazon.co.uk	ItemPrice	Principal	2.47	AFN	27.12.2025	27.12.2025 13:00:10 UTC	58297441642002			DC-K5WH-R7F5	1	
26207047082						Order	202-4275305-8136366	202-4275305-8136366		UJTVGgPqj	Amazon.co.uk	ItemPrice	Tax	0.50	AFN	27.12.2025	27.12.2025 13:00:10 UTC	58297441642002			DC-K5WH-R7F5	1	
26207047082						Order	202-4275305-8136366	202-4275305-8136366		UJTVGgPqj	Amazon.co.uk	ItemPrice	Shipping	0.47	AFN	27.12.2025	27.12.2025 13:00:10 UTC	58297441642002			DC-K5WH-R7F5	1	
26207047082						Order	202-4275305-8136366	202-4275305-8136366		UJTVGgPqj	Amazon.co.uk	ItemPrice	ShippingTax	0.09	AFN	27.12.2025	27.12.2025 13:00:10 UTC	58297441642002			DC-K5WH-R7F5	1	
26207047082						Order	202-4275305-8136366	202-4275305-8136366		UJTVGgPqj	Amazon.co.uk	ItemFees	Commission	-0.30	AFN	27.12.2025	27.12.2025 13:00:10 UTC	58297441642002			DC-K5WH-R7F5	1	
26207047082						Order	202-4275305-8136366	202-4275305-8136366		UJTVGgPqj	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.02	AFN	27.12.2025	27.12.2025 13:00:10 UTC	58297441642002			DC-K5WH-R7F5	1	
26207047082						Order	202-4275305-8136366	202-4275305-8136366		UJTVGgPqj	Amazon.co.uk	Promotion	Shipping	-0.47	AFN	27.12.2025	27.12.2025 13:00:10 UTC	58297441642002			DC-K5WH-R7F5	1	
26207047082						Order	202-4275305-8136366	202-4275305-8136366		UJTVGgPqj	Amazon.co.uk	Promotion	TaxDiscount	-0.09	AFN	27.12.2025	27.12.2025 13:00:10 UTC	58297441642002			DC-K5WH-R7F5	1	
26207047082						Order	026-4643077-5385127	026-4643077-5385127		UnLDwfn0j	Amazon.co.uk	ItemPrice	Principal	6.64	AFN	27.12.2025	27.12.2025 20:38:32 UTC	58393570192962			AX-NKNU-29C1	2	
26207047082						Order	026-4643077-5385127	026-4643077-5385127		UnLDwfn0j	Amazon.co.uk	ItemPrice	Tax	1.34	AFN	27.12.2025	27.12.2025 20:38:32 UTC	58393570192962			AX-NKNU-29C1	2	
26207047082						Order	026-4643077-5385127	026-4643077-5385127		UnLDwfn0j	Amazon.co.uk	ItemFees	Commission	-0.77	AFN	27.12.2025	27.12.2025 20:38:32 UTC	58393570192962			AX-NKNU-29C1	2	
26207047082						Order	026-4643077-5385127	026-4643077-5385127		UnLDwfn0j	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.01	AFN	27.12.2025	27.12.2025 20:38:32 UTC	58393570192962			AX-NKNU-29C1	2	
26207047082						Order	206-1612217-7629926	206-1612217-7629926		U6QkfnKcZ	Amazon.co.uk	ItemPrice	Principal	5.67	AFN	27.12.2025	27.12.2025 17:52:31 UTC	58308758070522			6V-EEC1-2S9Z	1	
26207047082						Order	206-1612217-7629926	206-1612217-7629926		U6QkfnKcZ	Amazon.co.uk	ItemPrice	Tax	1.13	AFN	27.12.2025	27.12.2025 17:52:31 UTC	58308758070522			6V-EEC1-2S9Z	1	
26207047082						Order	206-1612217-7629926	206-1612217-7629926		U6QkfnKcZ	Amazon.co.uk	ItemFees	Commission	-1.05	AFN	27.12.2025	27.12.2025 17:52:31 UTC	58308758070522			6V-EEC1-2S9Z	1	
26207047082						Order	206-1612217-7629926	206-1612217-7629926		U6QkfnKcZ	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.02	AFN	27.12.2025	27.12.2025 17:52:31 UTC	58308758070522			6V-EEC1-2S9Z	1	
26207047082						Order	205-7874915-0848364	205-7874915-0848364		UwqDJWKnZ	Amazon.co.uk	ItemPrice	Principal	2.47	AFN	27.12.2025	27.12.2025 14:21:41 UTC	58306373527122			DC-K5WH-R7F5	1	
26207047082						Order	205-7874915-0848364	205-7874915-0848364		UwqDJWKnZ	Amazon.co.uk	ItemPrice	Tax	0.50	AFN	27.12.2025	27.12.2025 14:21:41 UTC	58306373527122			DC-K5WH-R7F5	1	
26207047082						Order	205-7874915-0848364	205-7874915-0848364		UwqDJWKnZ	Amazon.co.uk	ItemFees	Commission	-0.30	AFN	27.12.2025	27.12.2025 14:21:41 UTC	58306373527122			DC-K5WH-R7F5	1	
26207047082						Order	205-7874915-0848364	205-7874915-0848364		UwqDJWKnZ	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.02	AFN	27.12.2025	27.12.2025 14:21:41 UTC	58306373527122			DC-K5WH-R7F5	1	
26207047082						Order	204-6058584-7661126	204-6058584-7661126		U1TkXTqKj	Amazon.co.uk	ItemPrice	Principal	5.67	AFN	27.12.2025	27.12.2025 18:52:01 UTC	58383484111922			6V-EEC1-2S9Z	1	
26207047082						Order	204-6058584-7661126	204-6058584-7661126		U1TkXTqKj	Amazon.co.uk	ItemPrice	Tax	1.13	AFN	27.12.2025	27.12.2025 18:52:01 UTC	58383484111922			6V-EEC1-2S9Z	1	
26207047082						Order	204-6058584-7661126	204-6058584-7661126		U1TkXTqKj	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-1.95	AFN	27.12.2025	27.12.2025 18:52:01 UTC	58383484111922			6V-EEC1-2S9Z	1	
26207047082						Order	204-6058584-7661126	204-6058584-7661126		U1TkXTqKj	Amazon.co.uk	ItemFees	Commission	-1.06	AFN	27.12.2025	27.12.2025 18:52:01 UTC	58383484111922			6V-EEC1-2S9Z	1	
26207047082						Order	204-6058584-7661126	204-6058584-7661126		U1TkXTqKj	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.07	AFN	27.12.2025	27.12.2025 18:52:01 UTC	58383484111922			6V-EEC1-2S9Z	1	
26207047082						Order	206-3799625-9354765	206-3799625-9354765		UNlPrvq9j	Amazon.co.uk	ItemPrice	Principal	5.67	AFN	27.12.2025	27.12.2025 20:02:05 UTC	58386522215202			6V-EEC1-2S9Z	1	
26207047082						Order	206-3799625-9354765	206-3799625-9354765		UNlPrvq9j	Amazon.co.uk	ItemPrice	Tax	1.13	AFN	27.12.2025	27.12.2025 20:02:05 UTC	58386522215202			6V-EEC1-2S9Z	1	
26207047082						Order	206-3799625-9354765	206-3799625-9354765		UNlPrvq9j	Amazon.co.uk	ItemFees	Commission	-1.05	AFN	27.12.2025	27.12.2025 20:02:05 UTC	58386522215202			6V-EEC1-2S9Z	1	
26207047082						Order	206-3799625-9354765	206-3799625-9354765		UNlPrvq9j	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.02	AFN	27.12.2025	27.12.2025 20:02:05 UTC	58386522215202			6V-EEC1-2S9Z	1	
26207047082						Order	205-3896779-9098708	205-3896779-9098708		UCC6trq1j	Amazon.co.uk	ItemPrice	Principal	9.96	AFN	27.12.2025	27.12.2025 20:51:55 UTC	58387853966042			WX-L5UA-UB1Q	2	
26207047082						Order	205-3896779-9098708	205-3896779-9098708		UCC6trq1j	Amazon.co.uk	ItemPrice	Tax	2.00	AFN	27.12.2025	27.12.2025 20:51:55 UTC	58387853966042			WX-L5UA-UB1Q	2	
26207047082						Order	205-3896779-9098708	205-3896779-9098708		UCC6trq1j	Amazon.co.uk	ItemFees	Commission	-1.88	AFN	27.12.2025	27.12.2025 20:51:55 UTC	58387853966042			WX-L5UA-UB1Q	2	
26207047082						Order	205-3896779-9098708	205-3896779-9098708		UCC6trq1j	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.04	AFN	27.12.2025	27.12.2025 20:51:55 UTC	58387853966042			WX-L5UA-UB1Q	2	
26207047082						Order	202-5939101-3952308	202-5939101-3952308		UGy25MPZj	Amazon.co.uk	ItemPrice	Principal	5.67	AFN	27.12.2025	27.12.2025 14:02:41 UTC	58376410363242			6V-EEC1-2S9Z	1	
26207047082						Order	202-5939101-3952308	202-5939101-3952308		UGy25MPZj	Amazon.co.uk	ItemPrice	Tax	1.13	AFN	27.12.2025	27.12.2025 14:02:41 UTC	58376410363242			6V-EEC1-2S9Z	1	
26207047082						Order	202-5939101-3952308	202-5939101-3952308		UGy25MPZj	Amazon.co.uk	ItemFees	Commission	-1.05	AFN	27.12.2025	27.12.2025 14:02:41 UTC	58376410363242			6V-EEC1-2S9Z	1	
26207047082						Order	202-5939101-3952308	202-5939101-3952308		UGy25MPZj	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.02	AFN	27.12.2025	27.12.2025 14:02:41 UTC	58376410363242			6V-EEC1-2S9Z	1	
26207047082						Order	204-1665235-4590763	204-1665235-4590763		UnrlGsPrj	Amazon.co.uk	ItemPrice	Principal	5.67	AFN	27.12.2025	27.12.2025 14:31:09 UTC	58345050457002			6V-EEC1-2S9Z	1	
26207047082						Order	204-1665235-4590763	204-1665235-4590763		UnrlGsPrj	Amazon.co.uk	ItemPrice	Tax	1.13	AFN	27.12.2025	27.12.2025 14:31:09 UTC	58345050457002			6V-EEC1-2S9Z	1	
26207047082						Order	204-1665235-4590763	204-1665235-4590763		UnrlGsPrj	Amazon.co.uk	ItemFees	Commission	-1.06	AFN	27.12.2025	27.12.2025 14:31:09 UTC	58345050457002			6V-EEC1-2S9Z	1	
26207047082						Order	204-1665235-4590763	204-1665235-4590763		UnrlGsPrj	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.03	AFN	27.12.2025	27.12.2025 14:31:09 UTC	58345050457002			6V-EEC1-2S9Z	1	
26207047082						Order	205-3653031-7757965	205-3653031-7757965		U327swKlZ	Amazon.co.uk	ItemPrice	Principal	6.21	AFN	27.12.2025	27.12.2025 18:46:53 UTC	58303346156882			EV-CHU5-XU3G	1	
26207047082						Order	205-3653031-7757965	205-3653031-7757965		U327swKlZ	Amazon.co.uk	ItemPrice	Tax	1.24	AFN	27.12.2025	27.12.2025 18:46:53 UTC	58303346156882			EV-CHU5-XU3G	1	
26207047082						Order	205-3653031-7757965	205-3653031-7757965		U327swKlZ	Amazon.co.uk	ItemFees	Commission	-1.17	AFN	27.12.2025	27.12.2025 18:46:53 UTC	58303346156882			EV-CHU5-XU3G	1	
26207047082						Order	205-3653031-7757965	205-3653031-7757965		U327swKlZ	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.03	AFN	27.12.2025	27.12.2025 18:46:53 UTC	58303346156882			EV-CHU5-XU3G	1	
26207047082						Order	026-6255077-0586735	026-6255077-0586735		UwsyBGKcZ	Amazon.co.uk	ItemPrice	Principal	5.67	AFN	27.12.2025	27.12.2025 14:16:58 UTC	58299062400922			6V-EEC1-2S9Z	1	
26207047082						Order	026-6255077-0586735	026-6255077-0586735		UwsyBGKcZ	Amazon.co.uk	ItemPrice	Tax	1.13	AFN	27.12.2025	27.12.2025 14:16:58 UTC	58299062400922			6V-EEC1-2S9Z	1	
26207047082						Order	026-6255077-0586735	026-6255077-0586735		UwsyBGKcZ	Amazon.co.uk	ItemFees	Commission	-1.05	AFN	27.12.2025	27.12.2025 14:16:58 UTC	58299062400922			6V-EEC1-2S9Z	1	
26207047082						Order	026-6255077-0586735	026-6255077-0586735		UwsyBGKcZ	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.02	AFN	27.12.2025	27.12.2025 14:16:58 UTC	58299062400922			6V-EEC1-2S9Z	1	
26207047082						Order	205-7431576-5372339	205-7431576-5372339		UnqJ8GPNj	Amazon.co.uk	ItemPrice	Principal	5.67	AFN	27.12.2025	27.12.2025 21:34:57 UTC	58377389853482			6V-EEC1-2S9Z	1	
26207047082						Order	205-7431576-5372339	205-7431576-5372339		UnqJ8GPNj	Amazon.co.uk	ItemPrice	Tax	1.13	AFN	27.12.2025	27.12.2025 21:34:57 UTC	58377389853482			6V-EEC1-2S9Z	1	
26207047082						Order	205-7431576-5372339	205-7431576-5372339		UnqJ8GPNj	Amazon.co.uk	ItemFees	Commission	-1.05	AFN	27.12.2025	27.12.2025 21:34:57 UTC	58377389853482			6V-EEC1-2S9Z	1	
26207047082						Order	205-7431576-5372339	205-7431576-5372339		UnqJ8GPNj	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.02	AFN	27.12.2025	27.12.2025 21:34:57 UTC	58377389853482			6V-EEC1-2S9Z	1	
26207047082						Order	026-3770490-9989932	026-3770490-9989932		Ucc1z8q0j	Amazon.co.uk	ItemPrice	Principal	5.67	AFN	27.12.2025	27.12.2025 19:18:25 UTC	58301467841362			6V-EEC1-2S9Z	1	
26207047082						Order	026-3770490-9989932	026-3770490-9989932		Ucc1z8q0j	Amazon.co.uk	ItemPrice	Tax	1.13	AFN	27.12.2025	27.12.2025 19:18:25 UTC	58301467841362			6V-EEC1-2S9Z	1	
26207047082						Order	026-3770490-9989932	026-3770490-9989932		Ucc1z8q0j	Amazon.co.uk	ItemFees	Commission	-1.05	AFN	27.12.2025	27.12.2025 19:18:25 UTC	58301467841362			6V-EEC1-2S9Z	1	
26207047082						Order	026-3770490-9989932	026-3770490-9989932		Ucc1z8q0j	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.02	AFN	27.12.2025	27.12.2025 19:18:25 UTC	58301467841362			6V-EEC1-2S9Z	1	
26207047082						Order	202-8084185-9579553	202-8084185-9579553		UnWNxNqNj	Amazon.co.uk	ItemPrice	Principal	6.21	AFN	27.12.2025	27.12.2025 22:07:20 UTC	58387752182242			EV-CHU5-XU3G	1	
26207047082						Order	202-8084185-9579553	202-8084185-9579553		UnWNxNqNj	Amazon.co.uk	ItemPrice	Tax	1.24	AFN	27.12.2025	27.12.2025 22:07:20 UTC	58387752182242			EV-CHU5-XU3G	1	
26207047082						Order	202-8084185-9579553	202-8084185-9579553		UnWNxNqNj	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-1.92	AFN	27.12.2025	27.12.2025 22:07:20 UTC	58387752182242			EV-CHU5-XU3G	1	
26207047082						Order	202-8084185-9579553	202-8084185-9579553		UnWNxNqNj	Amazon.co.uk	ItemFees	Commission	-1.16	AFN	27.12.2025	27.12.2025 22:07:20 UTC	58387752182242			EV-CHU5-XU3G	1	
26207047082						Order	202-8084185-9579553	202-8084185-9579553		UnWNxNqNj	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.05	AFN	27.12.2025	27.12.2025 22:07:20 UTC	58387752182242			EV-CHU5-XU3G	1	
26207047082						Order	203-2284273-0327524	203-2284273-0327524		UNB3WqKpZ	Amazon.co.uk	ItemPrice	Principal	15.07	AFN	27.12.2025	27.12.2025 21:54:53 UTC	58310169752842			H6-E7MP-EBPD	1	
26207047082						Order	203-2284273-0327524	203-2284273-0327524		UNB3WqKpZ	Amazon.co.uk	ItemPrice	Tax	3.47	AFN	27.12.2025	27.12.2025 21:54:53 UTC	58310169752842			H6-E7MP-EBPD	1	
26207047082						Order	203-2284273-0327524	203-2284273-0327524		UNB3WqKpZ	Amazon.co.uk	ItemWithheldTax	MarketplaceFacilitatorVAT-Shipping	0.00	AFN	27.12.2025	27.12.2025 21:54:53 UTC	58310169752842			H6-E7MP-EBPD	1	
26207047082						Order	203-2284273-0327524	203-2284273-0327524		UNB3WqKpZ	Amazon.co.uk	ItemWithheldTax	MarketplaceFacilitatorVAT-Principal	-3.47	AFN	27.12.2025	27.12.2025 21:54:53 UTC	58310169752842			H6-E7MP-EBPD	1	
26207047082						Order	203-2284273-0327524	203-2284273-0327524		UNB3WqKpZ	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.77	AFN	27.12.2025	27.12.2025 21:54:53 UTC	58310169752842			H6-E7MP-EBPD	1	
26207047082						Order	203-2284273-0327524	203-2284273-0327524		UNB3WqKpZ	Amazon.co.uk	ItemFees	Commission	-3.25	AFN	27.12.2025	27.12.2025 21:54:53 UTC	58310169752842			H6-E7MP-EBPD	1	
26207047082						Order	203-2284273-0327524	203-2284273-0327524		UNB3WqKpZ	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.13	AFN	27.12.2025	27.12.2025 21:54:53 UTC	58310169752842			H6-E7MP-EBPD	1	
26207047082						Order	203-1888726-2718757	203-1888726-2718757		UJ3QJwnvj	Amazon.co.uk	ItemPrice	Principal	9.16	AFN	27.12.2025	27.12.2025 21:31:18 UTC	58397350383602			A2-T2AC-TW3L	1	
26207047082						Order	203-1888726-2718757	203-1888726-2718757		UJ3QJwnvj	Amazon.co.uk	ItemPrice	Tax	1.83	AFN	27.12.2025	27.12.2025 21:31:18 UTC	58397350383602			A2-T2AC-TW3L	1	
26207047082						Order	203-1888726-2718757	203-1888726-2718757		UJ3QJwnvj	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-3.44	AFN	27.12.2025	27.12.2025 21:31:18 UTC	58397350383602			A2-T2AC-TW3L	1	
26207047082						Order	203-1888726-2718757	203-1888726-2718757		UJ3QJwnvj	Amazon.co.uk	ItemFees	Commission	-1.71	AFN	27.12.2025	27.12.2025 21:31:18 UTC	58397350383602			A2-T2AC-TW3L	1	
26207047082						Order	203-1888726-2718757	203-1888726-2718757		UJ3QJwnvj	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.10	AFN	27.12.2025	27.12.2025 21:31:18 UTC	58397350383602			A2-T2AC-TW3L	1	
26207047082						Order	203-6718131-3561917	203-6718131-3561917		UnwTR6p5j	Amazon.co.uk	ItemPrice	Principal	9.16	AFN	27.12.2025	27.12.2025 13:40:35 UTC	58402114990682			A2-T2AC-TW3L	1	
26207047082						Order	203-6718131-3561917	203-6718131-3561917		UnwTR6p5j	Amazon.co.uk	ItemPrice	Tax	1.83	AFN	27.12.2025	27.12.2025 13:40:35 UTC	58402114990682			A2-T2AC-TW3L	1	
26207047082						Order	203-6718131-3561917	203-6718131-3561917		UnwTR6p5j	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-3.45	AFN	27.12.2025	27.12.2025 13:40:35 UTC	58402114990682			A2-T2AC-TW3L	1	
26207047082						Order	203-6718131-3561917	203-6718131-3561917		UnwTR6p5j	Amazon.co.uk	ItemFees	Commission	-1.72	AFN	27.12.2025	27.12.2025 13:40:35 UTC	58402114990682			A2-T2AC-TW3L	1	
26207047082						Order	203-6718131-3561917	203-6718131-3561917		UnwTR6p5j	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.12	AFN	27.12.2025	27.12.2025 13:40:35 UTC	58402114990682			A2-T2AC-TW3L	1	
26207047082						Order	204-9503809-2931528	204-9503809-2931528		UGS4FTPrj	Amazon.co.uk	ItemPrice	Principal	8.20	AFN	27.12.2025	27.12.2025 13:22:33 UTC	58312484373602			I2-6YKQ-CIBP	1	
26207047082						Order	204-9503809-2931528	204-9503809-2931528		UGS4FTPrj	Amazon.co.uk	ItemPrice	Tax	1.64	AFN	27.12.2025	27.12.2025 13:22:33 UTC	58312484373602			I2-6YKQ-CIBP	1	
26207047082						Order	204-9503809-2931528	204-9503809-2931528		UGS4FTPrj	Amazon.co.uk	ItemFees	Commission	-1.78	AFN	27.12.2025	27.12.2025 13:22:33 UTC	58312484373602			I2-6YKQ-CIBP	1	
26207047082						Order	204-9503809-2931528	204-9503809-2931528		UGS4FTPrj	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.04	AFN	27.12.2025	27.12.2025 13:22:33 UTC	58312484373602			I2-6YKQ-CIBP	1	
26207047082						Order	206-8523709-0829932	206-8523709-0829932		UcTDMjPGj	Amazon.co.uk	ItemPrice	Principal	6.21	AFN	27.12.2025	27.12.2025 15:42:04 UTC	58307745742682			EV-CHU5-XU3G	1	
26207047082						Order	206-8523709-0829932	206-8523709-0829932		UcTDMjPGj	Amazon.co.uk	ItemPrice	Tax	1.24	AFN	27.12.2025	27.12.2025 15:42:04 UTC	58307745742682			EV-CHU5-XU3G	1	
26207047082						Order	206-8523709-0829932	206-8523709-0829932		UcTDMjPGj	Amazon.co.uk	ItemFees	Commission	-1.17	AFN	27.12.2025	27.12.2025 15:42:04 UTC	58307745742682			EV-CHU5-XU3G	1	
26207047082						Order	206-8523709-0829932	206-8523709-0829932		UcTDMjPGj	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.03	AFN	27.12.2025	27.12.2025 15:42:04 UTC	58307745742682			EV-CHU5-XU3G	1	
26207047082						Order	026-1104959-8044307	026-1104959-8044307		UnvBZ3X9Z	Amazon.co.uk	ItemPrice	Principal	5.67	AFN	27.12.2025	27.12.2025 16:58:06 UTC	58297802411042			6V-EEC1-2S9Z	1	
26207047082						Order	026-1104959-8044307	026-1104959-8044307		UnvBZ3X9Z	Amazon.co.uk	ItemPrice	Tax	1.13	AFN	27.12.2025	27.12.2025 16:58:06 UTC	58297802411042			6V-EEC1-2S9Z	1	
26207047082						Order	026-1104959-8044307	026-1104959-8044307		UnvBZ3X9Z	Amazon.co.uk	ItemFees	Commission	-1.06	AFN	27.12.2025	27.12.2025 16:58:06 UTC	58297802411042			6V-EEC1-2S9Z	1	
26207047082						Order	026-1104959-8044307	026-1104959-8044307		UnvBZ3X9Z	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.03	AFN	27.12.2025	27.12.2025 16:58:06 UTC	58297802411042			6V-EEC1-2S9Z	1	
26207047082						Order	026-9984771-7643508	026-9984771-7643508		U1sFjhKYZ	Amazon.co.uk	ItemPrice	Principal	7.22	AFN	27.12.2025	27.12.2025 18:07:46 UTC	58309568384122			Z7-26PV-O9LR	1	
26207047082						Order	026-9984771-7643508	026-9984771-7643508		U1sFjhKYZ	Amazon.co.uk	ItemPrice	Tax	1.45	AFN	27.12.2025	27.12.2025 18:07:46 UTC	58309568384122			Z7-26PV-O9LR	1	
26207047082						Order	026-9984771-7643508	026-9984771-7643508		U1sFjhKYZ	Amazon.co.uk	ItemFees	Commission	-0.82	AFN	27.12.2025	27.12.2025 18:07:46 UTC	58309568384122			Z7-26PV-O9LR	1	
26207047082						Order	026-9984771-7643508	026-9984771-7643508		U1sFjhKYZ	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.01	AFN	27.12.2025	27.12.2025 18:07:46 UTC	58309568384122			Z7-26PV-O9LR	1	
26207047082						Order	205-5436815-0967543	205-5436815-0967543		U1n5cfXQZ	Amazon.co.uk	ItemPrice	Principal	5.75	AFN	27.12.2025	27.12.2025 13:43:24 UTC	58290946493202			XH-0LAE-FQO5	1	
26207047082						Order	205-5436815-0967543	205-5436815-0967543		U1n5cfXQZ	Amazon.co.uk	ItemPrice	Tax	1.15	AFN	27.12.2025	27.12.2025 13:43:24 UTC	58290946493202			XH-0LAE-FQO5	1	
26207047082						Order	205-5436815-0967543	205-5436815-0967543		U1n5cfXQZ	Amazon.co.uk	ItemPrice	Shipping	1.24	AFN	27.12.2025	27.12.2025 13:43:24 UTC	58290946493202			XH-0LAE-FQO5	1	
26207047082						Order	205-5436815-0967543	205-5436815-0967543		U1n5cfXQZ	Amazon.co.uk	ItemPrice	ShippingTax	0.25	AFN	27.12.2025	27.12.2025 13:43:24 UTC	58290946493202			XH-0LAE-FQO5	1	
26207047082						Order	205-5436815-0967543	205-5436815-0967543		U1n5cfXQZ	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-1.75	AFN	27.12.2025	27.12.2025 13:43:24 UTC	58290946493202			XH-0LAE-FQO5	1	
26207047082						Order	205-5436815-0967543	205-5436815-0967543		U1n5cfXQZ	Amazon.co.uk	ItemFees	Commission	-0.66	AFN	27.12.2025	27.12.2025 13:43:24 UTC	58290946493202			XH-0LAE-FQO5	1	
26207047082						Order	205-5436815-0967543	205-5436815-0967543		U1n5cfXQZ	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.05	AFN	27.12.2025	27.12.2025 13:43:24 UTC	58290946493202			XH-0LAE-FQO5	1	
26207047082						Order	205-5436815-0967543	205-5436815-0967543		U1n5cfXQZ	Amazon.co.uk	Promotion	Shipping	-1.24	AFN	27.12.2025	27.12.2025 13:43:24 UTC	58290946493202			XH-0LAE-FQO5	1	
26207047082						Order	205-5436815-0967543	205-5436815-0967543		U1n5cfXQZ	Amazon.co.uk	Promotion	TaxDiscount	-0.25	AFN	27.12.2025	27.12.2025 13:43:24 UTC	58290946493202			XH-0LAE-FQO5	1	
26207047082						Order	206-8877418-6368323	206-8877418-6368323		UX7B90KjZ	Amazon.co.uk	ItemPrice	Principal	5.67	AFN	27.12.2025	27.12.2025 21:45:57 UTC	58303338161042			6V-EEC1-2S9Z	1	
26207047082						Order	206-8877418-6368323	206-8877418-6368323		UX7B90KjZ	Amazon.co.uk	ItemPrice	Tax	1.13	AFN	27.12.2025	27.12.2025 21:45:57 UTC	58303338161042			6V-EEC1-2S9Z	1	
26207047082						Order	206-8877418-6368323	206-8877418-6368323		UX7B90KjZ	Amazon.co.uk	ItemFees	Commission	-1.06	AFN	27.12.2025	27.12.2025 21:45:57 UTC	58303338161042			6V-EEC1-2S9Z	1	
26207047082						Order	206-8877418-6368323	206-8877418-6368323		UX7B90KjZ	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.03	AFN	27.12.2025	27.12.2025 21:45:57 UTC	58303338161042			6V-EEC1-2S9Z	1	
26207047082						Order	203-1925905-4388300	203-1925905-4388300		U1lfMbPRj	Amazon.co.uk	ItemPrice	Principal	7.22	AFN	27.12.2025	27.12.2025 14:13:35 UTC	58307735613562			Z7-26PV-O9LR	1	
