settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
25940039992						Order	203-7653117-9553959	203-7653117-9553959		UGkzBF5cg	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.12	AFN	10.11.2025	10.11.2025 22:15:04 UTC	56201971704882			6V-EEC1-2S9Z	2	
25940039992						Order	202-1657202-2677966	202-1657202-2677966		UJxQWxvvg	Amazon.co.uk	ItemPrice	Principal	7.50	AFN	10.11.2025	10.11.2025 20:38:15 UTC	56231307510602			49-4UKW-G81R	1	
25940039992						Order	202-1657202-2677966	202-1657202-2677966		UJxQWxvvg	Amazon.co.uk	ItemPrice	Tax	1.50	AFN	10.11.2025	10.11.2025 20:38:15 UTC	56231307510602			49-4UKW-G81R	1	
25940039992						Order	202-1657202-2677966	202-1657202-2677966		UJxQWxvvg	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.06	AFN	10.11.2025	10.11.2025 20:38:15 UTC	56231307510602			49-4UKW-G81R	1	
25940039992						Order	202-1657202-2677966	202-1657202-2677966		UJxQWxvvg	Amazon.co.uk	ItemFees	Commission	-1.62	AFN	10.11.2025	10.11.2025 20:38:15 UTC	56231307510602			49-4UKW-G81R	1	
25940039992						Order	202-1657202-2677966	202-1657202-2677966		UJxQWxvvg	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.08	AFN	10.11.2025	10.11.2025 20:38:15 UTC	56231307510602			49-4UKW-G81R	1	
25940039992						Order	202-1657202-2677966	202-1657202-2677966		UJxQWxvvg	Amazon.co.uk	ItemPrice	Principal	7.90	AFN	10.11.2025	10.11.2025 20:38:15 UTC	56231307510362			4F-HT42-FD26	1	
25940039992						Order	202-1657202-2677966	202-1657202-2677966		UJxQWxvvg	Amazon.co.uk	ItemPrice	Tax	1.58	AFN	10.11.2025	10.11.2025 20:38:15 UTC	56231307510362			4F-HT42-FD26	1	
25940039992						Order	202-1657202-2677966	202-1657202-2677966		UJxQWxvvg	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-2.07	AFN	10.11.2025	10.11.2025 20:38:15 UTC	56231307510362			4F-HT42-FD26	1	
25940039992						Order	202-1657202-2677966	202-1657202-2677966		UJxQWxvvg	Amazon.co.uk	ItemFees	Commission	-1.71	AFN	10.11.2025	10.11.2025 20:38:15 UTC	56231307510362			4F-HT42-FD26	1	
25940039992						Order	202-1657202-2677966	202-1657202-2677966		UJxQWxvvg	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.07	AFN	10.11.2025	10.11.2025 20:38:15 UTC	56231307510362			4F-HT42-FD26	1	
25940039992						Order	206-3621885-6816316	206-3621885-6816316		UVCZ30XGg	Amazon.co.uk	ItemPrice	Principal	15.27	AFN	10.11.2025	10.11.2025 20:12:26 UTC	56244786423762			2G-AYBQ-TUQG	1	
25940039992						Order	206-3621885-6816316	206-3621885-6816316		UVCZ30XGg	Amazon.co.uk	ItemPrice	Tax	3.06	AFN	10.11.2025	10.11.2025 20:12:26 UTC	56244786423762			2G-AYBQ-TUQG	1	
25940039992						Order	206-3621885-6816316	206-3621885-6816316		UVCZ30XGg	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-3.32	AFN	10.11.2025	10.11.2025 20:12:26 UTC	56244786423762			2G-AYBQ-TUQG	1	
25940039992						Order	206-3621885-6816316	206-3621885-6816316		UVCZ30XGg	Amazon.co.uk	ItemFees	Commission	-3.30	AFN	10.11.2025	10.11.2025 20:12:26 UTC	56244786423762			2G-AYBQ-TUQG	1	
25940039992						Order	206-3621885-6816316	206-3621885-6816316		UVCZ30XGg	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.14	AFN	10.11.2025	10.11.2025 20:12:26 UTC	56244786423762			2G-AYBQ-TUQG	1	
25940039992						Order	205-2476601-1409958	205-2476601-1409958		UNck8XX4g	Amazon.co.uk	ItemPrice	Principal	8.32	AFN	10.11.2025	10.11.2025 21:56:04 UTC	56247995434882			NN-TSZ1-X2RD	1	
25940039992						Order	205-2476601-1409958	205-2476601-1409958		UNck8XX4g	Amazon.co.uk	ItemPrice	Tax	1.67	AFN	10.11.2025	10.11.2025 21:56:04 UTC	56247995434882			NN-TSZ1-X2RD	1	
25940039992						Order	205-2476601-1409958	205-2476601-1409958		UNck8XX4g	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-1.80	AFN	10.11.2025	10.11.2025 21:56:04 UTC	56247995434882			NN-TSZ1-X2RD	1	
25940039992						Order	205-2476601-1409958	205-2476601-1409958		UNck8XX4g	Amazon.co.uk	ItemFees	Commission	-0.96	AFN	10.11.2025	10.11.2025 21:56:04 UTC	56247995434882			NN-TSZ1-X2RD	1	
25940039992						Order	205-2476601-1409958	205-2476601-1409958		UNck8XX4g	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.06	AFN	10.11.2025	10.11.2025 21:56:04 UTC	56247995434882			NN-TSZ1-X2RD	1	
25940039992						Order	206-4143528-7248317	206-4143528-7248317		UndN9dXYg	Amazon.co.uk	ItemPrice	Principal	7.49	AFN	10.11.2025	10.11.2025 20:30:34 UTC	56238563714722			8L-INBX-OUTU	1	
25940039992						Order	206-4143528-7248317	206-4143528-7248317		UndN9dXYg	Amazon.co.uk	ItemPrice	Tax	1.50	AFN	10.11.2025	10.11.2025 20:30:34 UTC	56238563714722			8L-INBX-OUTU	1	
25940039992						Order	206-4143528-7248317	206-4143528-7248317		UndN9dXYg	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-3.18	AFN	10.11.2025	10.11.2025 20:30:34 UTC	56238563714722			8L-INBX-OUTU	1	
25940039992						Order	206-4143528-7248317	206-4143528-7248317		UndN9dXYg	Amazon.co.uk	ItemFees	Commission	-1.62	AFN	10.11.2025	10.11.2025 20:30:34 UTC	56238563714722			8L-INBX-OUTU	1	
25940039992						Order	206-4143528-7248317	206-4143528-7248317		UndN9dXYg	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.09	AFN	10.11.2025	10.11.2025 20:30:34 UTC	56238563714722			8L-INBX-OUTU	1	
25940039992						Order	202-2066967-7744304	202-2066967-7744304		Un2hPc5lg	Amazon.co.uk	ItemPrice	Principal	5.67	AFN	11.11.2025	11.11.2025 00:12:41 UTC	56205080509482			6V-EEC1-2S9Z	1	
25940039992						Order	202-2066967-7744304	202-2066967-7744304		Un2hPc5lg	Amazon.co.uk	ItemPrice	Tax	1.13	AFN	11.11.2025	11.11.2025 00:12:41 UTC	56205080509482			6V-EEC1-2S9Z	1	
25940039992						Order	202-2066967-7744304	202-2066967-7744304		Un2hPc5lg	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-1.94	AFN	11.11.2025	11.11.2025 00:12:41 UTC	56205080509482			6V-EEC1-2S9Z	1	
25940039992						Order	202-2066967-7744304	202-2066967-7744304		Un2hPc5lg	Amazon.co.uk	ItemFees	Commission	-1.05	AFN	11.11.2025	11.11.2025 00:12:41 UTC	56205080509482			6V-EEC1-2S9Z	1	
25940039992						Order	202-2066967-7744304	202-2066967-7744304		Un2hPc5lg	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.05	AFN	11.11.2025	11.11.2025 00:12:41 UTC	56205080509482			6V-EEC1-2S9Z	1	
25940039992						Order	204-5998169-2363538	204-5998169-2363538		UXZXt4XFg	Amazon.co.uk	ItemPrice	Principal	9.98	AFN	10.11.2025	10.11.2025 23:57:47 UTC	56240603248362			6P-IWYA-X18B	1	
25940039992						Order	204-5998169-2363538	204-5998169-2363538		UXZXt4XFg	Amazon.co.uk	ItemPrice	Tax	2.00	AFN	10.11.2025	10.11.2025 23:57:47 UTC	56240603248362			6P-IWYA-X18B	1	
25940039992						Order	204-5998169-2363538	204-5998169-2363538		UXZXt4XFg	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-3.60	AFN	10.11.2025	10.11.2025 23:57:47 UTC	56240603248362			6P-IWYA-X18B	1	
25940039992						Order	204-5998169-2363538	204-5998169-2363538		UXZXt4XFg	Amazon.co.uk	ItemFees	Commission	-2.16	AFN	10.11.2025	10.11.2025 23:57:47 UTC	56240603248362			6P-IWYA-X18B	1	
25940039992						Order	204-5998169-2363538	204-5998169-2363538		UXZXt4XFg	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.11	AFN	10.11.2025	10.11.2025 23:57:47 UTC	56240603248362			6P-IWYA-X18B	1	
25940039992						Order	206-1941282-7232319	206-1941282-7232319		UG2yGSXlg	Amazon.co.uk	ItemPrice	Principal	9.67	AFN	10.11.2025	10.11.2025 23:43:47 UTC	56251025921642			VU-8KRA-QP5M	1	
