"timestamp_utc","issue","suggested_command","raw_line"
"2026-02-16T11:26:39Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T11:26:39Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T11:42:47Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T11:42:47Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T11:58:53Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T11:58:53Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T14:21:29Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T14:21:29Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T14:37:41Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T14:37:41Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T16:45:14Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T16:45:14Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T17:01:32Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T17:01:32Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T17:14:09Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T17:14:09Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T17:30:05Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T17:30:05Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T17:46:02Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T17:46:02Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T18:01:56Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T18:01:56Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T18:17:47Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T18:17:47Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T18:33:40Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T18:33:40Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T18:49:33Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T18:49:33Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T19:05:26Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T19:05:26Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T19:21:22Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T19:21:22Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T19:37:21Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T19:37:21Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T19:53:25Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T19:53:25Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T20:09:23Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T20:09:23Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T20:25:18Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T20:25:18Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T20:41:14Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T20:41:14Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T20:57:08Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T20:57:08Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T21:13:13Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T21:13:13Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T21:29:05Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T21:29:05Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T21:45:03Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T21:45:03Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T22:00:55Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T22:00:55Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T22:16:48Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T22:16:48Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T22:32:46Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T22:32:46Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T22:48:43Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T22:48:43Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T23:04:39Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T23:04:39Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T23:20:34Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T23:20:34Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T23:36:30Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T23:36:30Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-16T23:52:25Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-16T23:52:25Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T00:08:18Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T00:08:18Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T00:24:09Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T00:24:09Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T00:40:07Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T00:40:07Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T00:56:06Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T00:56:06Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T01:12:04Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T01:12:04Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T01:28:00Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T01:28:00Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T01:43:55Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T01:43:55Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T01:59:50Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T01:59:50Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T02:15:45Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T02:15:45Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T02:31:45Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T02:31:45Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T02:47:46Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T02:47:46Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T03:03:49Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T03:03:49Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T03:19:42Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T03:19:42Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T03:35:42Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T03:35:42Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T03:51:42Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T03:51:42Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T04:07:37Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T04:07:37Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T04:23:36Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T04:23:36Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T04:39:34Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T04:39:34Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T04:55:29Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T04:55:29Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T05:11:24Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T05:11:24Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T05:27:15Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T05:27:15Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T05:43:12Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T05:43:12Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T05:59:08Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T05:59:08Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T09:17:29Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T09:17:29Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T09:33:52Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T09:33:52Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T09:50:21Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T09:50:21Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T10:06:47Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T10:06:47Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
"2026-02-17T10:23:10Z","daily_intel_missing_for_today","python scripts/A016_refresh_phase1_daily_intel.py","2026-02-17T10:23:10Z phase1 h_cycle daily_intel missing for today; run A016_refresh_phase1_daily_intel.py"
